age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,1428,4.73121848385207,4.30000019073486,2.11521943793359,male
"[20,80]",fall,1,1486,4.83712651527425,4.40000009536743,2.25595562770314,male
"[20,80]",fall,2,1176,4.7293112354011,4.30000019073486,2.10896017880071,male
"[20,80]",fall,3,709,4.86966149830516,4.40000009536743,2.44165908047195,male
"[20,80]",fall,4,117,4.35111110638349,4.09999990463257,1.71928053598901,male
"[20,80]",fall,5,19,4.66684209673028,4.03000020980835,1.92807053248945,male
"[20,80]",fall,6,8,3.85874998569489,3.5,1.38838485373634,male
"[20,80]",fall,7,1,3.99000000953674,3.99000000953674,,male
"[20,80]",fall,12,1,3.59999990463257,3.59999990463257,,male
"[20,80]",fall,17,1,4.80000019073486,4.80000019073486,,male
"[20,80]",fall,18,46,4.98391304845395,4.35000014305115,2.90942030045783,male
"[20,80]",fall,19,2326,4.92026225232094,4.5,2.02196061732329,male
"[20,80]",fall,20,4937,4.81356896819531,4.40000009536743,2.02123934895403,male
"[20,80]",fall,21,3691,4.83242752383441,4.40000009536743,2.01352545337202,male
"[20,80]",fall,22,1135,4.85310132450994,4.30000019073486,2.23876755331942,male
"[20,80]",fall,23,1165,4.66138197925469,4.19999980926514,2.08967354303492,male
"[20,80]",spring,0,1399,4.90553252768568,4.46000003814697,2.18732056710428,male
"[20,80]",spring,1,1476,4.97151084312902,4.40000009536743,2.37763830764179,male
"[20,80]",spring,2,1376,4.83138082011841,4.40000009536743,2.08035102724573,male
"[20,80]",spring,3,811,4.83178792046854,4.5,2.22327772982507,male
"[20,80]",spring,4,201,4.97691541406053,4.5,2.3729377244388,male
"[20,80]",spring,5,37,4.87189188196852,4.34000015258789,2.13315992312221,male
"[20,80]",spring,6,9,3.99555558628506,3.90000009536743,1.17394747026975,male
"[20,80]",spring,7,5,6.06799998283386,6.53999996185303,2.38581637059519,male
"[20,80]",spring,9,1,5.19999980926514,5.19999980926514,,male
"[20,80]",spring,18,55,5.67999999089675,5.09999990463257,2.83691536767452,male
"[20,80]",spring,19,2214,4.84403793609347,4.5,1.97028245987403,male
"[20,80]",spring,20,4560,4.90203728262793,4.5,2.11691598651094,male
"[20,80]",spring,21,3260,4.90323005863494,4.5,2.06774087032697,male
"[20,80]",spring,22,998,4.92366733161624,4.5,2.15583828235008,male
"[20,80]",spring,23,1151,5.14556038296813,4.69999980926514,2.2537505078479,male
"[20,80]",summer,0,1425,5.01459649111095,4.5,2.28202389058643,male
"[20,80]",summer,1,1516,4.87111477494869,4.5,2.15772665563689,male
"[20,80]",summer,2,1259,4.92907069958421,4.5,2.30953950615471,male
"[20,80]",summer,3,729,4.81080932561589,4.40000009536743,2.17849922559832,male
"[20,80]",summer,4,221,4.94434389053966,4.40000009536743,2.67759987716027,male
"[20,80]",summer,5,36,4.98166665765974,4.21000003814697,3.05272197848159,male
"[20,80]",summer,6,4,5.09500002861023,5.01999998092651,1.53069712391955,male
"[20,80]",summer,7,7,4.60857142720904,4.96000003814697,1.27926319998036,male
"[20,80]",summer,8,1,5.90000009536743,5.90000009536743,,male
"[20,80]",summer,18,55,4.86363635930148,4.59999990463257,2.44765754239386,male
"[20,80]",summer,19,2133,5.0524941380461,4.59999990463257,2.13980370329666,male
"[20,80]",summer,20,4569,5.03148610416036,4.59999990463257,2.19399094516622,male
"[20,80]",summer,21,3412,4.93614595279464,4.51000022888184,2.0973128533725,male
"[20,80]",summer,22,1005,4.88917413089999,4.40000009536743,2.17469264205878,male
"[20,80]",summer,23,1181,4.98514818590037,4.5,2.21235194953898,male
"[20,80]",winter,0,1701,4.80467372197113,4.40000009536743,2.08053324746643,male
"[20,80]",winter,1,1755,4.74282051321448,4.30000019073486,2.19087480297175,male
"[20,80]",winter,2,1448,4.66630524339268,4.30000019073486,2.06484218793511,male
"[20,80]",winter,3,803,4.97910335619156,4.40000009536743,2.44826921658529,male
