age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,1523,237.348781147366,205,118.148208915765,male
"[20,80]",fall,1,1616,235.511552791784,207.800003051758,108.869340221911,male
"[20,80]",fall,2,1251,238.654000127535,203,120.563723921245,male
"[20,80]",fall,3,738,237.317936439824,205.400001525879,126.138490863941,male
"[20,80]",fall,4,121,223.355658097701,189.600006103516,121.101575057419,male
"[20,80]",fall,5,28,243.308903285435,213,87.8554814453092,male
"[20,80]",fall,6,8,208.137498855591,171.649993896484,100.922881852935,male
"[20,80]",fall,7,2,235.489379882813,235.489379882813,74.261231138348,male
"[20,80]",fall,17,1,296.700012207031,296.700012207031,,male
"[20,80]",fall,18,38,257.939417788857,235.748954772949,91.1335025304616,male
"[20,80]",fall,19,2347,235.628493222471,210,98.3672136900269,male
"[20,80]",fall,20,4843,217.172105370537,191.489395141602,95.5665965694105,male
"[20,80]",fall,21,3697,201.898184374148,178,87.7828637349637,male
"[20,80]",fall,22,1181,203.435805079293,170.5,99.1254119910746,male
"[20,80]",fall,23,1174,238.215083075138,208.5,117.60749213228,male
"[20,80]",spring,0,1545,242.834245636085,213.5,110.558683425388,male
"[20,80]",spring,1,1552,251.790795694921,212.766006469727,131.48300470138,male
"[20,80]",spring,2,1486,241.263268282083,212.766006469727,111.883617142628,male
"[20,80]",spring,3,843,237.641063776163,209.300003051758,114.23639308707,male
"[20,80]",spring,4,237,220.796924864693,198,98.250766534138,male
"[20,80]",spring,5,37,200.78936953158,194,65.4562217590247,male
"[20,80]",spring,6,8,241.240713119507,239.135131835938,71.6422685457396,male
"[20,80]",spring,7,2,133.5,133.5,0.707106781186548,male
"[20,80]",spring,9,1,663.099975585938,663.099975585938,,male
"[20,80]",spring,17,1,597,597,,male
"[20,80]",spring,18,54,263.500439255326,237.900001525879,118.245323574297,male
"[20,80]",spring,19,2172,247.573243831403,220.299995422363,105.508179701809,male
"[20,80]",spring,20,4433,219.015583125243,193.300003051758,93.331525641053,male
"[20,80]",spring,21,3428,204.886547122007,181,89.0925515492061,male
"[20,80]",spring,22,1070,220.772093942232,184.846832275391,119.254896389159,male
"[20,80]",spring,23,1202,252.728092250729,215.872360229492,122.331288126976,male
"[20,80]",summer,0,1496,256.525790734725,223,125.972106784562,male
"[20,80]",summer,1,1602,245.00689572014,212.766006469727,121.535170657747,male
"[20,80]",summer,2,1366,249.708472261666,213.75,120.927777746657,male
"[20,80]",summer,3,811,247.105177826417,214,122.118799758734,male
"[20,80]",summer,4,223,230.926451678768,190.800003051758,117.33333954942,male
"[20,80]",summer,5,45,248.451825290256,215,123.895314414928,male
"[20,80]",summer,6,2,331.449996948242,331.449996948242,20.4353816604539,male
"[20,80]",summer,7,6,271.099304199219,262.5,104.840038766164,male
"[20,80]",summer,9,1,334.299987792969,334.299987792969,,male
"[20,80]",summer,18,59,227.604150157864,201.100006103516,95.3662373445978,male
"[20,80]",summer,19,2121,253.144551458363,223.100006103516,105.817583721054,male
"[20,80]",summer,20,4433,237.438750716437,212.600006103516,103.027566702557,male
"[20,80]",summer,21,3446,209.12571660959,183.949996948242,93.9057753261155,male
"[20,80]",summer,22,1044,216.61231803894,186.900001525879,106.879619835001,male
"[20,80]",summer,23,1223,263.584287067953,231.063873291016,130.534093015108,male
"[20,80]",winter,0,1858,232.722793546252,202,113.227134610919,male
