age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,181,5.8009144719793,5.26516008377075,2.95041240750351,male
"[20,80]",fall,1,168,5.20314084348224,4.69999980926514,2.53145593400046,male
"[20,80]",fall,2,113,5.53405406728255,5.19999980926514,2.55725569211049,male
"[20,80]",fall,3,86,5.70310886931974,5.38000011444092,2.89530813010329,male
"[20,80]",fall,4,15,5.44599998792013,5.15999984741211,2.20359376679872,male
"[20,80]",fall,18,5,3.46599996089935,3.29999995231628,1.61546583347738,male
"[20,80]",fall,19,417,5.50248961225688,5.23801994323731,2.80567218722953,male
"[20,80]",fall,20,836,6.03668676480722,5.73000001907349,2.71983866877209,male
"[20,80]",fall,21,609,6.30841812476736,6.1100001335144,2.64611410640497,male
"[20,80]",fall,22,202,6.01242232440722,5.78500008583069,2.67193045095205,male
"[20,80]",fall,23,143,5.16018073958951,4.69999980926514,2.47253351561402,male
"[20,80]",spring,0,184,5.19695780847384,5.04999995231628,2.47583105940174,male
"[20,80]",spring,1,159,5.3271847603456,4.90000009536743,2.67284775716557,male
"[20,80]",spring,2,135,5.33476174937354,4.90999984741211,2.83544704028084,male
"[20,80]",spring,3,99,5.64641171513182,5.40000009536743,2.80955820799043,male
"[20,80]",spring,4,24,4.83499999344349,4.96500015258789,2.14944883655499,male
"[20,80]",spring,5,1,4.59999990463257,4.59999990463257,,male
"[20,80]",spring,18,11,5.72827191786333,5.65000009536743,3.13505963567336,male
"[20,80]",spring,19,368,5.48259244891612,5.1818699836731,2.68339947520901,male
"[20,80]",spring,20,816,5.66795979936918,5.4449999332428,2.60510602159544,male
"[20,80]",spring,21,534,5.98189624775662,5.50971007347107,2.69693718391309,male
"[20,80]",spring,22,166,6.04247953015638,5.76141214370728,2.93035577819228,male
"[20,80]",spring,23,167,5.75511009607486,5.5637001991272,2.74989260444026,male
"[20,80]",summer,0,213,5.84096859150649,5.30000019073486,2.77136914027574,male
"[20,80]",summer,1,148,5.77084702656076,5.48113989830017,2.82741060962274,male
"[20,80]",summer,2,139,6.0546711957712,5.86223983764648,3.12464903137211,male
"[20,80]",summer,3,84,5.32427070751077,4.70000004768372,2.64400811515852,male
"[20,80]",summer,4,27,5.10591554200208,4.80999994277954,3.00267707825798,male
"[20,80]",summer,5,4,5.42500001192093,5.58500003814697,1.5835508885178,male
"[20,80]",summer,6,1,12.8000001907349,12.8000001907349,,male
"[20,80]",summer,9,1,11.8000001907349,11.8000001907349,,male
"[20,80]",summer,18,11,6.9076181975278,7.65000009536743,2.90367706525162,male
"[20,80]",summer,19,378,5.20500476429702,4.875,2.57581996530222,male
"[20,80]",summer,20,825,5.77153581099077,5.46000003814697,2.54639750412206,male
"[20,80]",summer,21,564,6.00925056815993,5.89499998092651,2.70745925350896,male
"[20,80]",summer,22,169,5.65316446716263,5.51000022888184,2.66977773819502,male
"[20,80]",summer,23,155,5.63248085514192,5.07518005371094,2.78025423438905,male
"[20,80]",winter,0,231,5.80461070444677,5.21087980270386,3.15989814953541,male
"[20,80]",winter,1,187,5.71703399948895,5.18374013900757,2.78898211101211,male
"[20,80]",winter,2,152,5.69805961925732,5.10999989509583,3.0408633396943,male
"[20,80]",winter,3,77,5.4182130377014,5.23801994323731,2.54736365339644,male
"[20,80]",winter,4,28,5.22609216826303,5.35500001907349,2.38369118174095,male
"[20,80]",winter,5,7,6.81142854690552,6.42999982833862,2.58944925473097,male
"[20,80]",winter,6,1,5.65597581863403,5.65597581863403,,male
"[20,80]",winter,18,9,7.92268896102905,7.78917980194092,4.08708911532259,male
"[20,80]",winter,19,395,5.57964120273349,5.26999998092651,2.57907215929358,male
"[20,80]",winter,20,878,5.92429829064697,5.65000009536743,2.67441166337916,male
"[20,80]",winter,21,614,6.03553123544016,5.80398011207581,2.54354244286367,male
"[20,80]",winter,22,209,5.78358966939187,5.46000003814697,2.59268215363195,male
"[20,80]",winter,23,197,5.66631782478487,5.2923002243042,2.7980503989338,male
"[20,80]",fall,0,3406,4.25609209057309,3.9624400138855,1.92154832594728,female
"[20,80]",fall,1,3048,4.23171547688837,3.90816020965576,1.88836764476249,female
"[20,80]",fall,2,2502,4.34262546699205,4.09999990463257,1.92149389917085,female
"[20,80]",fall,3,1532,4.52739175305977,4.15000009536743,2.05965137654549,female
"[20,80]",fall,4,255,4.61719383351943,4.30000019073486,2.1251031460079,female
"[20,80]",fall,5,35,4.47633654049465,3.94000005722046,2.44490077041283,female
"[20,80]",fall,6,10,3.6311840057373,3.18999993801117,1.23507821993224,female
"[20,80]",fall,7,7,2.87509773458753,2.70000004768372,1.08654415704812,female
"[20,80]",fall,8,3,2.95260667800903,3.4196400642395,1.07785475767245,female
"[20,80]",fall,12,1,1.91999995708466,1.91999995708466,,female
"[20,80]",fall,14,1,5.51000022888184,5.51000022888184,,female
"[20,80]",fall,17,1,4.01999998092651,4.01999998092651,,female
"[20,80]",fall,18,93,3.80181357552928,3.25999999046326,1.99040370491238,female
"[20,80]",fall,19,6245,4.06325906500805,3.79999995231628,1.84420304561093,female
