age_group,month,n,mean,median,std,type
"[20,80]",1,710,0.496573037732865,0.5,0.277436094589151,male
"[20,80]",2,623,0.498549756903447,0.491228073835373,0.276161455807058,male
"[20,80]",3,646,0.498628997261241,0.5,0.292145941959592,male
"[20,80]",4,545,0.46914726591951,0.476190477609634,0.268301527572282,male
"[20,80]",5,696,0.450013672313439,0.444878473877907,0.295648833162514,male
"[20,80]",6,685,0.447746246531742,0.428571432828903,0.296345054163871,male
"[20,80]",7,694,0.443976074946985,0.428571432828903,0.297168945980418,male
"[20,80]",8,616,0.496433517024792,0.5,0.271601413589997,male
"[20,80]",9,620,0.442463050653497,0.412778913974762,0.298035516966556,male
"[20,80]",10,619,0.437705342280972,0.413793116807938,0.284510332963985,male
"[20,80]",11,688,0.457272728554482,0.447947457432747,0.277786498548037,male
"[20,80]",12,710,0.472517036138968,0.470613613724709,0.272556252721904,male
"[20,80]",1,20402,0.516266117538899,0.517860174179077,0.264764679577354,female
"[20,80]",2,18770,0.518228291661603,0.518453061580658,0.265390262714098,female
"[20,80]",3,19497,0.517090541271391,0.516492903232575,0.264195538223764,female
"[20,80]",4,17492,0.5241263259103,0.526489675045013,0.263782093938925,female
"[20,80]",5,18734,0.518170838802934,0.523452162742615,0.267114866893293,female
"[20,80]",6,19420,0.508021319206578,0.507723331451416,0.267215233700503,female
"[20,80]",7,19984,0.505817317744804,0.503830969333649,0.270421746384882,female
"[20,80]",8,19174,0.500640259923739,0.5,0.26863285275393,female
"[20,80]",9,16968,0.49491974012048,0.491350650787354,0.269135201417185,female
"[20,80]",10,18832,0.488611123560411,0.479752272367477,0.270322568571829,female
"[20,80]",11,20856,0.486836516190289,0.476759970188141,0.270449724254209,female
"[20,80]",12,21955,0.502013693898373,0.496992468833923,0.266071878524351,female
"[20,80]",1,21109,0.515597274007136,0.51759934425354,0.265156022641473,both
"[20,80]",2,19396,0.517541173239181,0.51759934425354,0.265767353915737,both
"[20,80]",3,20143,0.516511861839849,0.515058279037476,0.265089224157856,both
"[20,80]",4,18037,0.522490026954826,0.524541974067688,0.264032406935137,both
"[20,80]",5,19393,0.516706360980714,0.521978914737701,0.267712983223621,both
"[20,80]",6,20073,0.506868229788199,0.505955219268799,0.267839274579858,both
"[20,80]",7,20638,0.504752947218454,0.502737581729889,0.270876024062775,both
"[20,80]",8,19789,0.500581709734963,0.5,0.268698946293678,both
"[20,80]",9,17553,0.49401291342329,0.490864813327789,0.269710157254387,both
"[20,80]",10,19448,0.487026655285859,0.478687226772308,0.270845835021053,both
"[20,80]",11,21546,0.485861003129864,0.476670652627945,0.270734926877563,both
"[20,80]",12,22665,0.501105953442513,0.496680229902268,0.266286573413046,both
