age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,20,0.54227890111506,0.625295966863632,0.329226710928885,male
"[20,80]",1,2003,10,0.488034174591303,0.406544774770737,0.383541315589453,male
"[20,80]",1,2004,16,0.523513171821833,0.397107511758804,0.320290239918932,male
"[20,80]",1,2005,18,0.549295887764957,0.566256195306778,0.327670409595924,male
"[20,80]",1,2006,22,0.433360953222622,0.281983092427254,0.326434540750945,male
"[20,80]",1,2007,19,0.587095697459422,0.674698770046234,0.253940491456986,male
"[20,80]",1,2008,10,0.568371078372002,0.606025159358978,0.249506146111937,male
"[20,80]",1,2009,13,0.378152800007508,0.238875880837441,0.312884528782897,male
"[20,80]",1,2010,36,0.566238095569942,0.56167471408844,0.267675187681013,male
"[20,80]",1,2011,34,0.552467100760516,0.549682945013046,0.294410670570911,male
"[20,80]",1,2012,36,0.423178118860556,0.424812033772469,0.277890566566252,male
"[20,80]",1,2013,56,0.485793071532888,0.501004010438919,0.253447961194056,male
"[20,80]",1,2014,45,0.454723678363694,0.475138127803803,0.228445340818098,male
"[20,80]",1,2015,63,0.525962398402275,0.55045872926712,0.235258511299876,male
"[20,80]",1,2016,65,0.508289456940614,0.5,0.258818625569713,male
"[20,80]",1,2017,67,0.55904834795354,0.558510661125183,0.215224005638791,male
"[20,80]",1,2018,88,0.550037086009979,0.528551757335663,0.246334303106396,male
"[20,80]",1,2019,8,0.587326621636748,0.558041304349899,0.240062302235501,male
"[20,80]",2,2002,13,0.37215759490545,0.333333343267441,0.195055142947317,male
"[20,80]",2,2003,10,0.20358060002327,0.182733222842217,0.109906311123943,male
"[20,80]",2,2004,19,0.638260098272248,0.688271582126617,0.309513169733394,male
"[20,80]",2,2005,18,0.626377328402466,0.76967003941536,0.333655159665758,male
"[20,80]",2,2006,18,0.596607426388396,0.637019246816635,0.333115081034434,male
"[20,80]",2,2007,20,0.534606646373868,0.476923078298569,0.328884758842948,male
"[20,80]",2,2008,11,0.414669781923294,0.412177979946136,0.133118145061397,male
"[20,80]",2,2009,13,0.614317159240063,0.659763336181641,0.283044180832101,male
"[20,80]",2,2010,47,0.635028627483135,0.739759027957916,0.249139720655888,male
"[20,80]",2,2011,39,0.565199286127702,0.59171599149704,0.269256078878835,male
"[20,80]",2,2012,34,0.408382678486626,0.378378808498383,0.239197205563699,male
"[20,80]",2,2013,44,0.424595304849473,0.391983196139336,0.245598818211858,male
