age_group,month,year,n,mean,median,std,type
"[20,80]",1,2003,1,51,51,,male
"[20,80]",1,2005,1,10,10,,male
"[20,80]",1,2008,6,438.800003051758,483.549987792969,186.088198197255,male
"[20,80]",1,2009,15,120.8,98.8000030517578,60.3462980462598,male
"[20,80]",1,2010,18,140.800001780192,115.100002288818,69.7486001952827,male
"[20,80]",1,2011,28,76.1321426119123,78.2000007629395,28.9792776763916,male
"[20,80]",1,2012,18,104.544444190131,105.25,36.7532821778101,male
"[20,80]",1,2013,19,115.047367899041,118.199996948242,42.8698075219964,male
"[20,80]",1,2014,25,127.215999450684,135,44.9401513462607,male
"[20,80]",1,2015,19,95.3842110884817,99,33.9526356835646,male
"[20,80]",1,2016,20,103.984999656677,91.5,49.3720807882091,male
"[20,80]",1,2017,17,143.376471575569,127.400001525879,78.9653071124646,male
"[20,80]",1,2018,31,355.487096971081,296.200012207031,239.461322800894,male
"[20,80]",1,2019,1,392.5,392.5,,male
"[20,80]",2,2003,1,240,240,,male
"[20,80]",2,2004,1,115,115,,male
"[20,80]",2,2006,1,155,155,,male
"[20,80]",2,2008,13,168.015385554387,116.699996948242,128.87380259511,male
"[20,80]",2,2009,13,95.0846173213078,67.5999984741211,52.4334651223274,male
"[20,80]",2,2010,11,165.727272033691,161.699996948242,105.376345523402,male
"[20,80]",2,2011,21,83.3285713195801,72.6999969482422,27.7330518447343,male
"[20,80]",2,2012,19,169.752630936472,137.399993896484,123.61341843528,male
"[20,80]",2,2013,15,131.500001017253,128.699996948242,62.2153877557119,male
"[20,80]",2,2014,22,120.918182026256,115.100002288818,50.8187499912328,male
"[20,80]",2,2015,18,106.355555852254,97.75,40.9676091270595,male
"[20,80]",2,2016,19,118.294735757928,106,56.696162625524,male
"[20,80]",2,2017,19,112.615789112292,106.199996948242,54.3123608233593,male
"[20,80]",2,2018,22,237.877272172408,250.449996948242,74.8592262136061,male
"[20,80]",3,2003,6,2648.83333333333,124.5,4045.92972834016,male
"[20,80]",3,2004,1,159,159,,male
"[20,80]",3,2005,1,1262,1262,,male
"[20,80]",3,2006,1,104,104,,male
"[20,80]",3,2008,9,209.87777794732,199.899993896484,144.801362097992,male
"[20,80]",3,2009,11,152.945452603427,101.900001525879,111.367049273968,male
"[20,80]",3,2010,18,122.966667175293,109.700000762939,68.6573174961754,male
"[20,80]",3,2011,18,89.4444440205892,87.0499992370606,26.3020057392142,male
"[20,80]",3,2012,18,148.911110772027,141.75,81.680706014647,male
"[20,80]",3,2013,20,123.235000228882,116.899997711182,47.3089534379454,male
"[20,80]",3,2014,11,134.227272033691,153.699996948242,47.0835440191867,male
"[20,80]",3,2015,21,107.876190548851,99.3000030517578,36.2568875210091,male
"[20,80]",3,2016,17,134.505882711972,140.399993896484,60.9410221734181,male
"[20,80]",3,2017,33,88.6727271224513,90.0999984741211,47.1733451073195,male
"[20,80]",3,2018,18,242.972221374512,226.199996948242,97.2501340965468,male
"[20,80]",4,2002,1,18,18,,male
"[20,80]",4,2006,1,216,216,,male
"[20,80]",4,2008,8,139.47500038147,85.0499992370606,141.582535190457,male
