age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,137,324.471182663075,291,149.000902977865,male
"[20,80]",fall,1,155,295.191922538511,261,140.888275995554,male
"[20,80]",fall,2,155,336.642954869424,299,162.095908908613,male
"[20,80]",fall,3,133,336.711729580298,299,176.563943065763,male
"[20,80]",fall,4,24,392.355833053589,360.664993286133,176.542639350951,male
"[20,80]",fall,5,1,216.059997558594,216.059997558594,,male
"[20,80]",fall,6,4,198.787494659424,205.059997558594,67.379772532219,male
"[20,80]",fall,7,7,248.962860107422,252.070007324219,127.631138700592,male
"[20,80]",fall,18,1,185.589996337891,185.589996337891,,male
"[20,80]",fall,19,92,336.160283130148,315.779998779297,164.131581623085,male
"[20,80]",fall,20,215,313.685618129996,281.709014892578,147.742774941445,male
"[20,80]",fall,21,224,322.608861889158,276.5,160.488547517883,male
"[20,80]",fall,22,198,339.395428435971,295.695007324219,177.742188046682,male
"[20,80]",fall,23,112,302.628143446786,283.654998779297,121.463423747114,male
"[20,80]",spring,0,169,324.108130370371,279,171.502488416318,male
"[20,80]",spring,1,145,309.313240787901,257.609985351563,183.662120597289,male
"[20,80]",spring,2,160,328.925925350189,293,164.262358182399,male
"[20,80]",spring,3,109,329.646146721796,330,130.550753548205,male
"[20,80]",spring,4,37,357.702702702703,302,207.243129475297,male
"[20,80]",spring,5,5,188.4,163,60.6695969988264,male
"[20,80]",spring,6,6,399.166666666667,396.5,232.29413825292,male
"[20,80]",spring,7,1,375,375,,male
"[20,80]",spring,8,1,219,219,,male
"[20,80]",spring,19,72,311.066166877747,273,152.477818562553,male
"[20,80]",spring,20,216,357.005833201938,321.521499633789,170.323132797701,male
"[20,80]",spring,21,219,328.298804296206,295,153.485321060454,male
"[20,80]",spring,22,191,301.420365817884,268.690002441406,150.697762782416,male
"[20,80]",spring,23,152,319.720369238603,286.5,149.894400748909,male
"[20,80]",summer,0,141,315.434368864019,300,149.1072386393,male
"[20,80]",summer,1,152,363.903223941201,304,191.729431546995,male
"[20,80]",summer,2,137,337.652999543796,277,186.791673557838,male
"[20,80]",summer,3,121,311.337851280023,249,166.716395497888,male
"[20,80]",summer,4,46,336.516521288001,291,149.469520386498,male
"[20,80]",summer,5,15,382,317,209.19881179668,male
"[20,80]",summer,6,5,338.4,292,109.534469460531,male
"[20,80]",summer,7,1,456,456,,male
"[20,80]",summer,18,1,545.690002441406,545.690002441406,,male
"[20,80]",summer,19,91,315.435341719743,288,155.234465521131,male
"[20,80]",summer,20,187,314.063058904148,270,145.582788644906,male
"[20,80]",summer,21,196,337.304843318706,304.850006103516,171.446977492062,male
"[20,80]",summer,22,156,302.740268902901,278.384994506836,144.736625277332,male
"[20,80]",summer,23,114,352.271203158195,325.044998168945,150.144287937492,male
"[20,80]",winter,0,184,338.711173430733,270.5,195.333419216038,male
"[20,80]",winter,1,208,303.831398853889,273.345001220703,138.566489248618,male
"[20,80]",winter,2,245,321.241958991849,296.390014648438,146.046642663435,male
"[20,80]",winter,3,169,309.154083161664,278,153.668438773866,male
"[20,80]",winter,4,31,365.163547638924,349.019989013672,154.976477742719,male
"[20,80]",winter,5,8,394.061248779297,379.705001831055,97.4297308289422,male
"[20,80]",winter,6,3,240.897659301758,213.289993286133,68.178206141085,male
"[20,80]",winter,7,5,407.601995849609,333,141.085174275504,male
"[20,80]",winter,8,1,228,228,,male
"[20,80]",winter,18,3,478.286661783854,487.519989013672,64.2098567533106,male
"[20,80]",winter,19,91,310.798022259723,282,121.829058303209,male
"[20,80]",winter,20,246,314.988703502872,274.5,143.257605841351,male
