age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,72,229.948268890381,189,130.494817736758,male
"[20,80]",fall,1,44,224.894227114591,205,91.9563937587816,male
"[20,80]",fall,2,52,238.082194548387,205.568199157715,113.84390424881,male
"[20,80]",fall,3,55,163.395243003152,163,59.901889223664,male
"[20,80]",fall,4,14,230.949999128069,205,97.9064121563797,male
"[20,80]",fall,5,1,96,96,,male
"[20,80]",fall,19,182,191.652503590007,169.050003051758,97.1106570877691,male
"[20,80]",fall,20,406,205.056983008173,170,111.359416821516,male
"[20,80]",fall,21,295,211.735038343527,184,111.573293253491,male
"[20,80]",fall,22,108,203.236943916038,176.449996948242,99.5123668757107,male
"[20,80]",fall,23,66,210.347002665202,181.5,110.040495421646,male
"[20,80]",spring,0,68,208.154764063218,177.5,110.541854792423,male
"[20,80]",spring,1,55,244.275314608487,219.032836914063,126.552192131566,male
"[20,80]",spring,2,23,266.045638706373,250.580001831055,155.512080863218,male
"[20,80]",spring,3,60,157.376947275798,145.827041625977,63.7527816737209,male
"[20,80]",spring,4,25,176.787191772461,155,105.350322475968,male
"[20,80]",spring,19,191,200.879664036616,168,97.1814300816486,male
"[20,80]",spring,20,392,202.284894047951,175.999336242676,102.863001236963,male
"[20,80]",spring,21,262,219.056616309945,193.649993896484,109.30106391139,male
"[20,80]",spring,22,108,210.16000479239,192,93.8896538796759,male
"[20,80]",spring,23,73,211.846795696102,196,85.7720023194881,male
"[20,80]",summer,0,70,224.962883431571,213.056098937988,108.006245950059,male
"[20,80]",summer,1,42,205.045852661133,175.150001525879,95.7727912698586,male
"[20,80]",summer,2,38,187.266727045963,166,92.723150480721,male
"[20,80]",summer,3,41,174.439090263553,162,63.0795440430119,male
"[20,80]",summer,4,18,195.777777777778,187.5,51.8136429405542,male
"[20,80]",summer,5,1,173,173,,male
"[20,80]",summer,18,6,311.216669718425,291.949996948242,169.499533173075,male
"[20,80]",summer,19,175,189.396984383719,169.300003051758,92.1706850385867,male
"[20,80]",summer,20,361,194.349500682546,167.300003051758,108.009224016008,male
"[20,80]",summer,21,262,226.486459833975,206.69750213623,112.179190808494,male
"[20,80]",summer,22,100,218.967346572876,206.033706665039,107.478798540583,male
"[20,80]",summer,23,75,221.771519266764,192,120.900995730567,male
"[20,80]",winter,0,61,268.79910440914,211.860473632813,210.383899596028,male
"[20,80]",winter,1,40,266.95224609375,250.878402709961,113.281108200988,male
"[20,80]",winter,2,36,181.788685480754,168.740737915039,77.8993171851964,male
"[20,80]",winter,3,67,203.470872110395,175,93.9808784780654,male
"[20,80]",winter,4,21,184.857309977214,183.600006103516,56.993990804129,male
"[20,80]",winter,6,1,134,134,,male
"[20,80]",winter,19,202,207.523841593525,178.600006103516,109.816823072871,male
