age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,82,4.92547021842584,4.75,2.17236754912579,male
"[20,80]",fall,1,65,5.13611877881564,4.5,2.66961311116166,male
"[20,80]",fall,2,71,5.89291405677795,5.40000009536743,2.95915727576027,male
"[20,80]",fall,3,66,5.37435115286798,5.09999990463257,2.61215429215957,male
"[20,80]",fall,4,11,5.07272722504356,5.09999990463257,1.47518875407302,male
"[20,80]",fall,18,3,4.58333333333333,4.09999990463257,2.21491155467901,male
"[20,80]",fall,19,126,4.23931598001056,3.87170398235321,1.86349254910835,male
"[20,80]",fall,20,289,4.90943060944237,4.17999982833862,2.84604936840001,male
"[20,80]",fall,21,217,5.00777081190716,4.30000019073486,2.89893456378642,male
"[20,80]",fall,22,75,5.80422563393911,4.05497407913208,6.79793403392036,male
"[20,80]",fall,23,53,4.79239373162108,4.19999980926514,2.53427442662186,male
"[20,80]",spring,0,62,5.84073895408261,5.37349009513855,3.26689420510785,male
"[20,80]",spring,1,66,5.05073194973397,5.04653239250183,2.02738140160903,male
"[20,80]",spring,2,80,5.56885084062815,4.82662963867188,2.58248850921394,male
"[20,80]",spring,3,71,6.40255495863901,5.30000019073486,2.96157523955128,male
"[20,80]",spring,4,15,4.18000002702077,3.59999990463257,2.40986068296053,male
"[20,80]",spring,9,1,2.29999995231628,2.29999995231628,,male
"[20,80]",spring,18,1,5.28000020980835,5.28000020980835,,male
"[20,80]",spring,19,129,4.86006221845168,4.40000009536743,2.51065903519612,male
"[20,80]",spring,20,283,5.65710997834223,4.90000009536743,3.34342292467583,male
"[20,80]",spring,21,176,5.03370334275744,4.24499988555908,2.98446632897069,male
"[20,80]",spring,22,75,4.73939102649689,4.30000019073486,1.83690558860621,male
"[20,80]",spring,23,47,5.17007505132797,4.90000009536743,2.33094567476564,male
"[20,80]",summer,0,77,5.5924430605653,4.90000009536743,2.76613057955675,male
"[20,80]",summer,1,54,4.98725485801697,4.75,1.98668384158722,male
"[20,80]",summer,2,66,5.64242426915602,4.80000019073486,2.84307853605738,male
"[20,80]",summer,3,51,5.08581127606186,4.90000009536743,2.40949134610984,male
"[20,80]",summer,4,15,5.04666662216187,4.69999980926514,1.98777208998061,male
"[20,80]",summer,5,1,4.59999990463257,4.59999990463257,,male
"[20,80]",summer,6,1,6.59999990463257,6.59999990463257,,male
"[20,80]",summer,19,142,4.91884421294844,4.40499997138977,2.32600600904984,male
"[20,80]",summer,20,292,5.57911693151683,4.51957511901856,3.5973307302836,male
"[20,80]",summer,21,191,5.13830285733907,4.40000009536743,2.87230484081454,male
"[20,80]",summer,22,56,5.01660078338214,4.01499998569489,2.88872930799636,male
"[20,80]",summer,23,49,5.3882600920541,4.5,2.47967798287054,male
"[20,80]",winter,0,88,5.70628394592892,4.92127132415772,3.15975307380383,male
"[20,80]",winter,1,80,5.89885972440243,5.19999980926514,2.84923237523354,male
"[20,80]",winter,2,93,5.86580605404351,4.59999990463257,3.59160501050622,male
"[20,80]",winter,3,51,6.2352941199845,5.69999980926514,3.12658430997138,male
"[20,80]",winter,4,10,4.77000005245209,4.45000004768372,1.88564762419271,male
"[20,80]",winter,5,2,5,5,0.282842442734789,male
"[20,80]",winter,18,2,4.20826983451843,4.20826983451843,0.0399798261478579,male
"[20,80]",winter,19,123,5.6543883182169,4.42000007629395,3.99476936707543,male
"[20,80]",winter,20,315,5.46664492894733,4.5,3.4135656087636,male
"[20,80]",winter,21,227,4.7962099077418,4.30000019073486,2.41334662316282,male
"[20,80]",winter,22,73,5.45065289164243,4.19999980926514,3.44470654537136,male
"[20,80]",winter,23,47,5.45765660164204,5.11410903930664,2.40399076109565,male
"[20,80]",fall,0,2054,3.83374518524591,3.2849999666214,2.35477438465573,female
"[20,80]",fall,1,1774,3.8319750047859,3.29999995231628,2.1932156492314,female
"[20,80]",fall,2,1771,3.95991892265372,3.29999995231628,2.37485245251494,female
"[20,80]",fall,3,1117,4.05435212755588,3.40000009536743,2.23722293930965,female
"[20,80]",fall,4,190,4.0235904856732,3.5,2.20596970304218,female
"[20,80]",fall,5,25,3.79944581508636,3,2.719641993201,female
"[20,80]",fall,6,4,2.56670022010803,2.13340049982071,1.93861688772609,female
"[20,80]",fall,7,2,1.09600302577019,1.09600302577019,0.418611476688932,female
"[20,80]",fall,8,3,1.85420835018158,1.77999997138977,0.383683126573992,female
"[20,80]",fall,18,51,2.77405901282441,2.59999990463257,1.40310228985808,female
