age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,10,54.639999961853,51,18.5926030959654,male
"[20,80]",1,2003,4,48.3500003814697,47,21.917041205432,male
"[20,80]",1,2004,14,51.0928572246007,52.0499992370606,18.3581659292909,male
"[20,80]",1,2005,14,52.4857142312186,37.1499996185303,33.1046790858577,male
"[20,80]",1,2006,14,48.6642859322684,48.5,13.7847525367472,male
"[20,80]",1,2007,1,75,75,,male
"[20,80]",1,2008,15,77.1133328755697,75.1999969482422,34.0791699256736,male
"[20,80]",1,2009,17,34.6941178826725,34.5,13.7859742331986,male
"[20,80]",1,2010,19,47.6684212935598,44.9000015258789,17.4153527697636,male
"[20,80]",1,2011,19,33.8263158798218,31.7999992370606,15.7569681368917,male
"[20,80]",1,2012,13,49.1230768057016,39.5999984741211,21.6650312371992,male
"[20,80]",1,2013,19,60.8578944959139,50.5999984741211,24.5746783071314,male
"[20,80]",1,2014,16,49.0124995708466,41.5,19.1429660497366,male
"[20,80]",1,2015,17,33.3529411764706,37,10.8404405682036,male
"[20,80]",1,2016,22,46.8318183205345,46.6000003814697,22.337356947621,male
"[20,80]",1,2017,24,48.8083335558573,44.5,27.4114053544129,male
"[20,80]",1,2018,19,41.8368422859593,40.7999992370605,14.6336078641067,male
"[20,80]",1,2019,5,39.3,37,13.1795295818933,male
"[20,80]",2,2002,15,47.7666667699814,41.4000015258789,30.1084626522765,male
"[20,80]",2,2003,5,38.9799995422363,37.7999992370606,6.99228135084538,male
"[20,80]",2,2004,15,53.9733329772949,48,21.4474926454079,male
"[20,80]",2,2005,21,63.9523810432071,47.7000007629395,31.6769885482365,male
"[20,80]",2,2006,16,55.1749997138977,51.6999988555908,25.3215981204805,male
"[20,80]",2,2007,10,56.5999996185303,45.2999992370606,28.3488973410219,male
"[20,80]",2,2008,15,72.4399996439616,68.1999969482422,27.6460744696757,male
"[20,80]",2,2009,18,49.1666664547391,42.8999996185303,24.2960175473562,male
"[20,80]",2,2010,17,35.3176468119902,32.5999984741211,15.3912814223419,male
"[20,80]",2,2011,20,68.7399994850159,55.5499992370606,45.0933809391738,male
"[20,80]",2,2012,15,45.4733332316081,39.5999984741211,30.7220835988075,male
"[20,80]",2,2013,17,43.9529411091524,35.9000015258789,26.8053190154649,male
"[20,80]",2,2014,15,40.7933329264323,45.5999984741211,11.0955243951629,male
"[20,80]",2,2015,14,42.6428571428572,40.5,18.7846383346243,male
"[20,80]",2,2016,18,34.5611110263401,35,11.0212167081208,male
"[20,80]",2,2017,16,41.8812501430511,41.3500003814697,14.9808419854371,male
"[20,80]",2,2018,18,37.2277777989705,37.5,11.4967415453928,male
"[20,80]",3,2002,7,55.2857142857143,50,21.7846603960546,male
"[20,80]",3,2003,8,40.962500333786,37.8500003814697,9.46647351191513,male
"[20,80]",3,2004,9,78.8222223917643,68.4000015258789,26.5630276955441,male
"[20,80]",3,2005,16,62.7124998569489,52.2999992370606,37.6897311106188,male
"[20,80]",3,2006,14,68.83571434021,62.5,29.2483690010657,male
"[20,80]",3,2007,11,72.1454540599476,66,37.0659513003467,male
"[20,80]",3,2008,18,79.1277775234646,82.8499984741211,35.9836370256758,male
"[20,80]",3,2009,12,35.850000222524,36.8500003814697,7.05968065721936,male
"[20,80]",3,2010,24,43.3833338419596,41.8000011444092,22.538444167038,male
"[20,80]",3,2011,10,31.3999994277954,28.6999998092651,12.6606123311906,male
"[20,80]",3,2012,21,53.4857148670015,43.5,24.1864490923697,male
"[20,80]",3,2013,19,38.69473688226,35,15.5763880415897,male
"[20,80]",3,2014,18,40.9055562549167,38.4500007629395,15.633617229915,male
"[20,80]",3,2015,16,49.75,46,22.3084438423362,male
"[20,80]",3,2016,27,40.9888888465034,40,18.4189772104154,male
"[20,80]",3,2017,31,38.0935483132639,36.4000015258789,12.0594619716046,male
"[20,80]",3,2018,25,47.7519996643066,49,13.1545339613491,male
"[20,80]",4,2002,5,47.1199996948242,49,7.40452583994606,male
"[20,80]",4,2003,6,50.4166666666667,49.9500007629395,6.34237027823648,male
"[20,80]",4,2004,13,42.9769228421725,34,23.8873801494036,male
"[20,80]",4,2005,14,77.5357142857143,80,33.2092804596205,male
"[20,80]",4,2006,10,71.6900003433228,79.4000015258789,35.0768822718404,male
"[20,80]",4,2007,12,63.5250002543132,65,15.1414626414312,male
"[20,80]",4,2008,12,60.1749998728434,53,24.6838970725878,male
"[20,80]",4,2009,15,36.0333329518636,32.5999984741211,17.298086523407,male
"[20,80]",4,2010,19,47.1315788469817,38.7000007629395,34.4517545366554,male
"[20,80]",4,2011,11,65.7272734208541,54.2000007629395,35.5340148479,male
"[20,80]",4,2012,11,36.4363637404008,28.7999992370606,18.3297718950694,male
"[20,80]",4,2013,10,35.7200004577637,25.5500001907349,23.2874218697727,male
"[20,80]",4,2014,23,46.3913045966107,39.7999992370606,22.1339502951899,male
"[20,80]",4,2015,19,42.3684210526316,45,10.909784223937,male
"[20,80]",4,2016,26,48.5769232970018,40,32.0780715103096,male
"[20,80]",4,2017,14,44.2285716193063,37.1000003814697,20.509338600988,male
"[20,80]",4,2018,19,38.894736942492,34,15.6501504257411,male
"[20,80]",5,2002,11,43.6090913252397,41.7000007629395,14.8447602722795,male
"[20,80]",5,2003,8,45.6875,43.1000003814697,11.6011627657432,male
"[20,80]",5,2004,16,56.4562497138977,46.9499988555908,32.9534211668112,male
"[20,80]",5,2005,16,85.15625,78,55.1388668309977,male
"[20,80]",5,2006,7,39.6571426391602,38.2999992370605,19.2940281686828,male
"[20,80]",5,2007,14,47.2499997275216,44.3999996185303,29.1644343509325,male
"[20,80]",5,2008,18,75.7888888253106,72,33.9742444850225,male
"[20,80]",5,2009,19,30.626315468236,31.2999992370606,12.8617797707672,male
"[20,80]",5,2010,19,50.7157896945351,43.5999984741211,25.8413807407949,male
"[20,80]",5,2011,19,47.6999997590718,43,23.0284843234687,male
