age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,376,411.399120574302,391.724029541016,143.321363168578,male
"[20,80]",fall,1,383,429.413397089308,417,143.671287240131,male
"[20,80]",fall,2,336,410.22320724669,395,143.517276875556,male
"[20,80]",fall,3,209,420.929242950878,433,152.549273109495,male
"[20,80]",fall,4,37,444.800045528927,439,160.677394188032,male
"[20,80]",fall,5,3,338.029998779297,282.799987792969,140.06488758807,male
"[20,80]",fall,6,1,177,177,,male
"[20,80]",fall,18,14,438.480268205915,455.5,109.082988243934,male
"[20,80]",fall,19,651,432.529229675387,433,116.653178717696,male
"[20,80]",fall,20,1382,404.167593662025,395.5,124.975341789228,male
"[20,80]",fall,21,995,402.542683955054,398,127.795221585419,male
"[20,80]",fall,22,387,399.213495456587,386.206787109375,138.352076853226,male
"[20,80]",fall,23,332,416.526061873838,396.5,137.165067744163,male
"[20,80]",spring,0,452,415.766483576952,405.517150878906,138.179976870185,male
"[20,80]",spring,1,432,423.084793338069,422,146.853276861107,male
"[20,80]",spring,2,347,421.756689242052,411,142.960913866305,male
"[20,80]",spring,3,249,428.162162229239,411,160.800585485008,male
"[20,80]",spring,4,74,450.701256416939,447,164.942891118116,male
"[20,80]",spring,5,10,402.625,387.5,116.148207546805,male
"[20,80]",spring,9,1,49,49,,male
"[20,80]",spring,18,14,510.046783447266,498,140.785093707387,male
"[20,80]",spring,19,651,441.164151357249,439,114.611144275391,male
"[20,80]",spring,20,1333,414.929773535303,414,119.693979552712,male
"[20,80]",spring,21,985,404.129357569351,400.799987792969,122.454182405921,male
"[20,80]",spring,22,413,413.59768137343,400.551635742188,135.561010943475,male
"[20,80]",spring,23,343,420.190921527651,414.799987792969,146.728466050107,male
"[20,80]",summer,0,407,423.481978695281,419,138.797697787088,male
"[20,80]",summer,1,401,428.634493021596,425.130004882813,136.195502949962,male
"[20,80]",summer,2,362,410.82375293542,405.25,141.028374991864,male
"[20,80]",summer,3,254,412.799547630971,408,137.31430384918,male
"[20,80]",summer,4,71,449.665371317259,413,137.652613498823,male
"[20,80]",summer,5,10,482.789999389649,473.5,97.818657104326,male
"[20,80]",summer,6,1,696.200012207031,696.200012207031,,male
"[20,80]",summer,7,1,535,535,,male
"[20,80]",summer,17,1,279,279,,male
"[20,80]",summer,18,21,417.137926374163,388,112.396389140996,male
"[20,80]",summer,19,661,437.464832138546,438,113.560514919009,male
"[20,80]",summer,20,1336,416.412549035992,416.775802612305,120.358143494178,male
"[20,80]",summer,21,925,399.493657506994,392,121.915748790954,male
"[20,80]",summer,22,423,400.291525044903,392,123.334603222485,male
"[20,80]",summer,23,326,435.125677658736,431.449996948242,143.399635997595,male
"[20,80]",winter,0,444,433.959008947149,430,135.906311706701,male
"[20,80]",winter,1,425,443.543940178366,430.3447265625,150.285159383127,male
"[20,80]",winter,2,424,431.997319491404,422.5,162.603722179756,male
"[20,80]",winter,3,236,443.826358924478,440.689605712891,148.927516763849,male
"[20,80]",winter,4,72,434.62445640564,408.199996948242,169.145121678783,male
"[20,80]",winter,5,12,386.82833480835,375.779998779297,128.149782157192,male
"[20,80]",winter,7,1,268,268,,male
"[20,80]",winter,9,1,442,442,,male
"[20,80]",winter,18,13,506.363346980168,430.3447265625,154.684035534502,male
"[20,80]",winter,19,657,447.598758134305,448,114.768460254722,male
"[20,80]",winter,20,1457,421.107317168498,417,120.793184460521,male
"[20,80]",winter,21,1006,408.375322376047,402.879272460938,123.887428804929,male
"[20,80]",winter,22,431,406.603755375625,402.758514404297,139.295134118185,male
"[20,80]",winter,23,373,426.890900026378,421.700012207031,147.889258386879,male
"[20,80]",fall,0,1286,452.448520784986,435.93098449707,161.975214925367,female
"[20,80]",fall,1,1240,446.601565625591,436,157.710791177935,female
"[20,80]",fall,2,1192,455.896677721267,439,168.512671293782,female
"[20,80]",fall,3,690,448.579873413971,442,160.933219261265,female
"[20,80]",fall,4,149,423.334877474996,390,169.894292289572,female
"[20,80]",fall,5,14,328.418567657471,287.5,193.613435415562,female
"[20,80]",fall,6,1,767,767,,female
"[20,80]",fall,7,3,362,297,131.190700889964,female
"[20,80]",fall,18,24,526.626420338949,522,146.438644609639,female
"[20,80]",fall,19,1606,479.43334112488,470.399993896484,133.367942720385,female
"[20,80]",fall,20,4227,430.467569470772,421,134.676081883326,female
"[20,80]",fall,21,3057,398.758153084957,379.799987792969,140.982942175544,female
"[20,80]",fall,22,1051,403.50042331162,384,140.742735794743,female
"[20,80]",fall,23,1034,452.914201083451,433.949996948242,171.199267349281,female
"[20,80]",spring,0,1484,467.826983418426,450,167.103127563534,female
"[20,80]",spring,1,1323,472.43296612129,460.029998779297,159.887217043485,female
"[20,80]",spring,2,1338,451.523447512868,439,157.383502844916,female
"[20,80]",spring,3,789,476.240223061449,467,169.420002065451,female
"[20,80]",spring,4,259,478.810099421321,462,179.254024509722,female
"[20,80]",spring,5,27,522.697235107422,487,180.556905869935,female
"[20,80]",spring,6,19,426.234211168791,433,128.050152061667,female
"[20,80]",spring,7,3,520.666666666667,503,46.1121820491433,female
"[20,80]",spring,8,2,194,194,80.6101730552664,female
"[20,80]",spring,10,1,494,494,,female
"[20,80]",spring,18,37,517.337364402977,510,149.740689795987,female
"[20,80]",spring,19,1522,485.8471240872,479,128.68697336341,female
"[20,80]",spring,20,3847,443.580277627618,433.103332519531,137.573368493862,female
"[20,80]",spring,21,3027,412.368789965224,399,140.563226065594,female
"[20,80]",spring,22,1136,426.000063587242,410.103393554688,154.118995004691,female
"[20,80]",spring,23,1046,469.508544907287,457,167.577637459513,female
"[20,80]",summer,0,1387,455.21943274005,447,162.659598871397,female
"[20,80]",summer,1,1347,459.178593387052,445,153.258996074743,female
"[20,80]",summer,2,1313,452.231945645056,441.299987792969,154.898567187453,female
"[20,80]",summer,3,776,450.561840195017,438.5,161.642401280089,female
"[20,80]",summer,4,248,489.751691633655,461.5,179.616263780283,female
"[20,80]",summer,5,34,427.610588522518,417.550003051758,146.594290007445,female
"[20,80]",summer,6,6,646.333333333333,655.5,238.276668732941,female
"[20,80]",summer,7,4,461.60000038147,533,291.37554165164,female
"[20,80]",summer,8,1,178.206848144531,178.206848144531,,female
"[20,80]",summer,17,1,176,176,,female
"[20,80]",summer,18,49,484.111186124841,486,146.072104887992,female
"[20,80]",summer,19,1604,480.323390152092,472,131.617659760068,female
"[20,80]",summer,20,4040,445.252634301516,437,133.491151414665,female
"[20,80]",summer,21,2992,415.467555989556,401.251678466797,137.549463523908,female
"[20,80]",summer,22,1115,411.612802685109,392.200012207031,147.775158465483,female
"[20,80]",summer,23,951,458.771953979877,449.655059814453,162.383613753474,female
"[20,80]",winter,0,1456,472.80197757679,461,166.866374448504,female
"[20,80]",winter,1,1423,473.239597484082,455.172302246094,168.28945744171,female
"[20,80]",winter,2,1328,465.931131443345,448,171.090871092714,female
"[20,80]",winter,3,736,471.871446360713,462,164.065957045794,female
"[20,80]",winter,4,213,517.657097185162,496,194.733513228722,female
"[20,80]",winter,5,31,490.736771122102,505.790008544922,157.933137940065,female
"[20,80]",winter,6,4,289.229999542236,271,148.129307595882,female
"[20,80]",winter,7,1,233,233,,female
"[20,80]",winter,18,31,502.819558420489,470,109.112010272644,female
"[20,80]",winter,19,1444,494.728477203285,492.017181396484,131.494600705688,female
"[20,80]",winter,20,3979,440.486099829893,429,139.010166306078,female
"[20,80]",winter,21,2954,414.712465677539,399,138.717737304138,female
"[20,80]",winter,22,1147,424.341231780979,396,160.221620895767,female
"[20,80]",winter,23,1137,463.547957085682,455,160.132185968335,female
"[20,80]",fall,0,1661,442.972458299135,426,157.879045724758,both
"[20,80]",fall,1,1623,442.531108872654,433,154.551864741966,both
"[20,80]",fall,2,1530,445.28267933964,428,163.35839986816,both
"[20,80]",fall,3,901,442.359849563582,438,159.088039486901,both
"[20,80]",fall,4,186,427.656443031885,402,167.597337394834,both
"[20,80]",fall,5,19,327.00262852719,287,193.287296586543,both
"[20,80]",fall,6,4,476.75,481.5,247.710011909087,both
"[20,80]",fall,7,3,362,297,131.190700889964,both
"[20,80]",fall,18,37,498.777239000475,504,126.730356172198,both
"[20,80]",fall,19,2260,465.200085894829,460,129.399529448039,both
"[20,80]",fall,20,5611,423.777933526264,414,132.36111578728,both
"[20,80]",fall,21,4051,399.403179954994,384,137.312387080476,both
"[20,80]",fall,22,1440,402.430767620934,385,140.351391337275,both
"[20,80]",fall,23,1368,443.715144452993,423.495010375977,163.609772228505,both
"[20,80]",spring,0,1938,455.097204651257,438.620574951172,161.087625112584,both
"[20,80]",spring,1,1755,460.175122235507,450,156.886641504383,both
"[20,80]",spring,2,1687,445.434322635309,433.899993896484,155.01559767101,both
"[20,80]",spring,3,1039,464.270543308644,452,167.51633378037,both
