age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,105609,14.8450170912637,14.8999996185303,0.903994749522498,male
"[20,80]",fall,1,92703,14.8696563287768,14.8999996185303,0.914235293186173,male
"[20,80]",fall,2,63583,14.8358525090093,14.8999996185303,0.911600039064199,male
"[20,80]",fall,3,24271,14.7689361765586,14.8000001907349,0.941295550711615,male
"[20,80]",fall,4,8487,14.5703864776865,14.6999998092651,1.13456534172111,male
"[20,80]",fall,5,6801,14.4229407504698,14.6000003814697,1.33152098589166,male
"[20,80]",fall,6,6625,14.2892724396328,14.5,1.44785380710309,male
"[20,80]",fall,7,6573,14.3095588036982,14.5,1.35041210242355,male
"[20,80]",fall,8,7181,14.3813104039861,14.6000003814697,1.26124906437412,male
"[20,80]",fall,9,7151,14.2402824782738,14.5,1.47261299598313,male
"[20,80]",fall,10,6251,14.3845336754176,14.5,1.23820655663214,male
"[20,80]",fall,11,5288,14.4717133173243,14.6000003814697,1.15781384766369,male
"[20,80]",fall,12,4685,14.4686061918163,14.5,1.08203423036752,male
"[20,80]",fall,13,3640,14.5264807651331,14.6000003814697,1.08763982277779,male
"[20,80]",fall,14,2930,14.6229044458565,14.6999998092651,1.02036741943533,male
"[20,80]",fall,15,2286,14.6837664251252,14.6999998092651,1.03717656729693,male
"[20,80]",fall,16,1992,14.6483986114402,14.6999998092651,1.08466232060071,male
"[20,80]",fall,17,1916,14.3405271432594,14.6000003814697,1.47465548399199,male
"[20,80]",fall,18,6716,14.2104630657716,14.6000003814697,1.54564935008445,male
"[20,80]",fall,19,173958,14.8188054608351,14.8000001907349,0.8245369609324,male
"[20,80]",fall,20,302499,14.8558554588617,14.8999996185303,0.861842706682578,male
"[20,80]",fall,21,201017,14.8300159240779,14.8999996185303,0.905421436749034,male
"[20,80]",fall,22,85866,14.7471963336093,14.8000001907349,0.978669590485836,male
"[20,80]",fall,23,94923,14.7832529537722,14.8000001907349,0.946676353253556,male
"[20,80]",spring,0,120010,14.775487295662,14.8000001907349,0.916379285303969,male
"[20,80]",spring,1,108050,14.7939340126288,14.8000001907349,0.904417113277142,male
"[20,80]",spring,2,74702,14.7860643656033,14.8000001907349,0.91612295557446,male
"[20,80]",spring,3,31031,14.7187293353457,14.8000001907349,0.953869712054626,male
"[20,80]",spring,4,9863,14.5593703710971,14.6999998092651,1.06925754695714,male
"[20,80]",spring,5,7201,14.3990723532184,14.6000003814697,1.32562537509053,male
