age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,90,130.466875372993,116.5,51.5463588203144,male
"[20,80]",fall,1,77,122.82058022239,110.138999938965,42.0509973572535,male
"[20,80]",fall,2,54,135.726112365723,128.5,45.4645356116047,male
"[20,80]",fall,3,22,124.100977464156,124,33.5250865068895,male
"[20,80]",fall,4,6,109.833333333333,100.5,38.0127171702664,male
"[20,80]",fall,5,1,186,186,,male
"[20,80]",fall,6,1,109,109,,male
"[20,80]",fall,18,1,180,180,,male
"[20,80]",fall,19,276,129.448381755663,125.925590515137,33.6432491216726,male
"[20,80]",fall,20,684,132.394965645863,128.247749328613,35.3570291632437,male
"[20,80]",fall,21,516,137.501811463703,130,46.2225933577345,male
"[20,80]",fall,22,127,122.531391774576,116,32.1123342473355,male
"[20,80]",fall,23,71,139.7050189166,127,57.3368200542518,male
"[20,80]",spring,0,72,133.31119023429,128.495498657227,46.6232726690475,male
"[20,80]",spring,1,81,125.676513012545,109,56.8965215032834,male
"[20,80]",spring,2,56,125.890915870667,115,48.7761236335725,male
"[20,80]",spring,3,36,149.133355882433,105,109.262666956179,male
"[20,80]",spring,4,5,137.620001220703,117,47.7118669903934,male
"[20,80]",spring,6,1,423,423,,male
"[20,80]",spring,18,9,129.666666666667,137,33.2678523502795,male
"[20,80]",spring,19,278,132.401420263935,129.5,34.4081529807075,male
"[20,80]",spring,20,626,132.265800914825,128,33.9738256870101,male
"[20,80]",spring,21,464,135.526861305895,127.394107818604,41.4352335245889,male
"[20,80]",spring,22,102,143.995338813931,132,55.9123799180258,male
"[20,80]",spring,23,72,123.950350443522,119.5,39.6845716278314,male
"[20,80]",summer,0,77,121.058387260932,119,37.4119822833431,male
"[20,80]",summer,1,78,110.104992352999,98.4500007629395,41.0001852141287,male
"[20,80]",summer,2,79,123.891266931461,111,43.0501762120802,male
"[20,80]",summer,3,36,141.349138895671,126,55.092844370578,male
"[20,80]",summer,4,10,176.666229248047,140.5,70.1326244846457,male
"[20,80]",summer,5,1,82.1999969482422,82.1999969482422,,male
"[20,80]",summer,18,9,124.897609286838,120,27.0362596258395,male
"[20,80]",summer,19,295,126.107613747807,122,32.6000830778347,male
"[20,80]",summer,20,687,127.977482902605,122,32.2330049115549,male
"[20,80]",summer,21,483,134.194901413059,128.495498657227,40.4220418370959,male
"[20,80]",summer,22,126,130.715617588588,123.5,36.7543059238774,male
