age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,2903,5.59487771068078,5.5,0.507270137897596,male
"[20,80]",fall,1,2905,5.59677797143513,5.5,0.501557025082705,male
"[20,80]",fall,2,2273,5.6395160565542,5.57000017166138,0.580851605241521,male
"[20,80]",fall,3,1597,5.6780087674642,5.59999990463257,0.567068518208434,male
"[20,80]",fall,4,442,5.81190046034248,5.69999980926514,0.654787352890173,male
"[20,80]",fall,5,207,5.79275361812057,5.69999980926514,0.746770169401261,male
"[20,80]",fall,6,73,5.78493152905817,5.5,0.883438904206692,male
"[20,80]",fall,7,6,5.28333330154419,5.25,0.285773747705326,male
"[20,80]",fall,8,3,5.73333326975505,5.30000019073486,0.838649609807239,male
"[20,80]",fall,9,1,5.65000009536743,5.65000009536743,,male
"[20,80]",fall,10,12,5.83166666825612,5.77499985694885,0.476651797164775,male
"[20,80]",fall,12,1,5.40000009536743,5.40000009536743,,male
"[20,80]",fall,17,1,6.30000019073486,6.30000019073486,,male
"[20,80]",fall,18,514,5.6262451442763,5.59999990463257,0.3580944976582,male
"[20,80]",fall,19,19705,5.58370870681197,5.59999990463257,0.356605399209871,male
"[20,80]",fall,20,36530,5.53740104441117,5.5,0.361213656144041,male
"[20,80]",fall,21,21855,5.50099565664818,5.5,0.360740875602631,male
"[20,80]",fall,22,5352,5.49566517879432,5.5,0.374941747988028,male
"[20,80]",fall,23,2738,5.58574141595728,5.5,0.46358026957664,male
"[20,80]",spring,0,3381,5.64307897509079,5.59999990463257,0.543903883645129,male
"[20,80]",spring,1,3285,5.62493759413651,5.55000019073486,0.541938684880353,male
"[20,80]",spring,2,2525,5.70140990096744,5.59999990463257,0.628723454414075,male
"[20,80]",spring,3,1788,5.6985961980201,5.59999990463257,0.59101818929712,male
"[20,80]",spring,4,632,5.87943039362944,5.69999980926514,0.742786327471712,male
"[20,80]",spring,5,247,6.20546558897505,5.90000009536743,1.11684210373605,male
"[20,80]",spring,6,130,6.10907692909241,5.87000012397766,1.07893103256028,male
"[20,80]",spring,7,22,5.87636364590038,5.8199999332428,0.594286675240448,male
"[20,80]",spring,8,13,5.46769230182354,5.40000009536743,0.62584810483603,male
"[20,80]",spring,10,1,5.5,5.5,,male
"[20,80]",spring,17,1,4.30000019073486,4.30000019073486,,male
"[20,80]",spring,18,440,5.63484090024775,5.69999980926514,0.362969234120934,male
"[20,80]",spring,19,19729,5.60833696937397,5.59999990463257,0.37074990158509,male
"[20,80]",spring,20,34596,5.54846861227659,5.5,0.358835007549242,male
"[20,80]",spring,21,20956,5.51664774088851,5.5,0.362461654946272,male
"[20,80]",spring,22,5230,5.52858508823023,5.5,0.386061832144802,male
"[20,80]",spring,23,2951,5.62780752766944,5.59999990463257,0.46940731172993,male
"[20,80]",summer,0,3203,5.64957852472263,5.59999990463257,0.493549813280976,male
"[20,80]",summer,1,3222,5.61980757233817,5.58500003814697,0.538711619852228,male
