age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,10,0.308667002059519,0.23409091681242,0.299321344089887,male
"[20,80]",1,2003,4,0.823320716619492,0.851514399051666,0.0832320213502077,male
"[20,80]",1,2004,11,0.502647907896475,0.417525768280029,0.214391385299126,male
"[20,80]",1,2005,6,0.480557153622309,0.360667899250984,0.346639128806086,male
"[20,80]",1,2006,17,0.335451883428237,0.347826093435288,0.197264867520422,male
"[20,80]",1,2007,16,0.516535921604373,0.459651604294777,0.319798612449783,male
"[20,80]",1,2008,18,0.482648320910004,0.510312661528587,0.275157839722249,male
"[20,80]",1,2009,36,0.454227474932042,0.399248123168945,0.273645550895518,male
"[20,80]",1,2010,42,0.478312545766433,0.481295704841614,0.246820323855746,male
"[20,80]",1,2011,44,0.522609406320209,0.526232689619064,0.27967244819825,male
"[20,80]",1,2012,55,0.394875729084015,0.40625,0.250164017493376,male
"[20,80]",1,2013,63,0.522657800288427,0.503875970840454,0.25466485869288,male
"[20,80]",1,2014,60,0.496612660214305,0.505102038383484,0.240108273826206,male
"[20,80]",1,2015,87,0.456887629525415,0.464114844799042,0.222720359577993,male
"[20,80]",1,2016,67,0.565760518743921,0.593984961509705,0.26456411343091,male
"[20,80]",1,2017,62,0.567685883732573,0.565224409103394,0.235489408311992,male
"[20,80]",1,2018,61,0.528371431544179,0.54938268661499,0.260976190741252,male
"[20,80]",1,2019,16,0.513762745307759,0.580522567033768,0.324754941397916,male
"[20,80]",2,2002,14,0.354024450161627,0.216958418488503,0.314172532510311,male
"[20,80]",2,2003,14,0.555264010094106,0.578959912061691,0.332952459772072,male
"[20,80]",2,2004,10,0.464017567038536,0.40906922519207,0.289882034378188,male
"[20,80]",2,2005,10,0.582666525244713,0.676406919956207,0.280695881594414,male
"[20,80]",2,2006,18,0.186229876604759,0.101787269115448,0.173112484330881,male
"[20,80]",2,2007,12,0.457273941487074,0.436111122369766,0.266331509241275,male
"[20,80]",2,2008,28,0.452445132591363,0.445856511592865,0.287553699271044,male
"[20,80]",2,2009,42,0.468332148910988,0.46770915389061,0.267768143804018,male
"[20,80]",2,2010,32,0.66826293617487,0.72439444065094,0.256739484866422,male
"[20,80]",2,2011,45,0.517950096809202,0.556074738502502,0.257655729627422,male
"[20,80]",2,2012,50,0.531075749993324,0.584247887134552,0.221553774250641,male
"[20,80]",2,2013,60,0.500715999801954,0.478445664048195,0.250067917189259,male
"[20,80]",2,2014,57,0.520204484462738,0.47976878285408,0.21992739718257,male
"[20,80]",2,2015,65,0.431806271752486,0.409638553857803,0.265470501916887,male
"[20,80]",2,2016,61,0.463162381018772,0.45502644777298,0.238078391271421,male
"[20,80]",2,2017,58,0.570393456467267,0.560035854578018,0.228301159968087,male
"[20,80]",2,2018,57,0.598766956020866,0.625954210758209,0.216041731544079,male
"[20,80]",3,2002,8,0.440184512292035,0.431095510721207,0.342640852995236,male
"[20,80]",3,2003,6,0.695334866642952,0.808456867933273,0.2968721819391,male
"[20,80]",3,2004,8,0.545805314555764,0.536424770951271,0.278991705328191,male
