age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,310,49.4382742543374,42.6499996185303,24.4824096705797,male
"[20,80]",fall,1,223,51.2138880314848,45.7000007629395,24.4107233508902,male
"[20,80]",fall,2,169,47.5246330351519,41.5,22.6205581917729,male
"[20,80]",fall,3,109,40.9280000914128,38.4000015258789,17.7952396125276,male
"[20,80]",fall,4,32,57.4749997854233,49.6499996185303,36.7942226639102,male
"[20,80]",fall,5,2,100.900001525879,100.900001525879,46.8104667566308,male
"[20,80]",fall,6,6,50.2500006357829,42.2000007629395,21.8715120081206,male
"[20,80]",fall,7,1,71.8000030517578,71.8000030517578,,male
"[20,80]",fall,9,1,13.8999996185303,13.8999996185303,,male
"[20,80]",fall,18,19,32.6210525914242,32.7999992370606,12.2827152027654,male
"[20,80]",fall,19,899,41.6008899166799,37.2000007629395,18.7999259570187,male
"[20,80]",fall,20,1545,42.3377637875505,38.5999984741211,18.6415061675026,male
"[20,80]",fall,21,1207,42.8001110073744,38.2999992370605,19.9474867968058,male
"[20,80]",fall,22,429,43.1710746071555,39.4000015258789,19.1107812638565,male
"[20,80]",fall,23,288,47.0641249948078,43.1499996185303,22.8167384412084,male
"[20,80]",spring,0,366,51.8502240311253,48,24.7055701233901,male
"[20,80]",spring,1,289,56.2632421671726,48,31.0465848611899,male
"[20,80]",spring,2,206,49.2424367978735,43.4889984130859,23.1039045693868,male
"[20,80]",spring,3,121,49.3535785359785,43.4000015258789,23.2563513315494,male
"[20,80]",spring,4,36,53.1388887299432,48.25,27.7503078879623,male
"[20,80]",spring,5,3,107.266666412354,69.0999984741211,73.5013153354653,male
"[20,80]",spring,6,1,589,589,,male
"[20,80]",spring,7,1,17.7000007629395,17.7000007629395,,male
"[20,80]",spring,18,26,30.6153846887442,28.3000001907349,14.0017625985846,male
"[20,80]",spring,19,897,43.8146042169935,40,19.2032646925766,male
"[20,80]",spring,20,1506,43.2639422024072,38.4500007629395,19.8367273944564,male
"[20,80]",spring,21,1153,44.2608638252265,40.4000015258789,20.7121323285807,male
"[20,80]",spring,22,473,45.371980951402,39.9000015258789,22.1573598993019,male
"[20,80]",spring,23,358,50.2473323651532,44.7999992370606,23.65289535205,male
"[20,80]",summer,0,326,47.8145030290803,42.5,24.2820410186522,male
"[20,80]",summer,1,228,49.5699780614753,48.0464992523193,22.5271466463351,male
"[20,80]",summer,2,188,44.8648138654993,39.4500007629395,22.2464334085273,male
"[20,80]",summer,3,127,43.8568897848054,39.0999984741211,21.9351407776661,male
"[20,80]",summer,4,23,68.7521740457286,49.2000007629395,61.8809109418635,male
"[20,80]",summer,5,10,57.8,45.9500007629395,30.5990560664441,male
"[20,80]",summer,6,3,24.599999109904,26.7999992370606,8.80851806932915,male
"[20,80]",summer,7,1,16,16,,male
"[20,80]",summer,18,27,30.9592591038457,29.3999996185303,11.966564244345,male
"[20,80]",summer,19,1008,41.6233135140131,36.9500007629395,18.6669349676169,male
"[20,80]",summer,20,1520,41.6513664345992,37.7000007629395,18.3999622188819,male
"[20,80]",summer,21,1122,43.0728351385623,38.7999992370606,20.2002035550811,male
"[20,80]",summer,22,476,44.1296512199049,39.3999996185303,20.7042191257739,male
"[20,80]",summer,23,285,49.5285368634943,43.5,25.850704994684,male
"[20,80]",winter,0,379,53.5236069067802,47.7000007629395,28.5575844234543,male
"[20,80]",winter,1,290,53.3054275710007,45.1999988555908,30.4998260621809,male
"[20,80]",winter,2,236,53.3382498854298,47,28.6988679040904,male
"[20,80]",winter,3,141,52.8933193328533,43.9000015258789,30.4970774741784,male
"[20,80]",winter,4,36,53.1798890961541,37.9500007629395,32.1187439908081,male
"[20,80]",winter,5,2,90.7999992370605,90.7999992370605,15.839192977538,male
"[20,80]",winter,18,18,28.0277777777778,25.25,9.59857851157333,male
"[20,80]",winter,19,955,43.6740314703337,39,19.5484115565803,male
"[20,80]",winter,20,1676,45.6781229460723,41,21.2128729806916,male
"[20,80]",winter,21,1231,46.5276815699524,41.0999984741211,22.0829365075577,male
"[20,80]",winter,22,505,50.1375841065209,46,24.9839398058484,male
"[20,80]",winter,23,334,53.2743562652679,46.9500007629395,28.3130109496208,male
"[20,80]",fall,0,660,53.922798500639,48.3500003814697,25.6698542845999,female
"[20,80]",fall,1,487,57.302802855474,52.7999992370606,25.7070577610816,female
"[20,80]",fall,2,441,50.0514511791757,46,22.0375321539396,female
"[20,80]",fall,3,282,52.3558616029455,47.9500007629395,22.3049473220234,female
"[20,80]",fall,4,54,50.469055528994,44.1000003814697,25.432227787189,female
"[20,80]",fall,5,6,72.033332824707,58.1499996185303,38.7032129065581,female
"[20,80]",fall,6,3,38.4333330790202,41.5,5.8389487582372,female
"[20,80]",fall,13,1,20.3999996185303,20.3999996185303,,female
"[20,80]",fall,18,27,41.9666668220803,36.9000015258789,19.7044117978269,female
"[20,80]",fall,19,1905,46.1842519685039,40.7000007629395,21.6838844631336,female
"[20,80]",fall,20,3531,47.8449999756058,42.5,22.6156887887242,female
"[20,80]",fall,21,2503,47.7946192832456,42.9000015258789,22.8453275801072,female
"[20,80]",fall,22,883,50.0483556198777,45.2999992370606,24.3285903131874,female
"[20,80]",fall,23,632,52.9636265205432,47.1750011444092,25.2219398201815,female
"[20,80]",spring,0,762,54.0676811473576,49,25.0413386244452,female
"[20,80]",spring,1,568,57.5492059647198,52,27.7568631300469,female
"[20,80]",spring,2,518,55.8118165358613,50.6000003814697,28.5580809143287,female
"[20,80]",spring,3,261,57.7366858880639,53.7509994506836,26.2379531688479,female
"[20,80]",spring,4,54,61.8148149560999,60,22.1824716992567,female
"[20,80]",spring,5,6,77.2699998219808,69.1999988555908,35.7990605222302,female
"[20,80]",spring,6,1,28.5,28.5,,female
"[20,80]",spring,18,31,32.2548388819541,26.1000003814697,15.3897335362089,female
"[20,80]",spring,19,1865,46.2678284080035,41.5,21.2250960863709,female
"[20,80]",spring,20,3364,48.6005368521891,43.5999984741211,22.5002986095544,female
"[20,80]",spring,21,2532,50.221680118386,44.7999992370606,24.1546927592933,female
"[20,80]",spring,22,901,50.8998557333147,45.9000015258789,25.2106353414306,female
"[20,80]",spring,23,739,52.8105818680078,47.5,24.9878984246629,female
"[20,80]",summer,0,748,54.7554799503184,48.0964984893799,26.6112064958555,female
"[20,80]",summer,1,493,53.7169128170362,48.5,26.0399628536744,female
"[20,80]",summer,2,520,49.4778596731333,46.4500007629395,22.3361977160924,female
"[20,80]",summer,3,341,50.854026419676,45.5999984741211,23.0459880652748,female
"[20,80]",summer,4,80,52.3987496852875,48.6999988555908,21.9368627467952,female
"[20,80]",summer,5,19,41.9473683708593,36.5999984741211,23.6343525676216,female
"[20,80]",summer,6,4,28.1499996185303,27.7999992370606,11.4884001347732,female
"[20,80]",summer,7,2,35.3500003814697,35.3500003814697,5.16187896318214,female
"[20,80]",summer,8,1,46.5,46.5,,female
"[20,80]",summer,18,36,37.3250003125933,30.25,26.2904915511804,female
"[20,80]",summer,19,1822,44.3729966893285,39.2999992370606,20.2908014365998,female
"[20,80]",summer,20,3453,47.1549183386773,42.0999984741211,22.5021311649553,female
"[20,80]",summer,21,2597,48.2164562990632,43.3779983520508,23.3206556750743,female
"[20,80]",summer,22,922,51.2586084808548,45.7999992370606,24.5985946294236,female
"[20,80]",summer,23,655,52.9327939652305,48.4000015258789,24.1307341960363,female
"[20,80]",winter,0,822,56.3371703154849,49.0179996490479,29.1557588408494,female
"[20,80]",winter,1,601,55.7686140374614,49.9790000915527,26.650908119639,female
"[20,80]",winter,2,610,56.403290201406,52.1000003814697,25.6308536332926,female
"[20,80]",winter,3,324,55.4625154130253,48.75,28.1660545769756,female
"[20,80]",winter,4,64,55.9922342598438,53.1499996185303,28.7955069045798,female
"[20,80]",winter,5,2,47.7395000457764,47.7395000457764,3.16713133767211,female
"[20,80]",winter,6,1,113,113,,female
"[20,80]",winter,18,28,40.1357142584665,33.6999988555908,16.4159637968917,female
"[20,80]",winter,19,1760,47.2230113202875,41.7000007629395,21.5594936338149,female
"[20,80]",winter,20,3441,49.1812083680281,43.7000007629395,23.1424178214865,female
"[20,80]",winter,21,2513,51.4296864214714,45.9000015258789,25.2847699180269,female
"[20,80]",winter,22,903,53.927137330521,47.4000015258789,26.8974175150129,female
"[20,80]",winter,23,709,53.9892454483613,47.9000015258789,25.9305548520144,female
"[20,80]",fall,0,972,52.5122572188515,46.6499996185303,25.428429350661,both
"[20,80]",fall,1,710,55.3651577774908,50.3999996185303,25.3664217461665,both
"[20,80]",fall,2,612,49.4163626689537,45,22.3907447183422,both
"[20,80]",fall,3,393,49.1712594845216,44.7000007629395,21.548950850037,both
"[20,80]",fall,4,86,52.6782440806544,45.5500011444092,28.4463350292614,both
"[20,80]",fall,5,10,80.7900001525879,69.9500007629395,39.9943176252778,both
"[20,80]",fall,6,11,46.0363639484752,41.5,17.9027530058846,both
"[20,80]",fall,7,3,48.4333343505859,39,20.3608301560311,both
"[20,80]",fall,9,1,13.8999996185303,13.8999996185303,,both
"[20,80]",fall,13,1,20.3999996185303,20.3999996185303,,both
"[20,80]",fall,18,46,37.7586956853452,35,16.1037963034165,both
"[20,80]",fall,19,2804,44.6328102862104,39.5999984741211,20.7271185811228,both
"[20,80]",fall,20,5076,46.1235303333935,41.2000007629395,21.4975513019531,both
"[20,80]",fall,21,3710,46.1612846495328,41.4000015258789,21.9786831476703,both
"[20,80]",fall,22,1311,47.6942997844414,43.2000007629395,22.579589208473,both
"[20,80]",fall,23,922,51.1733101526207,46.1000003814697,24.7108855849164,both
"[20,80]",spring,0,1133,53.2891474216256,48.2000007629395,25.0736115409424,both
"[20,80]",spring,1,859,57.1911361769831,50.9000015258789,29.0875081412902,both
"[20,80]",spring,2,725,54.071259236829,48.0929985046387,27.4111212677846,both
"[20,80]",spring,3,385,55.2039870769947,51.5999984741211,25.6583734273115,both
"[20,80]",spring,4,91,57.7153846405365,55.2999992370606,23.7130201249213,both
"[20,80]",spring,5,11,88.7472724914551,69.0999984741211,52.1636450203856,both
"[20,80]",spring,7,1,17.7000007629395,17.7000007629395,,both
"[20,80]",spring,18,58,31.1810345814146,27.5,14.5030119234184,both
"[20,80]",spring,19,2764,45.4481910147991,41,20.5291089124804,both
"[20,80]",spring,20,4869,46.9267391550343,42,21.7463026491416,both
"[20,80]",spring,21,3683,48.3478430795372,43.2999992370605,23.1932707643632,both
"[20,80]",spring,22,1377,48.9968983311539,43.5,24.3837697491643,both
"[20,80]",spring,23,1101,52.1664459477978,46.5,24.9285865224424,both
"[20,80]",summer,0,1079,52.6039397564058,46.7000007629395,26.2660554451453,both
"[20,80]",summer,1,722,52.3506149836194,48.0929985046387,25.0423348820863,both
"[20,80]",summer,2,708,48.2243955310455,44.2999992370606,22.2408398610754,both
"[20,80]",summer,3,467,48.9110235830956,43.9000015258789,22.5432390849102,both
"[20,80]",summer,4,105,54.4961902073452,48.7999992370606,25.962616786329,both
"[20,80]",summer,5,29,47.4413792840366,39.7999992370606,25.8102763637405,both
"[20,80]",summer,6,9,26.0333330366347,26.7999992370606,10.8725573694104,both
"[20,80]",summer,7,3,28.9000002543132,31.7000007629395,11.7528720803143,both
"[20,80]",summer,8,1,46.5,46.5,,both
"[20,80]",summer,18,63,33.3412699018206,29.7000007629395,15.9517178074585,both
"[20,80]",summer,19,2830,43.3814134264161,38.5,19.7159469863202,both
"[20,80]",summer,20,4974,45.4248914294901,40.5,21.2851490466472,both
"[20,80]",summer,21,3717,46.5572187361103,41.7000007629395,22.3414823790818,both
"[20,80]",summer,22,1399,48.8789499642765,43.5,23.6400179801335,both
"[20,80]",summer,23,940,51.9025670782049,47,24.6333120573071,both
"[20,80]",winter,0,1201,55.4508751195039,48.4000015258789,28.9837990211697,both
"[20,80]",winter,1,891,54.9848350563435,49,27.5642968324594,both
"[20,80]",winter,2,846,55.6981489303264,50.6499996185303,26.6015057092227,both
"[20,80]",winter,3,465,54.8909957393523,46,28.8937840924895,both
"[20,80]",winter,4,102,55.6919509850296,50.4500007629395,31.7260692240598,both
"[20,80]",winter,5,6,77.5131664276123,72.7999992370606,29.9952142496871,both
"[20,80]",winter,6,1,113,113,,both
