age_group,month,n,mean,median,std,type
"[20,50)",1,134,1.00016042067489,0.209999993443489,1.86861735329524,male
"[20,50)",2,127,1.39502008496894,0.200000002980232,2.420233878311,male
"[20,50)",3,154,1.12389610995623,0.204999998211861,1.63488947173638,male
"[20,50)",4,165,0.992371062911821,0.245000004768372,1.7110304323717,male
"[20,50)",5,156,0.825020533819229,0.200000002980232,1.55364089146244,male
"[20,50)",6,151,0.701818744374427,0.200000002980232,1.11211327693693,male
"[20,50)",7,149,0.479601531670798,0.14300000667572,0.843404819692326,male
"[20,50)",8,164,0.915577203989392,0.200000002980232,1.55902803984064,male
"[20,50)",9,112,0.843339289638347,0.200000002980232,1.62633288867793,male
"[20,50)",10,105,0.52917142751671,0.200000002980232,0.635856237067283,male
"[20,50)",11,124,0.617129033551581,0.151500001549721,0.901552217215575,male
"[20,50)",12,148,0.967036026957873,0.266500011086464,1.69080736969594,male
"[50,80]",1,106,1.22260377447138,0.5,1.76488078304365,male
"[50,80]",2,123,1.74475876890062,0.470999985933304,2.50607603488067,male
"[50,80]",3,97,1.57300608536017,0.759999990463257,2.18134848251037,male
"[50,80]",4,73,0.746438353488298,0.160999998450279,1.4270393262826,male
"[50,80]",5,106,1.38671063969158,0.300000011920929,2.29124976357984,male
"[50,80]",6,101,1.52697022358822,0.513999998569489,2.41366590329518,male
"[50,80]",7,93,1.70706943915256,0.333330005407333,2.81442125288773,male
"[50,80]",8,85,1.4444156600272,0.550000011920929,2.13896784817221,male
"[50,80]",9,90,1.42538886856702,0.493499994277954,2.27561211590038,male
"[50,80]",10,59,1.5503729055241,0.759999990463257,2.49220816859197,male
"[50,80]",11,91,0.680076922156981,0.259999990463257,0.977072567480969,male
"[50,80]",12,100,1.541343126297,0.5,2.18380904834603,male
"[20,50)",1,290,1.58764479841138,0.600000023841858,2.00086051574118,female
"[20,50)",2,252,2.28546031650215,1,2.88407288215594,female
"[20,50)",3,367,2.22619891564593,0.842000007629395,2.99273062704627,female
"[20,50)",4,309,1.83639896012433,0.797999978065491,2.31029526039023,female
"[20,50)",5,273,1.65299267523782,0.800000011920929,1.83532432044674,female
"[20,50)",6,293,1.79945942507771,0.846000015735626,2.28306514004085,female
"[20,50)",7,300,1.55232889175415,0.699999988079071,1.92640786075616,female
"[20,50)",8,301,1.60287927952518,0.699999988079071,1.9876629646423,female
"[20,50)",9,265,1.47724150680708,0.600000023841858,1.78242116541416,female
"[20,50)",10,275,1.74886656511914,0.819999992847443,2.0296081301585,female
"[20,50)",11,314,1.8370796142585,0.80799999833107,2.23466508280642,female
"[20,50)",12,288,1.47325000412659,0.781499981880188,1.70703930663178,female
"[50,80]",1,141,1.63746274526872,0.959999978542328,1.65869984763847,female
"[50,80]",2,107,1.51353580441987,0.970000028610229,1.43546185047721,female
"[50,80]",3,125,2.25637430340052,1.29999995231628,2.58656761800297,female
"[50,80]",4,102,1.99629024649952,1.30499994754791,1.99574162322232,female
"[50,80]",5,103,1.52651965777272,1.10000002384186,1.49853081545463,female
"[50,80]",6,113,1.35525651012374,0.800999999046326,1.38306874290779,female
"[50,80]",7,119,1.29943697116956,0.899999976158142,1.20603634408887,female
"[50,80]",8,102,1.39089215700241,0.78999999165535,1.35521961139236,female
"[50,80]",9,87,1.70471996848268,1.01999998092651,1.94947451729458,female
"[50,80]",10,113,1.21658635099905,0.546000003814697,1.4171181403746,female
"[50,80]",11,94,1.38493611750768,1,1.13422681784133,female
"[50,80]",12,90,1.2803662478096,0.899995476007462,1.17816159683478,female
"[20,50)",1,424,1.3946568085812,0.509999990463257,1.94619482534639,both
"[20,50)",2,380,1.9798172342738,0.699999988079071,2.75635624764826,both
"[20,50)",3,528,1.86407576323572,0.619500011205673,2.60193144813967,both
"[20,50)",4,478,1.54434414914026,0.519999980926514,2.15975476905446,both
"[20,50)",5,436,1.34657386170888,0.390000000596046,1.79105086613664,both
"[20,50)",6,446,1.40169934338719,0.550000011920929,1.92074675143813,both
"[20,50)",7,453,1.19061875284113,0.356000006198883,1.69820876230561,both
"[20,50)",8,469,1.36410303768128,0.476000010967255,1.88703631097657,both
"[20,50)",9,385,1.28387532424811,0.409000009298325,1.78105515049237,both
"[20,50)",10,378,1.4059611266607,0.574999988079071,1.78820453645675,both
"[20,50)",11,437,1.46569565204516,0.600000023841858,1.94453221136633,both
"[20,50)",12,434,1.30729339439164,0.5,1.71822599840004,both
"[50,80]",1,245,1.40206631504151,0.800000011920929,1.59741734104005,both
"[50,80]",2,232,1.58586059902506,0.772499978542328,1.95927905459872,both
"[50,80]",3,221,1.93869854031105,0.990000009536743,2.33573111764938,both
"[50,80]",4,178,1.50163261230323,0.625,1.95282848436113,both
"[50,80]",5,202,1.49925505229742,0.699999988079071,1.92566970203299,both
"[50,80]",6,211,1.5050536050192,0.699999988079071,1.9437328515403,both
"[50,80]",7,216,1.44404377771059,0.600000023841858,1.93354490475671,both
"[50,80]",8,187,1.40535471369238,0.699999988079071,1.71128355838001,both
"[50,80]",9,178,1.5493893373046,0.605000019073486,2.10064563105665,both
"[50,80]",10,173,1.32389745137767,0.600000023841858,1.85368858036806,both
"[50,80]",11,189,1.04276187954441,0.474000006914139,1.14094673079797,both
"[50,80]",12,193,1.45714650075362,0.740000009536743,1.82293945145142,both
