age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,805,0.562746411362975,0.586094498634338,0.312087653721494,male
"[20,80]",1,2003,792,0.563843157307029,0.577655076980591,0.284121142284109,male
"[20,80]",1,2004,703,0.566709064079679,0.584365248680115,0.280052989835099,male
"[20,80]",1,2005,759,0.524873859542318,0.523439049720764,0.282693163723495,male
"[20,80]",1,2006,838,0.611625301098198,0.64129775762558,0.258738645161896,male
"[20,80]",1,2007,765,0.572474031500957,0.599174976348877,0.264361994855118,male
"[20,80]",1,2008,1724,0.539712081898842,0.545130044221878,0.245209421507552,male
"[20,80]",1,2009,2205,0.395700004420617,0.329758107662201,0.288345479992265,male
"[20,80]",1,2010,2497,0.474339074200459,0.459157347679138,0.276106906837195,male
"[20,80]",1,2011,2760,0.549103911598955,0.575863599777222,0.257077572303542,male
"[20,80]",1,2012,3308,0.567645235915084,0.594759076833725,0.250031209684937,male
"[20,80]",1,2013,3036,0.478547569739783,0.474315509200096,0.250344205151437,male
"[20,80]",1,2014,3355,0.519747508327226,0.527079045772553,0.246766653818693,male
"[20,80]",1,2015,3323,0.527463279254208,0.5364830493927,0.242287065053593,male
"[20,80]",1,2016,3384,0.470207324255936,0.464507430791855,0.250266377944437,male
"[20,80]",1,2017,2957,0.405413747282927,0.383164525032043,0.24646497062641,male
"[20,80]",1,2018,2870,0.479897219463144,0.469458267092705,0.248048800829269,male
"[20,80]",1,2019,617,0.497600487966205,0.474718183279038,0.246653966560238,male
"[20,80]",2,2002,1039,0.602359676245991,0.67661839723587,0.302462433416799,male
"[20,80]",2,2003,703,0.555581166839511,0.581384599208832,0.294961026109101,male
"[20,80]",2,2004,673,0.557690672332872,0.578057885169983,0.28487740193904,male
"[20,80]",2,2005,738,0.531573240243928,0.527606785297394,0.284313741238618,male
"[20,80]",2,2006,847,0.608865613586224,0.65216201543808,0.266214421050719,male
"[20,80]",2,2007,899,0.540298059044014,0.544789016246796,0.272497628296228,male
"[20,80]",2,2008,1782,0.529468338485017,0.53639480471611,0.247678252891812,male
"[20,80]",2,2009,2049,0.363983452388278,0.298272043466568,0.27182762742159,male
"[20,80]",2,2010,2251,0.48379029252168,0.467105269432068,0.272741529699276,male
"[20,80]",2,2011,2504,0.560525475447765,0.584769248962402,0.261862988148194,male
"[20,80]",2,2012,3337,0.516281060448013,0.523868322372437,0.255906116901249,male
"[20,80]",2,2013,2797,0.477886585917618,0.474746197462082,0.253826166147536,male
"[20,80]",2,2014,3102,0.522452599906407,0.529859483242035,0.246893459886641,male
"[20,80]",2,2015,2966,0.52728953476008,0.537446320056915,0.244104374703093,male
"[20,80]",2,2016,3054,0.449175523913611,0.436775743961334,0.244634976880043,male
"[20,80]",2,2017,2943,0.403442013308765,0.380106568336487,0.243037447944523,male
"[20,80]",2,2018,2886,0.485196363955364,0.477932661771774,0.240736819256464,male
"[20,80]",3,2002,999,0.590179783190499,0.640587329864502,0.307997258654123,male
"[20,80]",3,2003,789,0.575599803996517,0.600331842899323,0.295952217648507,male
"[20,80]",3,2004,555,0.543086507560702,0.580897688865662,0.292722310457839,male
"[20,80]",3,2005,868,0.567238200962338,0.584675312042236,0.27175687572579,male
"[20,80]",3,2006,872,0.628720262959394,0.665204703807831,0.245401274494936,male
"[20,80]",3,2007,1188,0.570852775082795,0.588705360889435,0.265183066497301,male
"[20,80]",3,2008,1851,0.52877924373944,0.535598695278168,0.259647936574877,male
"[20,80]",3,2009,2215,0.376665812888883,0.322855740785599,0.264808351074081,male
"[20,80]",3,2010,2142,0.412783317921821,0.378148347139359,0.274406799719241,male
"[20,80]",3,2011,2637,0.570803261725433,0.595709562301636,0.252127022486642,male
"[20,80]",3,2012,3555,0.476180336365552,0.471686631441116,0.259244120061441,male
"[20,80]",3,2013,2935,0.469142761298501,0.452149599790573,0.262050230420441,male
"[20,80]",3,2014,3096,0.538737425147447,0.550693333148956,0.251492084243066,male
"[20,80]",3,2015,2840,0.510245056455614,0.514144062995911,0.243756325936605,male
"[20,80]",3,2016,3202,0.434376505904509,0.418387070298195,0.244220199104257,male
"[20,80]",3,2017,3248,0.424182305175563,0.405073493719101,0.242223676212915,male
"[20,80]",3,2018,3003,0.505777575383276,0.50923079252243,0.24382513036542,male
"[20,80]",4,2002,855,0.533214332729752,0.534929811954498,0.296749439606382,male
"[20,80]",4,2003,616,0.589454907210326,0.641773730516434,0.295711294695399,male
"[20,80]",4,2004,577,0.538465786757564,0.549707591533661,0.284903628319906,male
"[20,80]",4,2005,829,0.547552691689447,0.569914937019348,0.277172263232338,male
"[20,80]",4,2006,774,0.615074183204686,0.659450322389603,0.261996321714912,male
"[20,80]",4,2007,1036,0.568657342754448,0.589061468839645,0.259283954467077,male
"[20,80]",4,2008,1704,0.532084560069855,0.539000332355499,0.246422237330833,male
"[20,80]",4,2009,2080,0.375020873520631,0.329219952225685,0.261271166350374,male
"[20,80]",4,2010,2196,0.371438562373829,0.311918556690216,0.265323439139611,male
"[20,80]",4,2011,2410,0.585169300641014,0.613340258598328,0.240466517607347,male
"[20,80]",4,2012,3061,0.480094302507718,0.470401465892792,0.264261208450621,male
"[20,80]",4,2013,2606,0.459637571492176,0.447363749146462,0.2608776009348,male
"[20,80]",4,2014,2765,0.559192939186182,0.577682018280029,0.248270382446277,male
"[20,80]",4,2015,2929,0.48645768620229,0.485043674707413,0.250249717541628,male
"[20,80]",4,2016,2970,0.437411448260399,0.411759749054909,0.243637450842423,male
"[20,80]",4,2017,2723,0.439162721704887,0.420687139034271,0.241322083931319,male
"[20,80]",4,2018,2572,0.569657237148767,0.596214234828949,0.242868217724328,male
"[20,80]",5,2002,1006,0.535005290207507,0.536303907632828,0.308015389768461,male
"[20,80]",5,2003,738,0.53764659296065,0.566784501075745,0.311488047870808,male
"[20,80]",5,2004,654,0.523924934902778,0.511016279459,0.290471963378977,male
"[20,80]",5,2005,788,0.526964347965562,0.531290739774704,0.274888225817196,male
"[20,80]",5,2006,792,0.555512311416819,0.566309720277786,0.266248461064325,male
"[20,80]",5,2007,1115,0.564517842139631,0.572096347808838,0.26851976713308,male
"[20,80]",5,2008,2032,0.549402310809957,0.558977425098419,0.246796268813655,male
"[20,80]",5,2009,2431,0.406366416882587,0.361327946186066,0.273322109749764,male
"[20,80]",5,2010,2478,0.371038275205585,0.342865541577339,0.249413783012642,male
"[20,80]",5,2011,2532,0.549194553681601,0.563327252864838,0.248546099602645,male
"[20,80]",5,2012,3469,0.475249880238075,0.464858502149582,0.259481876164555,male
"[20,80]",5,2013,3357,0.443581401142143,0.429712474346161,0.250095087298912,male
"[20,80]",5,2014,2957,0.562129618992445,0.581255376338959,0.25042466523145,male
"[20,80]",5,2015,3317,0.485906652284111,0.477339178323746,0.247478792054374,male
"[20,80]",5,2016,2851,0.442465981194813,0.426718890666962,0.253069684961589,male
"[20,80]",5,2017,2646,0.474023612283694,0.467631042003632,0.248569708265905,male
"[20,80]",5,2018,3029,0.601238885170637,0.639610111713409,0.240694783985117,male
"[20,80]",6,2002,944,0.54701370670326,0.569573104381561,0.303924757022399,male
"[20,80]",6,2003,828,0.530519269269572,0.540865242481232,0.308961108045218,male
"[20,80]",6,2004,655,0.481712714537182,0.473349958658218,0.285880427369154,male
"[20,80]",6,2005,923,0.548305198033608,0.569202244281769,0.287314503567733,male
"[20,80]",6,2006,893,0.543524965710629,0.560988783836365,0.283141948689943,male
"[20,80]",6,2007,1286,0.520908818410747,0.529319882392883,0.267815550676608,male
"[20,80]",6,2008,1895,0.542257714810189,0.546335160732269,0.243261470061471,male
"[20,80]",6,2009,2183,0.439060000741135,0.406284213066101,0.266922366064511,male
"[20,80]",6,2010,2546,0.392538738664523,0.355159610509872,0.249783407259067,male
"[20,80]",6,2011,3078,0.556074843941047,0.578100949525833,0.255839348294076,male
"[20,80]",6,2012,3616,0.473586042278726,0.468735724687576,0.259376922301819,male
"[20,80]",6,2013,3183,0.458817666940136,0.451319932937622,0.251959740897546,male
"[20,80]",6,2014,2967,0.559568104920843,0.578983664512634,0.246235321159412,male
"[20,80]",6,2015,2993,0.493895028544496,0.486424654722214,0.241797562030563,male
"[20,80]",6,2016,2880,0.414865563337743,0.393474012613297,0.248542031623647,male
"[20,80]",6,2017,2944,0.481440606610546,0.478380531072617,0.250662586059485,male
"[20,80]",6,2018,2998,0.591770605316474,0.615768969058991,0.241601321443509,male
"[20,80]",7,2002,905,0.526886501159128,0.526487112045288,0.299735838856345,male
"[20,80]",7,2003,808,0.537487639828889,0.549707591533661,0.29478993530435,male
"[20,80]",7,2004,745,0.505531247920238,0.519239842891693,0.28016050030981,male
"[20,80]",7,2005,951,0.529713778054395,0.542996346950531,0.28011996914584,male
"[20,80]",7,2006,872,0.597777715965319,0.639078974723816,0.273814905258527,male
"[20,80]",7,2007,1422,0.500964275738107,0.496589303016663,0.263795421159551,male
"[20,80]",7,2008,1930,0.540570420930114,0.552501678466797,0.242424834411805,male
"[20,80]",7,2009,2401,0.457808525678157,0.439638704061508,0.267302814990272,male
