age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,82,0.526832358593621,0.54215732216835,0.250259892154582,male
"[20,80]",fall,1,65,0.492747003642412,0.497076034545898,0.26137419686268,male
"[20,80]",fall,2,70,0.572896712166922,0.634228199720383,0.239237239146041,male
"[20,80]",fall,3,66,0.536663955924186,0.618609696626663,0.276787352145052,male
"[20,80]",fall,4,11,0.565841493281451,0.595890402793884,0.252462429535554,male
"[20,80]",fall,18,3,0.503684202829997,0.421052634716034,0.303555553894253,male
"[20,80]",fall,19,126,0.442508170085531,0.435029432177544,0.234808078581044,male
"[20,80]",fall,20,288,0.468404472145873,0.441649481654167,0.270525401341818,male
"[20,80]",fall,21,217,0.45491491738827,0.456140339374542,0.264045093077343,male
"[20,80]",fall,22,75,0.468406553616126,0.485380113124847,0.288539168703432,male
"[20,80]",fall,23,54,0.495693380565003,0.45162259042263,0.285670101147716,male
"[20,80]",spring,0,62,0.56377018351228,0.590498387813568,0.270690884947459,male
"[20,80]",spring,1,66,0.546664473572464,0.585955113172531,0.249886460817971,male
"[20,80]",spring,2,80,0.564379548747093,0.587038725614548,0.245039090694689,male
"[20,80]",spring,3,70,0.64889437109232,0.7142473757267,0.23863606208115,male
"[20,80]",spring,4,15,0.384850946565469,0.3515625,0.273387611500051,male
"[20,80]",spring,9,1,0.0865384638309479,0.0865384638309479,,male
"[20,80]",spring,18,1,0.627659559249878,0.627659559249878,,male
"[20,80]",spring,19,129,0.485513395348261,0.485714286565781,0.252706338584238,male
"[20,80]",spring,20,284,0.524068564019153,0.527397274971008,0.253252449994333,male
"[20,80]",spring,21,176,0.468813414833593,0.451404854655266,0.252708384285684,male
"[20,80]",spring,22,76,0.483166818752101,0.50862067937851,0.231027748433212,male
"[20,80]",spring,23,47,0.527937704578359,0.535087704658508,0.255099702232255,male
"[20,80]",summer,0,76,0.541731193073486,0.570004910230637,0.257922542296655,male
"[20,80]",summer,1,54,0.527894206069134,0.536247223615646,0.219246176816748,male
"[20,80]",summer,2,66,0.572608978572217,0.58372974395752,0.245522415506163,male
"[20,80]",summer,3,51,0.495191633883937,0.465648859739304,0.279899621842704,male
"[20,80]",summer,4,15,0.573945166667302,0.618421077728272,0.253159542008338,male
"[20,80]",summer,5,1,0.362416118383408,0.362416118383408,,male
"[20,80]",summer,6,1,0.671428561210632,0.671428561210632,,male
