age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,105540,0.523764753193002,0.524590611457825,0.262862709723613,male
"[20,80]",fall,1,91616,0.528306997961113,0.538902521133423,0.261564074739738,male
"[20,80]",fall,2,63222,0.52296480963801,0.523428976535797,0.262092522919665,male
"[20,80]",fall,3,24183,0.501521823779799,0.500214219093323,0.265849122668271,male
"[20,80]",fall,4,8431,0.453499007978932,0.450324267148972,0.281083755373681,male
"[20,80]",fall,5,6748,0.434398980481245,0.423031896352768,0.288784714905606,male
"[20,80]",fall,6,6603,0.414691239284056,0.386923015117645,0.290200119895571,male
"[20,80]",fall,7,6550,0.407881950047578,0.381156951189041,0.28307408229076,male
"[20,80]",fall,8,7173,0.414626779407367,0.391753673553467,0.280449750249404,male
"[20,80]",fall,9,7115,0.399595267531408,0.372399479150772,0.283439471957805,male
"[20,80]",fall,10,6247,0.410386350514537,0.386634260416031,0.280329317824591,male
"[20,80]",fall,11,5250,0.420106999024571,0.391947746276855,0.277499944443757,male
"[20,80]",fall,12,4679,0.411433218782686,0.38313615322113,0.273701242416443,male
"[20,80]",fall,13,3640,0.424175440463248,0.396811038255692,0.275970399205352,male
"[20,80]",fall,14,2911,0.441867171179174,0.424012213945389,0.269509645378822,male
"[20,80]",fall,15,2270,0.457192770055278,0.441117197275162,0.277738905582999,male
"[20,80]",fall,16,1980,0.454917088666498,0.428166717290878,0.279999812072011,male
"[20,80]",fall,17,1911,0.425057808440695,0.41447776556015,0.289835626904758,male
"[20,80]",fall,18,6683,0.419552018160309,0.417671471834183,0.287013147546533,male
"[20,80]",fall,19,173052,0.514252873384422,0.50421279668808,0.249784664964957,male
"[20,80]",fall,20,300582,0.515243759538805,0.504842221736908,0.25655190629742,male
"[20,80]",fall,21,199561,0.508390041231303,0.503575026988983,0.262163078979916,male
"[20,80]",fall,22,85635,0.494586914263563,0.492132842540741,0.272145189958631,male
"[20,80]",fall,23,94579,0.508543172372777,0.504369020462036,0.267701451667948,male
"[20,80]",spring,0,118738,0.502052884131251,0.500214219093323,0.261263492589401,male
"[20,80]",spring,1,107072,0.505840610111833,0.500900983810425,0.260180237830004,male
"[20,80]",spring,2,73936,0.505112513104773,0.50075227022171,0.261718133332044,male
"[20,80]",spring,3,30708,0.489317877798369,0.479608535766602,0.265197765873459,male
"[20,80]",spring,4,9837,0.449714556817165,0.445609450340271,0.275640511050198,male
"[20,80]",spring,5,7136,0.423809518095449,0.40118895471096,0.284934645966261,male
"[20,80]",spring,6,6988,0.405780411754406,0.380971446633339,0.288046334669533,male
"[20,80]",spring,7,6791,0.407056232509146,0.378539562225342,0.285559365951694,male
"[20,80]",spring,8,6971,0.405598176594088,0.376395702362061,0.283611932150664,male
"[20,80]",spring,9,7326,0.392778643557254,0.35519939661026,0.280810375876367,male
"[20,80]",spring,10,6810,0.405912228755341,0.380101591348648,0.275112927728264,male
"[20,80]",spring,11,5779,0.411417990282493,0.386634260416031,0.269663634786483,male
"[20,80]",spring,12,5217,0.41383619809897,0.389043003320694,0.270235379207221,male
"[20,80]",spring,13,4110,0.420084038262149,0.393493995070457,0.272137133159438,male
"[20,80]",spring,14,3153,0.424837791696167,0.398227244615555,0.274124268362069,male
"[20,80]",spring,15,2492,0.440112082263751,0.423031896352768,0.269118076105315,male
"[20,80]",spring,16,2003,0.450430783490114,0.427084773778915,0.278021168783382,male
"[20,80]",spring,17,1876,0.439609350338241,0.423662543296814,0.289261795617047,male
"[20,80]",spring,18,6527,0.410053975714058,0.401434034109116,0.281528227773984,male
"[20,80]",spring,19,171097,0.498809294210719,0.488306939601898,0.248985954307133,male
"[20,80]",spring,20,291193,0.502514482726893,0.498884946107864,0.254921237654311,male
"[20,80]",spring,21,196100,0.494200319226932,0.485869258642197,0.2608127990505,male
"[20,80]",spring,22,85036,0.479686145420128,0.466852158308029,0.270306165901997,male
"[20,80]",spring,23,102376,0.491455730424001,0.484851539134979,0.265196322189053,male
"[20,80]",summer,0,114137,0.47999150082375,0.465798765420914,0.259659211816469,male
"[20,80]",summer,1,101209,0.486929658959705,0.474630445241928,0.259080706500269,male
"[20,80]",summer,2,68349,0.484756249516226,0.472283452749252,0.259365354077858,male
"[20,80]",summer,3,27206,0.478497081665504,0.466622322797775,0.263540360660504,male
"[20,80]",summer,4,9414,0.433504707990394,0.420927986502647,0.274820343188776,male
"[20,80]",summer,5,7451,0.411585260199993,0.386923015117645,0.283422194726208,male
"[20,80]",summer,6,6814,0.389362967228883,0.361050799489021,0.284305221870373,male
"[20,80]",summer,7,6747,0.395945527294105,0.365628302097321,0.282916018417039,male
"[20,80]",summer,8,7249,0.399688450338987,0.372375756502152,0.280358981300994,male
"[20,80]",summer,9,7459,0.390353379724104,0.363380134105682,0.277544333033687,male
"[20,80]",summer,10,6956,0.396164957423228,0.363380134105682,0.272139297788297,male
"[20,80]",summer,11,5979,0.397801572911168,0.361397624015808,0.266437294726833,male
"[20,80]",summer,12,5580,0.397949551767252,0.365221858024597,0.270083836015866,male
