age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,54,1.24937036026407,0.743000000715256,2.01853658663965,male
"[20,80]",fall,1,38,1.72523682682138,0.458499997854233,2.22961791735808,male
"[20,80]",fall,2,51,0.776823531178867,0.300000011920929,1.13950292324665,male
"[20,80]",fall,3,36,0.579166670433349,0.300000011920929,0.609310505286532,male
"[20,80]",fall,4,4,0.300000004470348,0.150000002235174,0.336650169628548,male
"[20,80]",fall,5,1,2.79999995231628,2.79999995231628,,male
"[20,80]",fall,18,1,0.919000029563904,0.919000029563904,,male
"[20,80]",fall,19,91,0.524505499914125,0.272000014781952,0.624420298569462,male
"[20,80]",fall,20,126,0.984952383068582,0.200000002980232,1.92593138866479,male
"[20,80]",fall,21,111,0.940702705232947,0.296000003814697,1.59115820610965,male
"[20,80]",fall,22,55,1.50753295678984,0.140000000596046,2.6804849064685,male
"[20,80]",fall,23,50,0.957800001651049,0.469999998807907,1.20881526400295,male
"[20,80]",spring,0,55,1.10656362785534,0.400000005960465,1.89802482983792,male
"[20,80]",spring,1,54,1.21702464766524,0.620000004768372,1.40362159945949,male
"[20,80]",spring,2,68,1.74881213530898,0.558500021696091,2.37902332335659,male
"[20,80]",spring,3,56,2.037321305102,0.544996500015259,2.70609411640883,male
"[20,80]",spring,4,31,2.06677419163527,0.200000002980232,3.34002331872907,male
"[20,80]",spring,5,1,0.200000002980232,0.200000002980232,,male
"[20,80]",spring,19,92,0.781858696602285,0.200000002980232,1.11998061947968,male
"[20,80]",spring,20,159,0.819364781790185,0.180000007152557,1.82169750487895,male
"[20,80]",spring,21,134,0.792582088692197,0.196000002324581,1.56821499045127,male
"[20,80]",spring,22,55,0.79754525849765,0.300000011920929,1.10659772189772,male
"[20,80]",spring,23,55,0.629258163273335,0.300000011920929,0.722394087811761,male
"[20,80]",summer,0,60,0.885627714606623,0.200000002980232,1.65813180446185,male
"[20,80]",summer,1,78,1.74037135602572,0.450000002980232,2.51177167676822,male
"[20,80]",summer,2,73,0.717346033617242,0.200000002980232,1.2380153149506,male
"[20,80]",summer,3,48,0.568604164912055,0.257000006735325,0.901525925302838,male
"[20,80]",summer,4,17,0.701764717040693,0.300000011920929,0.900300215571376,male
"[20,80]",summer,18,2,0.127499997615814,0.127499997615814,0.00353553053418486,male
"[20,80]",summer,19,90,0.790188888584574,0.200000002980232,1.50100550907188,male
"[20,80]",summer,20,135,1.07776295506844,0.200000002980232,2.20783858505867,male
"[20,80]",summer,21,109,1.03882566921481,0.200000002980232,1.96105834637322,male
"[20,80]",summer,22,46,0.512114976087342,0.204999998211861,0.784077024832144,male
"[20,80]",summer,23,33,0.837818186617259,0.200000002980232,1.4864470874796,male
"[20,80]",winter,0,70,1.40847617802875,0.624000012874603,1.86543337262934,male
"[20,80]",winter,1,72,3.04566496465769,1.05000001192093,4.15178203335345,male
"[20,80]",winter,2,73,1.77832316127542,0.5,2.68654252206532,male
"[20,80]",winter,3,54,0.804627892043856,0.300000011920929,1.03006886194974,male
"[20,80]",winter,4,5,1.76000000536442,0.300000011920929,2.07557220550644,male
"[20,80]",winter,19,72,1.4105555609179,0.475999996066093,2.21795538561635,male
"[20,80]",winter,20,149,0.922852345210994,0.180999994277954,1.83629393473066,male
"[20,80]",winter,21,124,0.960451610716841,0.28600001335144,1.53575317306071,male
"[20,80]",winter,22,65,1.28284000484989,0.333000004291534,1.86787020840644,male
"[20,80]",winter,23,45,0.995777777913544,0.300000011920929,1.72521958946814,male
"[20,80]",fall,0,67,1.30723880409305,0.600000023841858,1.51307605852973,female
"[20,80]",fall,1,98,1.21482312667887,0.523999989032745,1.48197657719903,female
"[20,80]",fall,2,123,2.09814339197748,0.794000029563904,2.96138110892493,female
"[20,80]",fall,3,83,1.68281927767647,0.600000023841858,2.0956367152719,female
"[20,80]",fall,4,18,1.84277778077457,1.00000002980232,2.43617296391836,female
"[20,80]",fall,5,2,1.20000004768372,1.20000004768372,0,female
"[20,80]",fall,18,1,0.0799999982118607,0.0799999982118607,,female
"[20,80]",fall,19,90,1.04679999608133,0.642500013113022,1.2540954071743,female
"[20,80]",fall,20,275,1.78817090695555,1,1.92822488507797,female
"[20,80]",fall,21,240,1.63232904837156,0.899999976158142,1.85285400609952,female
"[20,80]",fall,22,78,1.36168370204858,0.515999972820282,1.74648225684968,female
"[20,80]",fall,23,81,1.38828367565149,0.899999976158142,1.33116294359176,female
"[20,80]",spring,0,93,1.94303216160305,1.29999995231628,1.98591493845364,female
"[20,80]",spring,1,134,1.5323425519711,1,1.38229774416762,female
"[20,80]",spring,2,152,1.7779540441146,0.784999996423721,2.03890357221807,female
"[20,80]",spring,3,102,1.31868628281004,0.390000000596046,1.87412464870536,female
"[20,80]",spring,4,31,5.51419357450739,2.59999990463257,5.68299729182422,female
"[20,80]",spring,5,1,8.19999980926514,8.19999980926514,,female
"[20,80]",spring,6,1,0.449999988079071,0.449999988079071,,female
"[20,80]",spring,19,76,1.30515788397507,0.544500008225441,1.66415800661639,female
"[20,80]",spring,20,234,1.82075213293871,0.908499985933304,2.23991325990906,female
"[20,80]",spring,21,226,1.6496784674185,0.920000016689301,1.72835185853033,female
"[20,80]",spring,22,90,2.21733333195249,1.37000000476837,2.24447408510327,female
"[20,80]",spring,23,69,1.65126086458348,1.04999995231628,1.51659716327803,female
"[20,80]",summer,0,80,1.69999998426065,0.83500000834465,1.82017331673437,female
"[20,80]",summer,1,135,1.59854814622689,1,1.59557433550045,female
"[20,80]",summer,2,143,1.27755709031558,0.5,1.76937833338016,female
"[20,80]",summer,3,106,1.77744966313102,0.685000002384186,2.45467087295988,female
"[20,80]",summer,4,35,1.07485714065177,0.800000011920929,1.03278142076429,female
"[20,80]",summer,5,1,0.100000001490116,0.100000001490116,,female
"[20,80]",summer,19,72,1.12602778462072,0.496999993920326,1.51389967015825,female
"[20,80]",summer,20,246,1.3358577221208,0.594999998807907,1.67856647688942,female
"[20,80]",summer,21,225,1.57710666600201,0.699999988079071,1.93765017113885,female
"[20,80]",summer,22,72,1.72594443077428,0.96000000834465,1.7581465069775,female
"[20,80]",summer,23,74,1.70866216900381,0.780000001192093,1.88168028331105,female
"[20,80]",winter,0,112,2.39324969565496,1.05000001192093,2.8261585065751,female
"[20,80]",winter,1,117,1.74912783981134,0.899999976158142,1.84390455294052,female
"[20,80]",winter,2,153,1.91877124862733,0.889999985694885,2.41240182448569,female
"[20,80]",winter,3,110,2.67463636838577,1.25,3.34159355800694,female
"[20,80]",winter,4,37,1.04648649994586,0.28999999165535,1.45456796777304,female
"[20,80]",winter,5,2,0.200000002980232,0.200000002980232,0,female
"[20,80]",winter,6,1,0.100000001490116,0.100000001490116,,female
"[20,80]",winter,19,77,1.3109610332297,0.589999973773956,1.59519616587264,female
"[20,80]",winter,20,261,1.45419923464457,0.783999979496002,1.64957172583952,female
"[20,80]",winter,21,240,2.33861387598639,1.08500003814697,2.78436402306191,female
"[20,80]",winter,22,89,1.81296628152721,0.889999985694885,2.38269936922448,female
"[20,80]",winter,23,72,1.25624000601884,0.729999989271164,1.44489098449801,female
"[20,80]",fall,0,120,1.23854999759545,0.685000002384186,1.47856858760135,both
"[20,80]",fall,1,138,1.38117098430361,0.500999987125397,1.75479948106515,both
"[20,80]",fall,2,174,1.6146530947466,0.509999990463257,2.22785853994923,both
"[20,80]",fall,3,122,1.25437705377575,0.5,1.60886442966156,both
"[20,80]",fall,4,22,1.19863637773828,0.640000000596046,1.23270626842859,both
"[20,80]",fall,5,3,1.73333334922791,1.20000004768372,0.923760375642989,both
"[20,80]",fall,19,185,0.746372975650671,0.400000005960465,0.9274972490542,both
"[20,80]",fall,20,402,1.53236318327746,0.623499989509583,1.95971033584929,both
"[20,80]",fall,21,351,1.43647570252164,0.550000011920929,1.8342403832951,both
"[20,80]",fall,22,132,1.48911849533518,0.439500004053116,2.23781095566832,both
"[20,80]",fall,23,128,1.24770295462804,0.760000020265579,1.29097083213184,both
"[20,80]",spring,0,151,1.60160920241021,0.699999988079071,1.9807639027018,both
"[20,80]",spring,1,186,1.48202634883183,0.985000014305115,1.40860082168719,both
"[20,80]",spring,2,220,1.76911927227947,0.699999988079071,2.14416650404486,both
"[20,80]",spring,3,157,1.55808913014877,0.400000005960465,2.12691426640174,both
"[20,80]",spring,4,63,3.92079366270512,1.60000002384186,5.00661763764819,both
"[20,80]",spring,6,1,0.449999988079071,0.449999988079071,,both
"[20,80]",spring,19,163,1.05023925934284,0.400000005960465,1.42241547246663,both
"[20,80]",spring,20,396,1.3756388876907,0.439999997615814,2.06856563448646,both
"[20,80]",spring,21,359,1.35715691660191,0.560000002384186,1.75673461432474,both
"[20,80]",spring,22,150,1.61435326293111,0.800000011920929,1.89390610683806,both
"[20,80]",spring,23,126,1.2462396737602,0.650000005960465,1.38104418390386,both
"[20,80]",summer,0,135,1.45168638348028,0.600000023841858,1.85739785105114,both
"[20,80]",summer,1,211,1.66385291848702,1,1.87876578733164,both
"[20,80]",summer,2,215,1.08372305946988,0.360000014305115,1.59724358331981,both
"[20,80]",summer,3,149,1.36444742115052,0.449999988079071,1.92258674885735,both
"[20,80]",summer,4,52,0.953205117525963,0.650000005960465,0.998010223436395,both
"[20,80]",summer,5,1,0.100000001490116,0.100000001490116,,both
"[20,80]",summer,18,4,0.219499997794628,0.198499992489815,0.112292774436431,both
"[20,80]",summer,19,164,0.965445122931425,0.292000010609627,1.55353427903727,both
"[20,80]",summer,20,385,1.29668570989138,0.409999996423721,1.97704028275283,both
