age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,19,134.776437056692,136,47.3385025361625,male
"[20,80]",1,2003,10,144.742638397217,124.824195861816,70.0013166223857,male
"[20,80]",1,2004,16,144.18069267273,119.5,57.6058746390955,male
"[20,80]",1,2005,18,140.53335486518,129,48.3117721881029,male
"[20,80]",1,2006,22,125.69948647239,96.5499992370606,49.9557155151939,male
"[20,80]",1,2007,19,141.009605809262,137,38.6427951811941,male
"[20,80]",1,2008,10,144.716679382324,132.583396911621,44.0276282893306,male
"[20,80]",1,2009,13,134.716830913837,99.9694976806641,83.1063938107714,male
"[20,80]",1,2010,36,138.533930248684,132.5,40.1765578823773,male
"[20,80]",1,2011,34,150.308115342084,125.499996185303,68.5801953567412,male
"[20,80]",1,2012,36,121.96348868476,116.557235717773,47.6670328158253,male
"[20,80]",1,2013,56,126.536000796727,127,31.842279282167,male
"[20,80]",1,2014,45,121.661086188422,116.747337341309,28.6698477878072,male
"[20,80]",1,2015,63,131.760526990134,127.761238098145,32.4121650911586,male
"[20,80]",1,2016,65,131.639259690505,128,36.9816576543336,male
"[20,80]",1,2017,67,136.460623442237,130,32.0727135107981,male
"[20,80]",1,2018,88,137.30983803489,125,38.9424119424347,male
"[20,80]",1,2019,9,149.607794019911,150,34.8985122131246,male
"[20,80]",2,2002,13,112.825239915114,113.076034545898,20.6561565466294,male
"[20,80]",2,2003,10,93.9996398925781,92,13.1757211707568,male
"[20,80]",2,2004,19,168.844888385974,156,67.3060974214237,male
"[20,80]",2,2005,18,149.372072431776,151.5,52.150611593681,male
"[20,80]",2,2006,18,148.314871893989,135,48.7029217326923,male
"[20,80]",2,2007,21,135.107214064825,127,51.0862592414587,male
"[20,80]",2,2008,11,116.368318731135,113.810302734375,12.2776383270884,male
"[20,80]",2,2009,13,149.273155212402,153,47.5263461694545,male
"[20,80]",2,2010,47,149.519701856248,152,39.3600292392488,male
"[20,80]",2,2011,39,142.582390418419,136.600006103516,40.8474435769257,male
"[20,80]",2,2012,34,116.004148483276,114.569499969482,30.252635448753,male
"[20,80]",2,2013,45,120.386117553711,113.443168640137,34.2797749174288,male
"[20,80]",2,2014,55,130.461576565829,127.394111633301,33.297166360278,male
"[20,80]",2,2015,43,131.741256536439,119.684379577637,36.2420603648835,male
"[20,80]",2,2016,54,126.793252309163,122,27.2459379608252,male
"[20,80]",2,2017,69,139.469241708949,134.369583129883,35.2007892425001,male
"[20,80]",2,2018,89,135.261458150456,128,34.7664997990782,male
"[20,80]",3,2002,21,124.578140258789,106.467697143555,44.9430834065575,male
"[20,80]",3,2003,6,146.865165710449,128.495498657227,48.1550005780837,male
"[20,80]",3,2004,9,193.388888888889,202.699996948242,72.9251586564769,male
"[20,80]",3,2005,9,137.188888549805,94.8000030517578,73.2541875749918,male
"[20,80]",3,2006,15,124.102467854818,122,40.7483274348953,male
"[20,80]",3,2007,18,122.971022288005,115.5,43.7132462314085,male
"[20,80]",3,2008,12,143.888914108276,118,61.4231674237753,male
"[20,80]",3,2009,16,142.594030857086,154.932952880859,50.6046288121466,male
"[20,80]",3,2010,30,128.832956695557,132,37.4416334099332,male
"[20,80]",3,2011,31,115.633027845813,114,27.081726163514,male
"[20,80]",3,2012,47,112.606832463691,107,29.0451247739288,male
"[20,80]",3,2013,50,119.946690368652,112,36.0273675839146,male
"[20,80]",3,2014,48,124.424185434977,122.070724487305,33.2059873554475,male
"[20,80]",3,2015,49,142.024812036631,135,42.0256791812693,male
"[20,80]",3,2016,55,127.675372453169,126,24.6569956303291,male
"[20,80]",3,2017,73,150.12791254749,143,31.9743810731463,male
"[20,80]",3,2018,88,131.070475404913,128,29.8453684881332,male
"[20,80]",4,2002,13,141.479427044208,126,51.890761248144,male
"[20,80]",4,2003,6,330.583333333333,221,268.286119034636,male
"[20,80]",4,2004,11,124.160700017756,122,39.5805347761849,male
"[20,80]",4,2005,5,200.756500244141,145,149.459162966804,male
"[20,80]",4,2006,14,191.608536856515,139.5,153.904761152722,male
"[20,80]",4,2007,15,125.045886739095,107,51.2444339233684,male
"[20,80]",4,2008,10,154.242345428467,153,66.4110754273191,male
"[20,80]",4,2009,17,152.629173278809,113,76.7953688780061,male
"[20,80]",4,2010,29,133.225093183846,122,44.7189908656044,male
"[20,80]",4,2011,26,123.730538588304,125,34.0925612625109,male
"[20,80]",4,2012,36,114.928503036499,109.905151367188,31.6954456156058,male
"[20,80]",4,2013,45,124.008221944173,117,36.7944666561741,male
