age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,9,0.34569298579461,0.311475396156311,0.275588249405983,male
"[20,80]",1,2003,18,0.638194485670991,0.708879083395004,0.257651110895814,male
"[20,80]",1,2004,19,0.482254050279919,0.490196079015732,0.257397134553607,male
"[20,80]",1,2005,5,0.511138498783112,0.428571432828903,0.21612522375531,male
"[20,80]",1,2006,8,0.441809952259064,0.426470592617989,0.224370177328514,male
"[20,80]",1,2007,12,0.56204346443216,0.484330490231514,0.272591024773075,male
"[20,80]",1,2008,12,0.3731437396879,0.380485534667969,0.19931820155599,male
"[20,80]",1,2009,12,0.437502436339855,0.426303863525391,0.233940551787752,male
"[20,80]",1,2010,10,0.552297605574131,0.572646111249924,0.224576507991235,male
"[20,80]",1,2011,8,0.539746990427375,0.481167614459992,0.287682455197391,male
"[20,80]",1,2012,19,0.612447108877333,0.551181077957153,0.217096328303342,male
"[20,80]",1,2013,22,0.525664733214812,0.534763067960739,0.224730991705318,male
"[20,80]",1,2014,17,0.623653281260939,0.664179086685181,0.229409161092358,male
"[20,80]",1,2015,26,0.357256611665854,0.31276199221611,0.198795017244349,male
"[20,80]",1,2016,27,0.514747148310697,0.476744174957275,0.271019888464852,male
"[20,80]",1,2017,28,0.38021127932838,0.34635417163372,0.213127947437749,male
"[20,80]",1,2018,28,0.575845861541373,0.655405402183533,0.287560783736914,male
"[20,80]",1,2019,5,0.595330408215523,0.688524603843689,0.276502235535887,male
"[20,80]",2,2002,7,0.571645383323942,0.559701502323151,0.187310912864369,male
"[20,80]",2,2003,6,0.50409871339798,0.508603751659393,0.181649698863235,male
"[20,80]",2,2004,22,0.537489526651122,0.641711235046387,0.244417197964535,male
"[20,80]",2,2005,1,0.46428570151329,0.46428570151329,,male
"[20,80]",2,2006,6,0.355749421132108,0.404478445649147,0.273901742833731,male
"[20,80]",2,2007,12,0.5578739742438,0.539473697543144,0.211821100167033,male
"[20,80]",2,2008,5,0.133195751905441,0.117117114365101,0.0412058213043482,male
"[20,80]",2,2009,5,0.517464426159859,0.555555582046509,0.243484897843276,male
"[20,80]",2,2010,9,0.533632708092531,0.468468457460403,0.304986439203868,male
"[20,80]",2,2011,3,0.648317476113637,0.627906978130341,0.0976360848128901,male
"[20,80]",2,2012,19,0.640755231443204,0.625,0.189345708355017,male
"[20,80]",2,2013,25,0.640230765938759,0.650793671607971,0.283752032764918,male
"[20,80]",2,2014,19,0.530586834800871,0.614173233509064,0.245253885135729,male
"[20,80]",2,2015,23,0.549723972121011,0.551181077957153,0.199577135855304,male
"[20,80]",2,2016,26,0.533261814369605,0.525772273540497,0.228370847540668,male
"[20,80]",2,2017,25,0.471226597875357,0.517857134342194,0.262827949208981,male
"[20,80]",2,2018,30,0.535350980982184,0.579636514186859,0.266096588086657,male
"[20,80]",3,2002,8,0.463356368243694,0.469175845384598,0.268761936031429,male
"[20,80]",3,2003,12,0.359977264578144,0.33854167163372,0.222989401751134,male
"[20,80]",3,2004,12,0.786177394290765,0.866714388132095,0.207070992928039,male
"[20,80]",3,2005,6,0.142486661672592,0.169767446815968,0.100912153202537,male
"[20,80]",3,2006,5,0.566164171695709,0.535087704658508,0.198948750448145,male
"[20,80]",3,2007,12,0.43078087332348,0.433440253138542,0.218469856627867,male
"[20,80]",3,2008,7,0.178335550640311,0.115044251084328,0.13506579624388,male
"[20,80]",3,2009,10,0.504627431929112,0.485426619648933,0.223873633673698,male
"[20,80]",3,2010,5,0.51930370926857,0.48672565817833,0.160301207393568,male
"[20,80]",3,2011,6,0.621471439798673,0.576530605554581,0.219593130426016,male
"[20,80]",3,2012,19,0.616829726256822,0.65765768289566,0.215373450257664,male
"[20,80]",3,2013,24,0.571959550182025,0.622267961502075,0.221292084549241,male
"[20,80]",3,2014,13,0.521492831408978,0.554054081439972,0.165845419802666,male
"[20,80]",3,2015,15,0.50413484411935,0.52542370557785,0.221261200378163,male
"[20,80]",3,2016,23,0.467774859265141,0.405405402183533,0.253657151212467,male
"[20,80]",3,2017,29,0.50960718660519,0.46875,0.256511460843002,male
"[20,80]",3,2018,33,0.470557277739951,0.478991597890854,0.26163110277357,male
"[20,80]",4,2002,11,0.580890750343149,0.512195110321045,0.18168188996517,male
"[20,80]",4,2003,4,0.425340685993433,0.43726746737957,0.206000011767797,male
"[20,80]",4,2004,19,0.653552554155651,0.628865957260132,0.204429941654809,male
"[20,80]",4,2005,3,0.319875548283259,0.344537824392319,0.136003581042057,male
"[20,80]",4,2006,9,0.420184668567446,0.333333343267441,0.205195050308199,male
"[20,80]",4,2007,11,0.595313328233632,0.61224490404129,0.196966323561616,male
"[20,80]",4,2008,7,0.396147454423564,0.480519473552704,0.270836474529343,male
"[20,80]",4,2009,1,0.481481492519379,0.481481492519379,,male
"[20,80]",4,2010,8,0.315201960504055,0.287981510162354,0.150687057975898,male
"[20,80]",4,2011,9,0.530197007788552,0.532467544078827,0.23735500065013,male
"[20,80]",4,2012,16,0.457563873380423,0.555084764957428,0.270283512318462,male
"[20,80]",4,2013,8,0.595465298742056,0.599522888660431,0.19497441146276,male
"[20,80]",4,2014,8,0.460974328219891,0.460677891969681,0.207317658462336,male
"[20,80]",4,2015,19,0.467524055783686,0.529850721359253,0.298693080519666,male
"[20,80]",4,2016,17,0.465761823689236,0.426229506731033,0.152751412107206,male
"[20,80]",4,2017,14,0.590812700135367,0.577280074357987,0.211003564528609,male
"[20,80]",4,2018,23,0.55640721126743,0.551020383834839,0.24614286869241,male
"[20,80]",5,2002,12,0.269516116939485,0.285802036523819,0.240375067210835,male
"[20,80]",5,2003,12,0.632178736229738,0.653061211109161,0.137333415026827,male
"[20,80]",5,2004,7,0.603724233806133,0.690909087657929,0.304124577547193,male
"[20,80]",5,2005,9,0.466483180721601,0.555555582046509,0.260797022042745,male
"[20,80]",5,2006,6,0.357067781190078,0.403717637062073,0.145964128167899,male
"[20,80]",5,2007,8,0.512254453264177,0.504748776555061,0.303575341016627,male
"[20,80]",5,2008,8,0.385767077328637,0.336996339261532,0.300512544711087,male
"[20,80]",5,2009,9,0.441576529708174,0.281818181276321,0.339135542247554,male
"[20,80]",5,2010,17,0.42832655021373,0.360360354185104,0.256450074169231,male
"[20,80]",5,2011,10,0.390580520220101,0.430451139807701,0.31316075121548,male
"[20,80]",5,2012,25,0.516376637816429,0.491803288459778,0.267381188103844,male
"[20,80]",5,2013,21,0.540749705973126,0.546875,0.227946015033891,male
"[20,80]",5,2014,9,0.618486649460263,0.589743614196777,0.172094951107014,male
"[20,80]",5,2015,26,0.534071448903817,0.537368983030319,0.242194435453275,male
"[20,80]",5,2016,14,0.550620959273407,0.56245943903923,0.24174912399248,male
"[20,80]",5,2017,20,0.643291883170605,0.659805804491043,0.19429796391714,male
"[20,80]",5,2018,34,0.542915440109723,0.617130756378174,0.308427916169554,male
"[20,80]",6,2002,17,0.478651091018144,0.400000005960465,0.278854277469754,male
"[20,80]",6,2003,20,0.62240766659379,0.702371537685394,0.281936415158327,male
"[20,80]",6,2004,5,0.872248029708862,0.823529422283173,0.119135458012688,male
"[20,80]",6,2005,10,0.250631976500154,0.200000002980232,0.179516443629834,male
"[20,80]",6,2006,8,0.54652444832027,0.471938773989677,0.331939412325786,male
"[20,80]",6,2007,12,0.532741422454516,0.624735176563263,0.261994367138083,male
"[20,80]",6,2008,5,0.310514977574348,0.346938788890839,0.109045786842481,male
"[20,80]",6,2009,11,0.55034601688385,0.554054081439972,0.181228111570409,male
"[20,80]",6,2010,18,0.519570772432619,0.537766844034195,0.28454791801785,male
"[20,80]",6,2011,11,0.52575945854187,0.607142865657806,0.282752257049196,male
"[20,80]",6,2012,19,0.572302448514261,0.571428596973419,0.274353725898828,male
"[20,80]",6,2013,16,0.434637495316565,0.383401095867157,0.264896958453916,male
"[20,80]",6,2014,19,0.420673708774542,0.402985066175461,0.232049949842158,male
"[20,80]",6,2015,14,0.240290436760656,0.206877812743187,0.228081828087905,male
"[20,80]",6,2016,25,0.533576176613569,0.626865684986115,0.318660697735518,male
"[20,80]",6,2017,19,0.430344532194891,0.423728823661804,0.232480130339042,male
"[20,80]",6,2018,27,0.517328106694751,0.558823525905609,0.222823310795336,male
"[20,80]",7,2002,10,0.3498420111835,0.310840710997582,0.2259196017441,male
"[20,80]",7,2003,11,0.455343713137237,0.351351350545883,0.329159836625914,male
"[20,80]",7,2004,10,0.6230544090271,0.638888895511627,0.26113099462542,male
"[20,80]",7,2005,9,0.245740751218465,0.0634920671582222,0.27705327987778,male
"[20,80]",7,2006,7,0.494001345975058,0.529411792755127,0.129784110576081,male
"[20,80]",7,2007,4,0.492281921207905,0.409289747476578,0.244849365764141,male
"[20,80]",7,2008,6,0.452906372646491,0.363735780119896,0.243265080551136,male
"[20,80]",7,2009,6,0.35019772251447,0.353318855166435,0.114289159599415,male
"[20,80]",7,2010,11,0.59476985308257,0.5573770403862,0.251929247927443,male
"[20,80]",7,2011,18,0.602254662248823,0.611344546079636,0.183558367678169,male
"[20,80]",7,2012,15,0.611017406980197,0.732283473014832,0.234220054951089,male
"[20,80]",7,2013,9,0.538974306649632,0.490196079015732,0.279841798287625,male
"[20,80]",7,2014,18,0.424910070788529,0.435835093259811,0.185824567311162,male
"[20,80]",7,2015,17,0.563280890969669,0.496062994003296,0.264425027473681,male
"[20,80]",7,2016,23,0.438308615075505,0.459459453821182,0.227474112323336,male
"[20,80]",7,2017,28,0.530378329700657,0.511904776096344,0.276643384093011,male
"[20,80]",7,2018,20,0.445724717155099,0.403502747416496,0.239829319987916,male
"[20,80]",8,2002,16,0.518617369700223,0.493804290890694,0.267149257566368,male
"[20,80]",8,2003,18,0.401583112776279,0.397408962249756,0.221912101123271,male
"[20,80]",8,2004,3,0.342355370521545,0.390243887901306,0.223924507233389,male
"[20,80]",8,2005,7,0.442491499441011,0.482758611440659,0.18220477060648,male
"[20,80]",8,2006,12,0.336413374791543,0.265567779541016,0.185886027910136,male
"[20,80]",8,2007,1,0.352941185235977,0.352941185235977,,male
