age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,5,25.3,24.6000003814697,9.45727210814722,male
"[20,80]",1,2003,14,30.436078616551,27.9195499420166,11.033076443592,male
"[20,80]",1,2004,13,22.9585070243249,21.1734008789063,11.2830325966714,male
"[20,80]",1,2005,13,18.1655461971576,15,8.48612488850809,male
"[20,80]",1,2006,10,18.3590501785278,18.1183004379272,3.80585241551422,male
"[20,80]",1,2007,6,18.0432833035787,16.4499998092651,4.61951139121981,male
"[20,80]",1,2008,20,20.3917650222778,19.3604001998901,5.15625037684801,male
"[20,80]",1,2009,25,24.7507350540161,24.0487995147705,9.07088782498458,male
"[20,80]",1,2010,15,23.3530401229858,24,9.10468458222158,male
"[20,80]",1,2011,22,26.7345365177501,28.2883996963501,5.52879217149122,male
"[20,80]",1,2012,22,28.1310043768449,25,9.24485535963874,male
"[20,80]",1,2013,24,26.0347582499186,26,5.11139475608953,male
"[20,80]",1,2014,29,26.1393554292876,25.486499786377,6.0524236725408,male
"[20,80]",1,2015,32,27.2380440831184,26.4700002670288,7.40279381258982,male
"[20,80]",1,2016,36,27.8169074323442,26.0818500518799,7.3783184675333,male
"[20,80]",1,2017,29,26.2594361469663,25.7000007629395,6.31958328448599,male
"[20,80]",1,2018,46,26.7951554008152,27.9799995422363,6.01663125104854,male
"[20,80]",1,2019,8,22.3947122097015,21.2713499069214,5.07049796091497,male
"[20,80]",2,2002,3,49.1666666666667,27.5,40.5965926320588,male
"[20,80]",2,2003,11,30.4103000814265,28.753999710083,12.118663304336,male
"[20,80]",2,2004,18,18.9253167046441,18.8000001907349,6.83819129925903,male
"[20,80]",2,2005,17,18.5554295147167,15,11.6525450889513,male
"[20,80]",2,2006,21,21.2158038275582,23,6.68176816578067,male
"[20,80]",2,2007,9,21.0640664630466,19.4743003845215,8.2727515581188,male
"[20,80]",2,2008,26,22.6595948659457,19.0499992370605,13.4266684911908,male
"[20,80]",2,2009,18,20.5319110022651,18.8000001907349,7.75763551996227,male
"[20,80]",2,2010,19,20.1005527094791,18.5,7.90939931991386,male
"[20,80]",2,2011,24,34.3161039352417,28.6000003814697,18.0531618366511,male
"[20,80]",2,2012,23,26.9613697217858,24.7999992370606,8.38886933018305,male
"[20,80]",2,2013,22,23.758799943057,22.2713499069214,8.20408356326194,male
"[20,80]",2,2014,27,24.6843904565882,25.1599998474121,6.96823691723733,male
"[20,80]",2,2015,29,24.5814179058733,25.1074695587158,5.24665792064535,male
"[20,80]",2,2016,34,26.5565349915448,25.5049991607666,7.70458563351939,male
"[20,80]",2,2017,36,29.9681720733643,27.7457799911499,8.00754694481111,male
"[20,80]",2,2018,54,27.0182981491089,26.8299999237061,5.28943956182652,male
"[20,80]",3,2002,7,61.8585711887905,44.5,36.303318613138,male
"[20,80]",3,2003,8,24.0649999380112,20.9499998092651,11.470064177978,male
"[20,80]",3,2004,16,21.3414125442505,15.1500000953674,21.0943512531917,male
"[20,80]",3,2005,19,14.1584053039551,13.6000003814697,5.04663934958013,male
"[20,80]",3,2006,18,18.2937943670485,17.5183000564575,7.40724958646629,male
"[20,80]",3,2007,17,18.2613076041727,17.2999992370605,6.85397351059599,male
"[20,80]",3,2008,33,21.4631863218365,20.2999992370605,8.35974216482308,male
"[20,80]",3,2009,24,21.5662792523702,20.6500005722046,7.31764169593379,male
"[20,80]",3,2010,19,21.9535735782824,20.5,9.37170779020923,male
"[20,80]",3,2011,19,27.9048062374717,25.5,16.2199615812503,male
"[20,80]",3,2012,30,31.6035935084025,26.0813999176025,19.8478773575078,male
"[20,80]",3,2013,23,25.8185338559358,26.3299999237061,7.88021588570034,male
"[20,80]",3,2014,23,24.5374693248583,24.4599990844727,4.92128107416191,male
"[20,80]",3,2015,32,28.8340950012207,25.3950099945068,9.90823898274868,male
"[20,80]",3,2016,40,28.3357555389404,26.7060041427612,7.97536218248815,male
"[20,80]",3,2017,37,31.7722821622281,31.1065998077393,14.8417430526355,male
"[20,80]",3,2018,36,26.7432826889886,26.8900003433228,5.43116172965156,male
"[20,80]",4,2002,5,27.1200004577637,26.1000003814697,5.77944668810876,male
"[20,80]",4,2003,3,24.9833335876465,26.4500007629395,3.12023022014225,male
"[20,80]",4,2004,21,22.8362572987874,21.1734008789063,8.00605980745136,male
"[20,80]",4,2005,14,18.6671430042812,18.8500003814697,7.68251628465871,male
"[20,80]",4,2006,14,18.72083568573,17.2523994445801,6.4966901154467,male
"[20,80]",4,2007,16,23.5813689231873,21.1099500656128,10.9349819406592,male
"[20,80]",4,2008,28,23.4743641444615,23.3999996185303,6.89414279463105,male
"[20,80]",4,2009,19,22.1066210897345,21.2999992370606,6.126034012684,male
"[20,80]",4,2010,17,23.7306821486529,19.5,10.0670702631053,male
"[20,80]",4,2011,9,22.8067993587918,20,6.8866726843796,male
"[20,80]",4,2012,21,27.3872047605969,23.7999992370606,8.9856621034707,male
"[20,80]",4,2013,23,23.5413261496502,22.6900005340576,6.40704370068339,male
"[20,80]",4,2014,20,30.2178606987,29.1183204650879,7.97973651421518,male
"[20,80]",4,2015,30,22.7240224202474,22.6300001144409,7.69757703911217,male
"[20,80]",4,2016,31,22.8528310098956,23.3899993896484,6.37908589225495,male
"[20,80]",4,2017,31,26.6325733430924,25.7086906433106,10.9423071169767,male
"[20,80]",4,2018,44,26.1146555380388,27.5776996612549,5.90295767361053,male
"[20,80]",5,2002,5,29.6860000610352,24.8299999237061,7.06285872566331,male
"[20,80]",5,2003,8,38.4654314517975,30.7117509841919,19.8382584190999,male
