age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,947,0.433602882907141,0.420935422182083,0.269070814432613,male
"[20,80]",fall,1,557,0.455578758583623,0.432124346494675,0.26346354357363,male
"[20,80]",fall,2,308,0.503589196082253,0.492061316967011,0.275181869039653,male
"[20,80]",fall,3,123,0.501796880812664,0.490510940551758,0.289382810047293,male
"[20,80]",fall,4,30,0.509631311458846,0.526840537786484,0.273885921042716,male
"[20,80]",fall,5,6,0.715688526630402,0.74860817193985,0.131359917633727,male
"[20,80]",fall,6,3,0.446577141682307,0.413992077112198,0.114206884818191,male
"[20,80]",fall,7,2,0.616403549909592,0.616403549909592,0.303110398568344,male
"[20,80]",fall,8,2,0.0852561108767986,0.0852561108767986,0.0120281152407739,male
"[20,80]",fall,9,1,0.524697780609131,0.524697780609131,,male
"[20,80]",fall,18,127,0.509754630876338,0.506938755512238,0.256764412354124,male
"[20,80]",fall,19,7876,0.531709621618315,0.54320365190506,0.252658540155842,male
"[20,80]",fall,20,15697,0.523256283050518,0.524697780609131,0.254567623473994,male
"[20,80]",fall,21,10119,0.507526568185245,0.506736218929291,0.262144890922388,male
"[20,80]",fall,22,2974,0.462227773006502,0.445974141359329,0.267698350765095,male
"[20,80]",fall,23,1509,0.407748014147093,0.373031884431839,0.267406263787664,male
"[20,80]",spring,0,812,0.453615952246442,0.445974141359329,0.282273308365209,male
"[20,80]",spring,1,443,0.493285184351908,0.499275982379913,0.285329951845892,male
"[20,80]",spring,2,339,0.488273121306678,0.490292340517044,0.27749599312047,male
"[20,80]",spring,3,137,0.528752394727547,0.543708920478821,0.294655027786158,male
"[20,80]",spring,4,23,0.414478403070699,0.324335366487503,0.284518765868533,male
"[20,80]",spring,5,16,0.644155594520271,0.669587075710297,0.259249076880813,male
"[20,80]",spring,6,9,0.485905834370189,0.564370930194855,0.257247616543592,male
"[20,80]",spring,7,4,0.431378327310085,0.402968227863312,0.211769815705922,male
"[20,80]",spring,8,5,0.441319346427918,0.395935833454132,0.11611811078189,male
"[20,80]",spring,15,1,0.602551519870758,0.602551519870758,,male
"[20,80]",spring,18,155,0.543459983266169,0.53933173418045,0.253092784136081,male
"[20,80]",spring,19,8016,0.525393833241755,0.530759543180466,0.249855981249108,male
"[20,80]",spring,20,15618,0.519174962334229,0.517929553985596,0.255655775974751,male
"[20,80]",spring,21,10242,0.507035239669299,0.503030300140381,0.261327954197426,male
"[20,80]",spring,22,2914,0.458483492892284,0.441794142127037,0.268567137926885,male
"[20,80]",spring,23,1543,0.399666032435195,0.35602679848671,0.277633641006863,male
"[20,80]",summer,0,922,0.42274014040254,0.396812304854393,0.25722649599197,male
"[20,80]",summer,1,548,0.414240923213915,0.403524726629257,0.257912097111627,male
"[20,80]",summer,2,370,0.435735956941907,0.410341486334801,0.279802079074583,male
"[20,80]",summer,3,150,0.425865159208576,0.355035722255707,0.304014909252189,male
"[20,80]",summer,4,35,0.445102326811424,0.415224194526672,0.261540402146128,male
"[20,80]",summer,5,15,0.472950726747513,0.377562254667282,0.271964745107163,male
"[20,80]",summer,6,5,0.374183921515942,0.427878797054291,0.207800063887755,male
"[20,80]",summer,7,1,0.268361568450928,0.268361568450928,,male
"[20,80]",summer,9,2,0.234567128121853,0.234567128121853,0.0802894619220257,male
"[20,80]",summer,12,1,0.370101600885391,0.370101600885391,,male
"[20,80]",summer,17,2,0.472941674292088,0.472941674292088,0.47419607866754,male
"[20,80]",summer,18,110,0.535828125883232,0.557572096586227,0.242790582016117,male
"[20,80]",summer,19,7727,0.481018857422735,0.465663582086563,0.250408910155141,male
"[20,80]",summer,20,15624,0.472637671334464,0.457228392362595,0.251915238129,male
"[20,80]",summer,21,10170,0.458533278869917,0.441593647003174,0.256991099597694,male
"[20,80]",summer,22,3056,0.417894237331012,0.387632071971893,0.26311722143063,male
"[20,80]",summer,23,1510,0.376547638203529,0.343397110700607,0.269975638543436,male
"[20,80]",winter,0,853,0.503057427472868,0.503030300140381,0.278662591170644,male
"[20,80]",winter,1,456,0.524839939945786,0.548129796981812,0.278694040341795,male
"[20,80]",winter,2,294,0.477852569611072,0.471653550863266,0.29319626794636,male
"[20,80]",winter,3,131,0.575417101653364,0.65499883890152,0.306969272578785,male
"[20,80]",winter,4,25,0.544849655032158,0.619524419307709,0.320776293853112,male
"[20,80]",winter,5,19,0.497598358871121,0.559020042419434,0.308213965578058,male
"[20,80]",winter,6,3,0.441763987143834,0.42487046122551,0.0746523338954784,male
"[20,80]",winter,7,2,0.511833533644676,0.511833533644676,0.189888263767012,male
"[20,80]",winter,9,1,0.524877846240997,0.524877846240997,,male
"[20,80]",winter,14,1,0.0039668227545917,0.0039668227545917,,male
"[20,80]",winter,18,110,0.538911141793836,0.5386061668396,0.2466424093553,male
"[20,80]",winter,19,7912,0.568795991197033,0.587484061717987,0.246203020635255,male
"[20,80]",winter,20,16291,0.562474228678619,0.581595063209534,0.252915764409198,male
"[20,80]",winter,21,10637,0.542223034130109,0.56453400850296,0.260239749992155,male
"[20,80]",winter,22,3155,0.492666194922691,0.490695178508759,0.269919563659017,male
"[20,80]",winter,23,1779,0.424765348197299,0.41048127412796,0.282647837957491,male
"[20,80]",fall,0,2097,0.466787928183291,0.431123048067093,0.274735635114747,female
"[20,80]",fall,1,1320,0.449969552642186,0.420583456754684,0.276522585197906,female
"[20,80]",fall,2,809,0.503002974620303,0.469382017850876,0.283539038542748,female
