age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,898,2.08623606869266,2.09999990463257,0.212903898809686,male
"[20,80]",1,2003,984,2.10037600897192,2.09999990463257,0.194216388780441,male
"[20,80]",1,2004,879,2.07513081661263,2.09999990463257,0.165894971498548,male
"[20,80]",1,2005,974,2.10082133912942,2.09999990463257,0.166856392053086,male
"[20,80]",1,2006,869,2.07711161143212,2.09999990463257,0.168295373658838,male
"[20,80]",1,2007,553,2.13363470888914,2.11999988555908,0.161134995414458,male
"[20,80]",1,2008,742,2.11960915879741,2.11999988555908,0.147907530140453,male
"[20,80]",1,2009,897,2.14927758899421,2.15000009536743,0.141299004146658,male
"[20,80]",1,2010,1021,2.11866894349762,2.09999990463257,0.145790629630872,male
"[20,80]",1,2011,1047,2.10842405394816,2.09999990463257,0.145966830727616,male
"[20,80]",1,2012,1219,2.0772944889272,2.09999990463257,0.142650862227342,male
"[20,80]",1,2013,1506,2.09001990816349,2.09999990463257,0.148335698037424,male
"[20,80]",1,2014,1475,2.10811864004297,2.10999989509583,0.141413727483165,male
"[20,80]",1,2015,1395,2.1015197028396,2.09999990463257,0.134063462243999,male
"[20,80]",1,2016,1547,2.06842921291849,2.07999992370605,0.135528968136582,male
"[20,80]",1,2017,1421,2.08484165379902,2.08999991416931,0.137346814485241,male
"[20,80]",1,2018,1587,2.06279772486263,2.0699999332428,0.135072674391246,male
"[20,80]",1,2019,388,2.05412370580988,2.05999994277954,0.131249239764546,male
"[20,80]",2,2002,1099,2.08074611897247,2.08999991416931,0.189892575975085,male
"[20,80]",2,2003,883,2.07879953017186,2.09999990463257,0.190659225826177,male
"[20,80]",2,2004,874,2.11504575194156,2.09999990463257,0.169696352310829,male
"[20,80]",2,2005,829,2.10009648658973,2.09999990463257,0.158315389822157,male
"[20,80]",2,2006,812,2.08658865960361,2.09999990463257,0.172998705456264,male
"[20,80]",2,2007,680,2.11038234146202,2.09999990463257,0.157717996486563,male
"[20,80]",2,2008,769,2.10011703326271,2.09999990463257,0.158375919077768,male
"[20,80]",2,2009,795,2.13854716648846,2.15000009536743,0.144982007953344,male
"[20,80]",2,2010,986,2.10945942254386,2.09999990463257,0.14174725240307,male
"[20,80]",2,2011,1019,2.10747005438781,2.09999990463257,0.146083525218343,male
"[20,80]",2,2012,1144,2.08607079057427,2.09999990463257,0.136777842911303,male
"[20,80]",2,2013,1314,2.0951247995484,2.09999990463257,0.148509417605738,male
"[20,80]",2,2014,1339,2.12414786520068,2.11999988555908,0.141699992856219,male
"[20,80]",2,2015,1259,2.08287529068584,2.08999991416931,0.13639986016361,male
"[20,80]",2,2016,1405,2.07762988691228,2.07999992370605,0.126050594609382,male
"[20,80]",2,2017,1289,2.08265320980984,2.08999991416931,0.13090620145519,male
"[20,80]",2,2018,1418,2.06334978333649,2.0699999332428,0.131852312004642,male
"[20,80]",3,2002,1144,2.06771851940589,2.04999995231628,0.200316779361408,male
"[20,80]",3,2003,967,2.09135469421359,2.09999990463257,0.193347778005743,male
"[20,80]",3,2004,759,2.09832673408925,2.09999990463257,0.17101504027629,male
"[20,80]",3,2005,911,2.12733258596498,2.09999990463257,0.182463667976397,male
"[20,80]",3,2006,743,2.0734993116692,2.09999990463257,0.166877554590811,male
"[20,80]",3,2007,844,2.14422984385942,2.11499989032745,0.169607051440304,male
"[20,80]",3,2008,905,2.12156905508832,2.11999988555908,0.146686760760504,male
"[20,80]",3,2009,858,2.1534836764658,2.16000008583069,0.1535295834611,male
"[20,80]",3,2010,888,2.11168354642284,2.09999990463257,0.140116807790959,male
"[20,80]",3,2011,1149,2.09719319712919,2.09999990463257,0.154882496705251,male
"[20,80]",3,2012,1307,2.10082095118087,2.09999990463257,0.143196748463256,male
"[20,80]",3,2013,1344,2.09078198094808,2.09999990463257,0.144160822989277,male
"[20,80]",3,2014,1359,2.11063870153855,2.10999989509583,0.145323693550796,male
"[20,80]",3,2015,1263,2.09363419605642,2.08999991416931,0.134625795253261,male
"[20,80]",3,2016,1610,2.08367080325666,2.08999991416931,0.143992626110704,male
"[20,80]",3,2017,1508,2.06965516464147,2.0699999332428,0.129776034583393,male
"[20,80]",3,2018,1446,2.07412170819722,2.07999992370605,0.129858147363866,male
"[20,80]",4,2002,910,2.07565932824061,2.08999991416931,0.17770123675767,male
"[20,80]",4,2003,709,2.0899717745559,2.09999990463257,0.173065587213467,male
"[20,80]",4,2004,709,2.11575456987147,2.09999990463257,0.178070020354449,male
"[20,80]",4,2005,863,2.10953649032434,2.09999990463257,0.179503111557869,male
"[20,80]",4,2006,627,2.09700158205139,2.09999990463257,0.162834153070241,male
"[20,80]",4,2007,830,2.14868673761207,2.14000010490417,0.166212591258849,male
"[20,80]",4,2008,727,2.11651994076851,2.13000011444092,0.151872138504065,male
"[20,80]",4,2009,888,2.13113963241513,2.13000011444092,0.156774327078091,male
"[20,80]",4,2010,910,2.11647471228799,2.09999990463257,0.14912900903075,male
"[20,80]",4,2011,1167,2.10198970288421,2.09999990463257,0.159014201875394,male
"[20,80]",4,2012,1225,2.09645386433115,2.09999990463257,0.143964420359118,male
"[20,80]",4,2013,1348,2.07846437885429,2.09999990463257,0.15846464510506,male
"[20,80]",4,2014,1192,2.10495804700275,2.09999990463257,0.140330062586911,male
"[20,80]",4,2015,1232,2.0847808334541,2.08999991416931,0.134425822280842,male
"[20,80]",4,2016,1411,2.08710842661449,2.08999991416931,0.134928932226402,male
"[20,80]",4,2017,1304,2.06949385863506,2.07999992370605,0.129403456361445,male
"[20,80]",4,2018,1403,2.07560227364195,2.07999992370605,0.123605395824527,male
"[20,80]",5,2002,1155,2.06098699982548,2.05999994277954,0.187897880870456,male
"[20,80]",5,2003,880,2.09198862612247,2.09999990463257,0.189654565620332,male
"[20,80]",5,2004,815,2.11406133452807,2.09999990463257,0.169395734483512,male
"[20,80]",5,2005,804,2.11461441404191,2.09999990463257,0.175082916534185,male
"[20,80]",5,2006,699,2.08599426118772,2.09999990463257,0.158563509786763,male
"[20,80]",5,2007,857,2.14784129720307,2.15000009536743,0.168025610910047,male
"[20,80]",5,2008,889,2.11046118771131,2.10999989509583,0.1616319965681,male
"[20,80]",5,2009,977,2.14317809290871,2.15000009536743,0.159623602488431,male
"[20,80]",5,2010,1074,2.11225324691563,2.09999990463257,0.145541628475601,male
"[20,80]",5,2011,1097,2.09615222258033,2.09999990463257,0.153435810693953,male
"[20,80]",5,2012,1450,2.08928067256664,2.09999990463257,0.140645570339313,male
"[20,80]",5,2013,1628,2.0945104299072,2.09999990463257,0.147648784364359,male
"[20,80]",5,2014,1357,2.10563743105687,2.09999990463257,0.151927089451716,male
"[20,80]",5,2015,1357,2.09337508634512,2.09999990463257,0.125537611740118,male
"[20,80]",5,2016,1421,2.1041871842828,2.09999990463257,0.136927001244283,male
"[20,80]",5,2017,1355,2.07628781355615,2.07999992370605,0.129928477096543,male
"[20,80]",5,2018,1431,2.08486372328238,2.08999991416931,0.136430898650095,male
"[20,80]",6,2002,1096,2.07100363652201,2.07999992370605,0.182802882000441,male
"[20,80]",6,2003,846,2.1222576690622,2.09999990463257,0.174271069641145,male
"[20,80]",6,2004,821,2.08965894162437,2.09999990463257,0.173835875647862,male
"[20,80]",6,2005,798,2.1246741705371,2.09999990463257,0.180568834282008,male
"[20,80]",6,2006,782,2.08140663295756,2.09999990463257,0.152516470358989,male
"[20,80]",6,2007,922,2.12462038112049,2.09999990463257,0.166953676531733,male
"[20,80]",6,2008,929,2.10906350343168,2.10999989509583,0.157968945004562,male
"[20,80]",6,2009,1031,2.1415868037887,2.14000010490417,0.167020532212437,male
"[20,80]",6,2010,1131,2.10092395243657,2.09999990463257,0.164252929274549,male
"[20,80]",6,2011,1023,2.10189246152503,2.09999990463257,0.146176626073167,male
"[20,80]",6,2012,1581,2.11211131005103,2.09999990463257,0.144385408192861,male
"[20,80]",6,2013,1442,2.08982314886564,2.09999990463257,0.144405604210265,male
"[20,80]",6,2014,1290,2.09460464244665,2.09999990463257,0.150840543245277,male
"[20,80]",6,2015,1334,2.08503747147241,2.08999991416931,0.13959040944518,male
"[20,80]",6,2016,1767,2.09487831660024,2.09999990463257,0.143249281814995,male
"[20,80]",6,2017,1402,2.09087017760977,2.09999990463257,0.12895101491914,male
"[20,80]",6,2018,1551,2.08152159285653,2.08999991416931,0.132752036779787,male
"[20,80]",7,2002,1013,2.07733463735006,2.09999990463257,0.188620451352973,male
"[20,80]",7,2003,864,2.11769674539014,2.09999990463257,0.174339080706492,male
"[20,80]",7,2004,838,2.08057277498496,2.09999990463257,0.154456411623079,male
"[20,80]",7,2005,870,2.10163217111566,2.09999990463257,0.167372176935058,male
"[20,80]",7,2006,744,2.09670697344888,2.09999990463257,0.139944393673866,male
"[20,80]",7,2007,871,2.12974740799204,2.11999988555908,0.169996442087154,male
"[20,80]",7,2008,964,2.07981327163728,2.09999990463257,0.170870256183448,male
"[20,80]",7,2009,1049,2.12203907807517,2.10999989509583,0.15912772311421,male
"[20,80]",7,2010,1029,2.10035664775745,2.09999990463257,0.146373263899155,male
"[20,80]",7,2011,1032,2.09982460101908,2.09999990463257,0.143596152533686,male
"[20,80]",7,2012,1342,2.0938792743022,2.09999990463257,0.150104344242672,male
"[20,80]",7,2013,1340,2.08781491776011,2.09999990463257,0.145738041107128,male
"[20,80]",7,2014,1278,2.09443661118151,2.09999990463257,0.148144738244767,male
"[20,80]",7,2015,1569,2.09071382289483,2.09999990463257,0.134647120384728,male
"[20,80]",7,2016,1760,2.08942044810815,2.09999990463257,0.133614657463293,male
"[20,80]",7,2017,1453,2.09006193466869,2.09999990463257,0.129496521400341,male
"[20,80]",7,2018,1628,2.07469286855667,2.08499991893768,0.134727175968225,male
"[20,80]",8,2002,1065,2.07476055062433,2.09999990463257,0.186497611477297,male
"[20,80]",8,2003,824,2.09917474270446,2.09999990463257,0.157129638318997,male
"[20,80]",8,2004,813,2.09284131597329,2.09999990463257,0.170499629018566,male
"[20,80]",8,2005,845,2.11834318129974,2.09999990463257,0.180555630320451,male
"[20,80]",8,2006,712,2.10589886197213,2.09999990463257,0.152036466521925,male
"[20,80]",8,2007,800,2.13678749337792,2.11999988555908,0.15879807913938,male
"[20,80]",8,2008,963,2.10068535309591,2.09999990463257,0.157800465198867,male
"[20,80]",8,2009,967,2.13449430490354,2.13000011444092,0.147421033065902,male
"[20,80]",8,2010,1012,2.09313239834525,2.09999990463257,0.144791712239223,male
"[20,80]",8,2011,994,2.1030593454478,2.09999990463257,0.143119378507736,male
"[20,80]",8,2012,1346,2.10780013750071,2.09999990463257,0.141763039859728,male
"[20,80]",8,2013,1270,2.09939683835337,2.09999990463257,0.147852809063196,male
"[20,80]",8,2014,1230,2.09497560126995,2.09999990463257,0.136620696864044,male
"[20,80]",8,2015,1423,2.09500350662293,2.09999990463257,0.130448150543753,male
"[20,80]",8,2016,1724,2.09093966914164,2.08999991416931,0.131388577495852,male
"[20,80]",8,2017,1502,2.07515312233238,2.07999992370605,0.134506069450082,male
"[20,80]",8,2018,1753,2.06871648128551,2.07999992370605,0.134238963289099,male
"[20,80]",9,2002,920,2.07914129275343,2.09999990463257,0.196658223396581,male
"[20,80]",9,2003,701,2.1048216716029,2.09999990463257,0.162950944435869,male
"[20,80]",9,2004,776,2.08545101518484,2.09999990463257,0.155105145784324,male
"[20,80]",9,2005,815,2.08644170395436,2.09999990463257,0.177130008489608,male
"[20,80]",9,2006,720,2.12724999222491,2.10999989509583,0.164076031305189,male
"[20,80]",9,2007,776,2.12380153877833,2.10999989509583,0.154427506525343,male
"[20,80]",9,2008,717,2.11634588008811,2.11999988555908,0.157304578530231,male
"[20,80]",9,2009,807,2.09341139037074,2.09999990463257,0.169744973496401,male
"[20,80]",9,2010,928,2.07405602109843,2.09999990463257,0.154872626462864,male
"[20,80]",9,2011,1000,2.10066398727894,2.09999990463257,0.147271573257486,male
"[20,80]",9,2012,1153,2.10126885153993,2.09999990463257,0.150348405144295,male
"[20,80]",9,2013,1036,2.0864169749514,2.09999990463257,0.14024312331265,male
"[20,80]",9,2014,1155,2.08026838901239,2.08999991416931,0.140775324525195,male
"[20,80]",9,2015,1126,2.08903196544037,2.09999990463257,0.129454393833774,male
"[20,80]",9,2016,1539,2.09378816540788,2.09999990463257,0.130332709743237,male
"[20,80]",9,2017,1368,2.07154238807876,2.07999992370605,0.141875424201406,male
"[20,80]",9,2018,1532,2.07359006829735,2.0699999332428,0.135299591626402,male
"[20,80]",10,2002,1067,2.08010308007381,2.09999990463257,0.192841621786428,male
"[20,80]",10,2003,743,2.123822327257,2.09999990463257,0.175236258986139,male
"[20,80]",10,2004,898,2.07252782410662,2.09999990463257,0.165377052529362,male
"[20,80]",10,2005,744,2.07537633517096,2.0699999332428,0.186016893080707,male
"[20,80]",10,2006,652,2.1106748301193,2.09999990463257,0.146321535831232,male
"[20,80]",10,2007,729,2.11957475334529,2.10999989509583,0.142919757996977,male
"[20,80]",10,2008,790,2.14679745888408,2.13000011444092,0.157311053202949,male
"[20,80]",10,2009,1020,2.11894313003503,2.10999989509583,0.155374611780301,male
"[20,80]",10,2010,1016,2.098786406395,2.09999990463257,0.143159600161615,male
"[20,80]",10,2011,1038,2.10457994804676,2.09999990463257,0.145521076254577,male
"[20,80]",10,2012,1145,2.11457553378359,2.09999990463257,0.144337020687669,male
"[20,80]",10,2013,1190,2.10425124999856,2.09999990463257,0.136555139237184,male
"[20,80]",10,2014,1289,2.09210239647894,2.09999990463257,0.1386889693444,male
"[20,80]",10,2015,1403,2.08029222377946,2.08999991416931,0.139246956115464,male
"[20,80]",10,2016,1406,2.09027737370596,2.08999991416931,0.133878874462987,male
"[20,80]",10,2017,1430,2.06834964552126,2.07999992370605,0.137535813821137,male
"[20,80]",10,2018,1777,2.10153629146537,2.09999990463257,0.13392403308184,male
"[20,80]",11,2002,1080,2.08405554493268,2.09999990463257,0.185567386146639,male
"[20,80]",11,2003,738,2.0902845374937,2.09999990463257,0.156370133206978,male
"[20,80]",11,2004,939,2.07880722333829,2.09999990463257,0.154982175161124,male
"[20,80]",11,2005,770,2.07101297703656,2.0699999332428,0.205474524596028,male
"[20,80]",11,2006,703,2.11829301744572,2.09999990463257,0.151987566943653,male
"[20,80]",11,2007,820,2.12919511518827,2.13000011444092,0.140895748224489,male
"[20,80]",11,2008,798,2.15258145063443,2.16000008583069,0.153890104795878,male
"[20,80]",11,2009,933,2.12278348022207,2.09999990463257,0.153415976868368,male
"[20,80]",11,2010,1008,2.07322815935763,2.09999990463257,0.148966100946439,male
"[20,80]",11,2011,1064,2.08128851562514,2.09999990463257,0.142148853268857,male
"[20,80]",11,2012,1358,2.10632252113809,2.09999990463257,0.143782206494194,male
"[20,80]",11,2013,1326,2.09845474294947,2.09999990463257,0.13934149586024,male
"[20,80]",11,2014,1281,2.09478531769716,2.09999990463257,0.133176237696584,male
"[20,80]",11,2015,1416,2.08093219734518,2.08999991416931,0.137976209387714,male
"[20,80]",11,2016,1357,2.08676491577834,2.09999990463257,0.129800443743394,male
"[20,80]",11,2017,1558,2.07519254490102,2.07999992370605,0.129082263744923,male
"[20,80]",11,2018,1970,2.08412689660406,2.08999991416931,0.135222384045925,male
"[20,80]",12,2001,292,2.06616436577823,2.05499994754791,0.221630194753146,male
"[20,80]",12,2002,1010,2.0811187997903,2.09999990463257,0.185927189529035,male
"[20,80]",12,2003,786,2.0990076146963,2.09999990463257,0.165254593431971,male
"[20,80]",12,2004,1033,2.08741528182385,2.09999990463257,0.180203915280609,male
"[20,80]",12,2005,839,2.07970201741811,2.09999990463257,0.188832075971513,male
"[20,80]",12,2006,614,2.12454396136809,2.09999990463257,0.147986070368824,male
"[20,80]",12,2007,784,2.11687499117486,2.10999989509583,0.140458313950651,male
"[20,80]",12,2008,874,2.14754003722826,2.16000008583069,0.150037844511396,male
"[20,80]",12,2009,979,2.10409191655674,2.09999990463257,0.149198762527024,male
"[20,80]",12,2010,999,2.08718917319725,2.09999990463257,0.140948788600234,male
"[20,80]",12,2011,1238,2.08631178067458,2.09999990463257,0.141470794001976,male
"[20,80]",12,2012,1288,2.10435945915509,2.09999990463257,0.150069610902956,male
"[20,80]",12,2013,1182,2.10532148295853,2.09999990463257,0.138406683028764,male
"[20,80]",12,2014,1281,2.09818890725701,2.09999990463257,0.138928374706791,male
"[20,80]",12,2015,1559,2.06940345713693,2.0699999332428,0.132989585368842,male
"[20,80]",12,2016,1453,2.0957123142887,2.09999990463257,0.135718141377431,male
"[20,80]",12,2017,1707,2.07821323184431,2.07999992370605,0.130179900057495,male
"[20,80]",12,2018,1488,2.06664649861795,2.07999992370605,0.136472927252055,male
"[20,80]",1,2002,1135,2.01386782776417,2,0.181338158983475,female
"[20,80]",1,2003,1405,2.05038432820412,2.01999998092651,0.181148984017836,female
"[20,80]",1,2004,1374,2.05645558901749,2.0699999332428,0.169037464713359,female
"[20,80]",1,2005,1214,2.08086489521495,2.09999990463257,0.169970652219046,female
"[20,80]",1,2006,1104,2.0473007094385,2.02999997138977,0.161389472653908,female
"[20,80]",1,2007,736,2.11050270854131,2.09999990463257,0.157148558600464,female
"[20,80]",1,2008,1019,2.0974092166487,2.09999990463257,0.144044044375614,female
"[20,80]",1,2009,1205,2.12339418379598,2.11999988555908,0.145423548004649,female
"[20,80]",1,2010,1340,2.08987461470846,2.09999990463257,0.141871684135856,female
"[20,80]",1,2011,1294,2.07294975403103,2.07999992370605,0.139654665480616,female
"[20,80]",1,2012,1510,2.05005958814495,2.04999995231628,0.133096669659865,female
"[20,80]",1,2013,1783,2.06970834203871,2.08999991416931,0.135044117375726,female
"[20,80]",1,2014,1676,2.09083054237832,2.08999991416931,0.131003450516276,female
"[20,80]",1,2015,1645,2.063738596693,2.0699999332428,0.12617503482592,female
"[20,80]",1,2016,1823,2.04730662904594,2.04999995231628,0.131825561174064,female
"[20,80]",1,2017,1679,2.06886241150584,2.0699999332428,0.124089361185461,female
"[20,80]",1,2018,1776,2.05351350812225,2.05999994277954,0.127494330127744,female
"[20,80]",1,2019,573,2.00947643241749,2.01999998092651,0.139503636154598,female
"[20,80]",2,2002,1623,2.0317868018547,2,0.19090869124229,female
"[20,80]",2,2003,1227,2.04592500854141,2.01999998092651,0.180202507774229,female
"[20,80]",2,2004,1070,2.08793456253604,2.09999990463257,0.162553121482296,female
"[20,80]",2,2005,1122,2.06032084005614,2.07999992370605,0.172529811258123,female
"[20,80]",2,2006,1071,2.05766571970547,2.05999994277954,0.163284528523663,female
"[20,80]",2,2007,920,2.12782607726429,2.09999990463257,0.161665221488554,female
"[20,80]",2,2008,976,2.10555327207339,2.09999990463257,0.141182198759523,female
"[20,80]",2,2009,1056,2.12252556171381,2.10999989509583,0.143163571604584,female
"[20,80]",2,2010,1178,2.08552884741833,2.09999990463257,0.132067192849419,female
"[20,80]",2,2011,1267,2.0777742564443,2.09999990463257,0.140150419655283,female
"[20,80]",2,2012,1524,2.05076573706987,2.04999995231628,0.135848913218881,female
"[20,80]",2,2013,1571,2.06888922834609,2.07999992370605,0.133341123064132,female
"[20,80]",2,2014,1683,2.08890016866594,2.08999991416931,0.1313338171748,female
"[20,80]",2,2015,1511,2.06923228790238,2.0699999332428,0.125126982362771,female
"[20,80]",2,2016,1729,2.04943897491111,2.04999995231628,0.126766584811551,female
"[20,80]",2,2017,1592,2.05548366005696,2.05999994277954,0.127676201158626,female
"[20,80]",2,2018,1746,2.04132301618963,2.04999995231628,0.132811446792327,female
"[20,80]",3,2002,1551,2.04219856998522,2,0.191933801953249,female
"[20,80]",3,2003,1295,2.07132817290464,2.0699999332428,0.196799587196957,female
"[20,80]",3,2004,1057,2.08089875351627,2.09999990463257,0.158507033535694,female
"[20,80]",3,2005,1233,2.06502836860493,2.09999990463257,0.168926199225193,female
"[20,80]",3,2006,1025,2.06545364519445,2.07999992370605,0.159551422409444,female
"[20,80]",3,2007,1168,2.10391265664199,2.09999990463257,0.151673395151827,female
"[20,80]",3,2008,1081,2.10539314627758,2.09999990463257,0.149730193004545,female
"[20,80]",3,2009,1007,2.12605063905782,2.11999988555908,0.141437882296567,female
"[20,80]",3,2010,1169,2.07879296840002,2.09999990463257,0.133694455834088,female
"[20,80]",3,2011,1286,2.07728770194491,2.07999992370605,0.146403217358958,female
"[20,80]",3,2012,1541,2.05995520920354,2.06299996376038,0.137342527480393,female
"[20,80]",3,2013,1676,2.06578697744304,2.0699999332428,0.134662777271034,female
"[20,80]",3,2014,1685,2.08060770621993,2.08999991416931,0.128845883400132,female
"[20,80]",3,2015,1500,2.07341332999865,2.07999992370605,0.129571380537924,female
