age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,132,0.594332127690767,0.638125777244568,0.26658895170358,male
"[20,80]",fall,1,96,0.568262145388871,0.574495226144791,0.281175539351854,male
"[20,80]",fall,2,183,0.57792353516068,0.607843160629273,0.26749131694649,male
"[20,80]",fall,3,84,0.513502633420839,0.541958063840866,0.27149431203986,male
"[20,80]",fall,4,4,0.459063895046711,0.49491448700428,0.134243926845197,male
"[20,80]",fall,18,3,0.670352975527445,0.693548381328583,0.0780512143499865,male
"[20,80]",fall,19,154,0.482604455686622,0.469314754009247,0.242835122273352,male
"[20,80]",fall,20,308,0.492934271596469,0.5,0.236163771187038,male
"[20,80]",fall,21,238,0.49129178932234,0.456832811236382,0.255591771994978,male
"[20,80]",fall,22,105,0.518522229187545,0.548387110233307,0.284549079700839,male
"[20,80]",fall,23,94,0.485217545974128,0.462671980261803,0.270602905980878,male
"[20,80]",spring,0,122,0.514752886578685,0.538734316825867,0.245696865431601,male
"[20,80]",spring,1,137,0.563691162823761,0.538461565971375,0.24980780363155,male
"[20,80]",spring,2,165,0.580748966449138,0.601941764354706,0.276307121435635,male
"[20,80]",spring,3,126,0.469154025974964,0.461352661252022,0.264765601843772,male
"[20,80]",spring,4,24,0.498238868700961,0.462631464004517,0.294502222518454,male
"[20,80]",spring,5,3,0.482269500692685,0.382978737354279,0.323687183976574,male
"[20,80]",spring,18,2,0.316137351095676,0.316137351095676,0.111756741562169,male
"[20,80]",spring,19,134,0.410382573339921,0.407504558563232,0.224271481779741,male
"[20,80]",spring,20,313,0.449430546964319,0.438596487045288,0.240373882611545,male
"[20,80]",spring,21,245,0.509231948457202,0.50561797618866,0.237507111683017,male
"[20,80]",spring,22,112,0.547224399933059,0.557466208934784,0.264821391839946,male
"[20,80]",spring,23,98,0.582171239871152,0.575764000415802,0.254324058987578,male
"[20,80]",summer,0,125,0.531316770523787,0.52173912525177,0.302996230336099,male
"[20,80]",summer,1,146,0.629174426810382,0.663898825645447,0.28186869764059,male
"[20,80]",summer,2,154,0.508524517202145,0.5,0.264201362525802,male
"[20,80]",summer,3,120,0.534953177968661,0.512357950210571,0.276408581289893,male
"[20,80]",summer,4,19,0.39876863830968,0.466019421815872,0.209694295027715,male
"[20,80]",summer,18,4,0.303554259240627,0.264309525489807,0.157344829435168,male
"[20,80]",summer,19,163,0.458926422784299,0.429824560880661,0.240858253517743,male
"[20,80]",summer,20,319,0.452640930768745,0.453608244657517,0.237412521782684,male
"[20,80]",summer,21,206,0.48540955971818,0.478233471512795,0.249861654839848,male
"[20,80]",summer,22,128,0.520834403141635,0.516260147094727,0.270362953259557,male
"[20,80]",summer,23,111,0.478543093176307,0.504065036773682,0.258810070529848,male
"[20,80]",winter,0,109,0.58282587670405,0.623529434204102,0.27392167017879,male
"[20,80]",winter,1,128,0.621654153044801,0.621891289949417,0.276814394426958,male
"[20,80]",winter,2,201,0.545637235193703,0.55045872926712,0.272755142738211,male
"[20,80]",winter,3,121,0.588566972204476,0.601626038551331,0.27016854091908,male
"[20,80]",winter,4,24,0.535105994902551,0.576163411140442,0.223185237551015,male
"[20,80]",winter,16,1,0.974137902259827,0.974137902259827,,male
"[20,80]",winter,18,2,0.502370744943619,0.502370744943619,0.0788690182967994,male
"[20,80]",winter,19,170,0.468701855684904,0.476441234350205,0.249895816786537,male
"[20,80]",winter,20,323,0.502845354009154,0.516129016876221,0.262531110437677,male
"[20,80]",winter,21,249,0.494093016927022,0.535353541374207,0.248128431527635,male
"[20,80]",winter,22,109,0.558299534706348,0.573170721530914,0.25667939819684,male
"[20,80]",winter,23,115,0.602863801108754,0.638297855854034,0.271720067912326,male
"[20,80]",fall,0,373,0.56018546274576,0.558922529220581,0.279767090999965,female
"[20,80]",fall,1,306,0.59801336307249,0.627297878265381,0.264797769137394,female
"[20,80]",fall,2,377,0.546976170821278,0.537142872810364,0.279282601336867,female
"[20,80]",fall,3,220,0.531923098574308,0.589295417070389,0.276253191647207,female
"[20,80]",fall,4,24,0.562642437095443,0.59144738316536,0.23804177850024,female
"[20,80]",fall,5,7,0.412044534193618,0.425714284181595,0.37384167521033,female
"[20,80]",fall,7,1,0.392405062913895,0.392405062913895,,female
"[20,80]",fall,8,1,0.882911384105682,0.882911384105682,,female
"[20,80]",fall,18,11,0.60718765787103,0.656996607780457,0.306264350073186,female
"[20,80]",fall,19,441,0.489566102919597,0.493670880794525,0.246531056789242,female
"[20,80]",fall,20,997,0.49359730618409,0.494736850261688,0.255240343325914,female
"[20,80]",fall,21,797,0.470527718986479,0.462585031986237,0.25888808692073,female
"[20,80]",fall,22,323,0.514167415053114,0.516129016876221,0.269039859364905,female
"[20,80]",fall,23,312,0.540539647357013,0.544532418251038,0.272057138048009,female
"[20,80]",spring,0,433,0.597545948111846,0.62908011674881,0.274633468771794,female
"[20,80]",spring,1,346,0.556560963349191,0.564545094966888,0.272060480190739,female
"[20,80]",spring,2,397,0.554318178004071,0.543157875537872,0.259102592726067,female
"[20,80]",spring,3,258,0.537867035659016,0.545481681823731,0.257323777764182,female
"[20,80]",spring,4,71,0.567527198665579,0.576576590538025,0.257346899890044,female
"[20,80]",spring,5,1,0.554252207279205,0.554252207279205,,female
"[20,80]",spring,6,1,0.171673819422722,0.171673819422722,,female
"[20,80]",spring,8,1,0.453416138887405,0.453416138887405,,female
"[20,80]",spring,18,8,0.332834578119218,0.390727400779724,0.177616308803425,female
"[20,80]",spring,19,412,0.475839818032115,0.473483338952065,0.243357690377067,female
"[20,80]",spring,20,928,0.490434245391074,0.485714286565781,0.24459578793828,female
"[20,80]",spring,21,778,0.474514280850484,0.46234817802906,0.251952717585291,female
"[20,80]",spring,22,325,0.481164499910978,0.491428583860397,0.262556835735145,female
"[20,80]",spring,23,357,0.532636287687373,0.509316742420197,0.268537465161378,female
"[20,80]",summer,0,331,0.493128723991061,0.498338878154755,0.267110462333407,female
"[20,80]",summer,1,344,0.579795767293247,0.588705480098724,0.272608249477301,female
"[20,80]",summer,2,429,0.528938676623545,0.526936054229736,0.258924874961089,female
"[20,80]",summer,3,274,0.564091567154022,0.546738147735596,0.275424470408618,female
