age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,83,22.3085620834167,20.127799987793,9.13517686169824,male
"[20,80]",fall,1,57,24.9040348237021,23.3999996185303,12.4621086435104,male
"[20,80]",fall,2,70,20.9800165993827,18.5,9.07622462535152,male
"[20,80]",fall,3,36,20.7188097370995,20.1139001846314,7.25761277093217,male
"[20,80]",fall,4,3,32.0400002797445,33.4000015258789,3.16714383550375,male
"[20,80]",fall,6,1,14.2462997436523,14.2462997436523,,male
"[20,80]",fall,11,1,21.1000003814697,21.1000003814697,,male
"[20,80]",fall,18,7,23.8204855237688,23.3999996185303,4.45974990808256,male
"[20,80]",fall,19,201,23.0475347006499,22.5849609375,7.06681124313202,male
"[20,80]",fall,20,315,24.7558514519343,23.5200004577637,7.80371195354569,male
"[20,80]",fall,21,242,26.0895860608944,25.4499998092651,7.92917338315133,male
"[20,80]",fall,22,100,22.9007385921478,22.6555500030518,8.3163597106755,male
"[20,80]",fall,23,91,23.4927642528827,22.8999996185303,9.31718676951924,male
"[20,80]",spring,0,90,26.0686878204346,24.7023000717163,9.1405895073175,male
"[20,80]",spring,1,77,22.3075893142007,20.7812995910645,10.3100216440744,male
"[20,80]",spring,2,78,24.0739026803237,23.1000003814697,8.82100712771905,male
"[20,80]",spring,3,37,23.0909191853291,21,9.36737850956051,male
"[20,80]",spring,4,17,27.9599240527434,24.2000007629395,20.8111622940435,male
"[20,80]",spring,6,1,30.5837993621826,30.5837993621826,,male
"[20,80]",spring,7,1,18.6900997161865,18.6900997161865,,male
"[20,80]",spring,18,5,25.4616806030273,23.5400009155273,5.82542475281158,male
"[20,80]",spring,19,204,25.2968909740448,24.1149997711182,7.45733721285258,male
"[20,80]",spring,20,337,25.0270749581674,23.7000007629395,8.69865042911158,male
"[20,80]",spring,21,244,25.115061154131,24.6500005722046,7.85928854850306,male
"[20,80]",spring,22,91,25.5161802585308,26.7935009002686,8.97537162816479,male
"[20,80]",spring,23,91,24.6273796898978,23.4300003051758,8.31004488427297,male
"[20,80]",summer,0,93,22.8888168745143,22.8724994659424,8.53815997838771,male
"[20,80]",summer,1,68,23.4849254243514,20.0500001907349,12.8925401908998,male
"[20,80]",summer,2,52,22.4764134150285,22.7418003082275,9.33338550666667,male
"[20,80]",summer,3,37,24.1786717079781,21.3999996185303,10.3027434115754,male
"[20,80]",summer,4,13,32.4916539558998,27.6000003814697,16.9275070739498,male
"[20,80]",summer,18,6,25.7499666213989,26.0649003982544,5.4522453997565,male
"[20,80]",summer,19,215,24.1393153789432,23.7000007629395,7.45086930266073,male
"[20,80]",summer,20,322,23.5327667242252,22.3999996185303,8.01769652772474,male
"[20,80]",summer,21,236,24.5132582470522,24.0199995040894,7.57194050422717,male
"[20,80]",summer,22,94,26.4246666887973,26.7006998062134,8.0389542877089,male
"[20,80]",summer,23,91,23.3113108205271,23.4214401245117,7.72326954156119,male
"[20,80]",winter,0,88,22.9951139471748,21.1713495254517,9.80300911427079,male
"[20,80]",winter,1,62,21.1644915842241,19.4285554885864,11.1084904318647,male
"[20,80]",winter,2,57,24.3894264321578,22.4673309326172,9.1134451180335,male
"[20,80]",winter,3,52,23.8894549149733,21.3154249191284,12.2536091961594,male
"[20,80]",winter,4,2,20.3499999046326,20.3499999046326,9.97020521012058,male
