age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,1599,0.497460149130723,0.495334357023239,0.260447371519252,male
"[20,80]",fall,1,1622,0.488476318014388,0.480016633868218,0.267880827443869,male
"[20,80]",fall,2,1293,0.497666162262222,0.491584450006485,0.270079040422767,male
"[20,80]",fall,3,781,0.515943162329256,0.521398603916168,0.278196935451957,male
"[20,80]",fall,4,127,0.494503729368054,0.524137914180756,0.263515092176472,male
"[20,80]",fall,5,23,0.392674448049587,0.38628813624382,0.215215856424149,male
"[20,80]",fall,6,10,0.314111326634884,0.350696220993996,0.235979866437952,male
"[20,80]",fall,7,2,0.462784111499786,0.462784111499786,0.0718759710450234,male
"[20,80]",fall,12,1,0.609097361564636,0.609097361564636,,male
"[20,80]",fall,17,1,0.826638460159302,0.826638460159302,,male
"[20,80]",fall,18,45,0.508932576576869,0.443502813577652,0.261123371336785,male
"[20,80]",fall,19,2483,0.497219027572529,0.49420291185379,0.259290590853221,male
"[20,80]",fall,20,5288,0.501532667375673,0.503531277179718,0.25792597904733,male
"[20,80]",fall,21,3892,0.497304071994826,0.495822921395302,0.257342254743939,male
"[20,80]",fall,22,1216,0.49249606205175,0.48587067425251,0.260856877451107,male
"[20,80]",fall,23,1285,0.489321581100328,0.503571450710297,0.262526333611297,male
"[20,80]",spring,0,1531,0.508130273167932,0.51142680644989,0.267352681254753,male
"[20,80]",spring,1,1585,0.508384341180137,0.52195805311203,0.270019963816421,male
"[20,80]",spring,2,1488,0.51758997236699,0.531038671731949,0.26537509052905,male
"[20,80]",spring,3,898,0.508353228732645,0.515310287475586,0.267337693195113,male
"[20,80]",spring,4,236,0.501954937211664,0.504741579294205,0.274043673036848,male
"[20,80]",spring,5,38,0.475035604285566,0.486014753580093,0.255794682599662,male
"[20,80]",spring,6,10,0.300254889018834,0.264793254435062,0.282668422609448,male
"[20,80]",spring,7,5,0.622916889190674,0.568896770477295,0.198061827830235,male
"[20,80]",spring,9,1,0.442093551158905,0.442093551158905,,male
"[20,80]",spring,17,1,0.495723158121109,0.495723158121109,,male
"[20,80]",spring,18,56,0.526368756911584,0.549481511116028,0.272157386141133,male
"[20,80]",spring,19,2333,0.508118607790441,0.517320275306702,0.256404157834229,male
"[20,80]",spring,20,4880,0.503738266820485,0.500400006771088,0.262464784563839,male
"[20,80]",spring,21,3467,0.498119629808856,0.500994026660919,0.256857630018348,male
"[20,80]",spring,22,1081,0.498235983386374,0.502459585666657,0.263740246630914,male
"[20,80]",spring,23,1259,0.501305810592305,0.495922684669495,0.264382273299536,male
"[20,80]",summer,0,1567,0.498183666868106,0.497469633817673,0.261381783765235,male
"[20,80]",summer,1,1657,0.487704238436743,0.482014387845993,0.260284732084441,male
"[20,80]",summer,2,1382,0.50391106011532,0.501915812492371,0.270407291467357,male
"[20,80]",summer,3,804,0.498215585015714,0.506916642189026,0.270648732487529,male
"[20,80]",summer,4,247,0.493060104081385,0.481751829385757,0.281278864662988,male
"[20,80]",summer,5,39,0.45999600738287,0.441801607608795,0.251502817058233,male
"[20,80]",summer,6,5,0.440075945854187,0.48202395439148,0.166134932918143,male
"[20,80]",summer,7,4,0.464721586555243,0.502749994397163,0.208384826054758,male
"[20,80]",summer,8,1,0.941890180110931,0.941890180110931,,male
"[20,80]",summer,13,1,0.949612379074097,0.949612379074097,,male
"[20,80]",summer,18,59,0.429597184251426,0.357595890760422,0.28598477107236,male
"[20,80]",summer,19,2298,0.503916576499844,0.506020903587341,0.257664706697719,male
"[20,80]",summer,20,4861,0.496876744127732,0.4946328997612,0.259355703225433,male
"[20,80]",summer,21,3648,0.479968916226522,0.467119216918945,0.261874836657718,male
"[20,80]",summer,22,1064,0.47997611509356,0.469206899404526,0.264512993435494,male
"[20,80]",summer,23,1269,0.487884766684215,0.484641641378403,0.258908691465238,male
"[20,80]",winter,0,1866,0.506494829712669,0.513638973236084,0.262652663115513,male
"[20,80]",winter,1,1872,0.498918116421033,0.489601984620094,0.262766710782553,male
"[20,80]",winter,2,1563,0.514898121821732,0.536996006965637,0.271089884895631,male
"[20,80]",winter,3,891,0.51602242293315,0.514639616012573,0.258334911604548,male
"[20,80]",winter,4,226,0.528161335802448,0.510986149311066,0.260329572825874,male
"[20,80]",winter,5,36,0.446166146443122,0.444600224494934,0.270126144198199,male
"[20,80]",winter,6,11,0.372121771289544,0.397670537233353,0.279164276021766,male
"[20,80]",winter,7,3,0.421789060036341,0.376223772764206,0.214177852992595,male
"[20,80]",winter,18,48,0.476661983256539,0.462262764573097,0.202845037693057,male
"[20,80]",winter,19,2494,0.518280072966718,0.524117380380631,0.257018720871937,male
"[20,80]",winter,20,5418,0.510474838618287,0.513638973236084,0.258537005649126,male
"[20,80]",winter,21,4151,0.502066140189871,0.50871080160141,0.258393538836425,male
"[20,80]",winter,22,1208,0.48382653022148,0.492417424917221,0.263744351233817,male
"[20,80]",winter,23,1456,0.498763787194288,0.494266763329506,0.265085834162725,male
"[20,80]",fall,0,12358,0.482612804768492,0.474462121725082,0.260269713124941,female
"[20,80]",fall,1,11870,0.483092099356935,0.474956572055817,0.263794167801859,female
"[20,80]",fall,2,9392,0.491006332251293,0.486306428909302,0.266075863774716,female
"[20,80]",fall,3,5525,0.487940876528418,0.489451736211777,0.266304667238912,female
"[20,80]",fall,4,1015,0.488526944199513,0.479274958372116,0.268502211895331,female
"[20,80]",fall,5,175,0.462751244498151,0.463336944580078,0.252186716053399,female
"[20,80]",fall,6,55,0.487585983764042,0.447657287120819,0.24563190451354,female
"[20,80]",fall,7,29,0.394330114768497,0.369051396846771,0.232509441180934,female
"[20,80]",fall,8,3,0.640267113844554,0.702699244022369,0.144107709472513,female
"[20,80]",fall,9,4,0.367444388568401,0.368607074022293,0.0667949109880927,female
"[20,80]",fall,11,1,0.0507674142718315,0.0507674142718315,,female
"[20,80]",fall,12,1,0.88678389787674,0.88678389787674,,female
"[20,80]",fall,14,1,0.360149949789047,0.360149949789047,,female
"[20,80]",fall,17,1,0.370206981897354,0.370206981897354,,female
"[20,80]",fall,18,283,0.522463543570926,0.527908205986023,0.266325236235759,female
"[20,80]",fall,19,15554,0.50566543612097,0.508011519908905,0.259962335798018,female
"[20,80]",fall,20,39369,0.499946302470146,0.501347720623016,0.260259811406298,female
"[20,80]",fall,21,30139,0.496890537871041,0.497419267892838,0.258010619440423,female
"[20,80]",fall,22,9957,0.493772808118549,0.4901103079319,0.261111546497445,female
"[20,80]",fall,23,9954,0.491553970658431,0.486494526267052,0.264580435249142,female
"[20,80]",spring,0,13047,0.476858335560498,0.466791719198227,0.266334137579999,female
"[20,80]",spring,1,12223,0.483784248437822,0.479686081409454,0.264116168573778,female
"[20,80]",spring,2,10903,0.479742672728307,0.471939265727997,0.262163411887321,female
"[20,80]",spring,3,6633,0.485020267740218,0.483740359544754,0.262606996415451,female
"[20,80]",spring,4,1840,0.464171768413128,0.449189186096191,0.266559340488192,female
"[20,80]",spring,5,300,0.516980455790957,0.538461565971375,0.262086730873759,female
"[20,80]",spring,6,65,0.413898454606533,0.315439909696579,0.277606074357865,female
"[20,80]",spring,7,37,0.454811757682143,0.452353149652481,0.285584688697097,female
"[20,80]",spring,8,4,0.523300193250179,0.615988701581955,0.32695219430567,female
"[20,80]",spring,9,1,0.0754406005144119,0.0754406005144119,,female
"[20,80]",spring,11,1,0.607129991054535,0.607129991054535,,female
"[20,80]",spring,12,1,0.936754643917084,0.936754643917084,,female
"[20,80]",spring,18,311,0.527777357428212,0.538211405277252,0.261956274746313,female
"[20,80]",spring,19,14305,0.511080252692463,0.517118096351624,0.262592828586831,female
"[20,80]",spring,20,35908,0.501655370534945,0.504975736141205,0.257958086231462,female
"[20,80]",spring,21,27613,0.496732494023391,0.496256470680237,0.258925472469355,female
"[20,80]",spring,22,9526,0.482457528384717,0.475496515631676,0.262688388126377,female
"[20,80]",spring,23,10356,0.482010138421451,0.479072436690331,0.263993760121075,female
"[20,80]",summer,0,13162,0.481198910613317,0.474775284528732,0.263444233486529,female
"[20,80]",summer,1,13348,0.49097629436335,0.488048046827316,0.264261516148353,female
"[20,80]",summer,2,10628,0.489811835223076,0.483181178569794,0.263937450679389,female
"[20,80]",summer,3,6400,0.484824102160055,0.482003629207611,0.264721353450981,female
