age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,309,0.540567165632464,0.524079322814941,0.255634780619833,male
"[20,80]",fall,1,223,0.549584944419262,0.56427013874054,0.258266377055815,male
"[20,80]",fall,2,169,0.515742825752003,0.501240670681,0.266034381986155,male
"[20,80]",fall,3,109,0.445797766806609,0.428927689790726,0.252426754372193,male
"[20,80]",fall,4,32,0.585774399281945,0.661503344774246,0.327345248143778,male
"[20,80]",fall,5,2,0.869488060474396,0.869488060474396,0.121405851596965,male
"[20,80]",fall,6,6,0.566122521956762,0.547654658555985,0.27154697075924,male
"[20,80]",fall,7,1,0.753623187541962,0.753623187541962,,male
"[20,80]",fall,9,1,0.0706150308251381,0.0706150308251381,,male
"[20,80]",fall,18,19,0.332466655263775,0.317934781312943,0.200848341962174,male
"[20,80]",fall,19,898,0.462097387503675,0.441533550620079,0.262323819575935,male
"[20,80]",fall,20,1545,0.482752482660573,0.479381442070007,0.257565045786505,male
"[20,80]",fall,21,1206,0.490411758478453,0.4866853505373,0.261992097289232,male
"[20,80]",fall,22,428,0.494127026645937,0.521050125360489,0.260704102496874,male
"[20,80]",fall,23,288,0.528548633640943,0.562742441892624,0.266598760111057,male
"[20,80]",spring,0,366,0.569622986731145,0.594013452529907,0.256858026050716,male
"[20,80]",spring,1,289,0.588933426848126,0.618421077728272,0.267334642202973,male
"[20,80]",spring,2,206,0.544638382252848,0.575147151947022,0.250458174257735,male
"[20,80]",spring,3,121,0.543864019738495,0.544776141643524,0.271652123317618,male
"[20,80]",spring,4,36,0.608421044631137,0.623953849077225,0.22556684857416,male
"[20,80]",spring,5,3,0.777355631192525,0.675159215927124,0.188634821933814,male
"[20,80]",spring,6,1,1,1,,male
"[20,80]",spring,7,1,0.082135520875454,0.082135520875454,,male
"[20,80]",spring,18,26,0.256564100702795,0.233915522694588,0.208784935331154,male
"[20,80]",spring,19,897,0.486541099663629,0.481012672185898,0.257520513150112,male
"[20,80]",spring,20,1504,0.486393227885933,0.473317861557007,0.260617144400499,male
"[20,80]",spring,21,1153,0.503596893764535,0.51485151052475,0.266900597625824,male
"[20,80]",spring,22,473,0.507231183231948,0.508403360843658,0.268833106526569,male
"[20,80]",spring,23,358,0.545094858438776,0.540911138057709,0.250827827601542,male
"[20,80]",summer,0,326,0.512250079253426,0.510509788990021,0.268166846545687,male
"[20,80]",summer,1,228,0.545992336954856,0.56326824426651,0.264648930497351,male
"[20,80]",summer,2,188,0.493114367543541,0.491931587457657,0.251806667773591,male
"[20,80]",summer,3,126,0.499923615908575,0.507119923830032,0.262782529385137,male
"[20,80]",summer,4,23,0.66966616977816,0.665198266506195,0.210095256284804,male
"[20,80]",summer,5,10,0.599816787242889,0.56202557682991,0.267285204442517,male
"[20,80]",summer,6,3,0.218383931865295,0.148883372545242,0.219866477237235,male
"[20,80]",summer,7,1,0.038659792393446,0.038659792393446,,male
"[20,80]",summer,18,27,0.285219376147897,0.237113401293755,0.195750600854401,male
"[20,80]",summer,19,1006,0.464597195279498,0.445374637842178,0.260268837705686,male
"[20,80]",summer,20,1520,0.480396324945124,0.470796272158623,0.256792228813022,male
"[20,80]",summer,21,1119,0.497841056735922,0.510440826416016,0.269796100338724,male
"[20,80]",summer,22,476,0.511815308647997,0.510813772678375,0.260379141205935,male
"[20,80]",summer,23,285,0.534311394746366,0.54885059595108,0.264256453853621,male
"[20,80]",winter,0,379,0.574311395522237,0.604221642017365,0.27914220723909,male
"[20,80]",winter,1,288,0.564328295864268,0.572802633047104,0.265745854227382,male
"[20,80]",winter,2,235,0.571154374930453,0.594202876091003,0.266991930430883,male
"[20,80]",winter,3,141,0.564250512326017,0.589861750602722,0.275215940692893,male
"[20,80]",winter,4,36,0.540627671819594,0.49143947660923,0.29700469994006,male
"[20,80]",winter,5,2,0.884012997150421,0.884012997150421,0.0306802083176262,male
"[20,80]",winter,18,18,0.275892651329438,0.22580249607563,0.174010936131557,male
"[20,80]",winter,19,954,0.484247487405436,0.477921441197395,0.261904254705555,male
"[20,80]",winter,20,1676,0.522676443741135,0.531434744596481,0.264626670536799,male
"[20,80]",winter,21,1229,0.534242549009373,0.532738089561462,0.261305401559117,male
"[20,80]",winter,22,505,0.557610774977077,0.592105269432068,0.264504723871663,male
"[20,80]",winter,23,334,0.56660597244958,0.579946666955948,0.265113428437428,male
"[20,80]",fall,0,659,0.543916115364871,0.547094166278839,0.260766511708033,female
"[20,80]",fall,1,487,0.582475310906737,0.608355104923248,0.243664238551248,female
"[20,80]",fall,2,441,0.511391430003505,0.527078568935394,0.249239724981084,female
"[20,80]",fall,3,282,0.542033867210361,0.557565361261368,0.243964424450486,female
"[20,80]",fall,4,54,0.508760792375715,0.492519617080689,0.255902202796885,female
"[20,80]",fall,5,6,0.657248149315516,0.634636208415031,0.275999276413566,female
"[20,80]",fall,6,3,0.386738210916519,0.427154839038849,0.0977194654253119,female
"[20,80]",fall,13,1,0.089020773768425,0.089020773768425,,female
"[20,80]",fall,18,27,0.397203002538946,0.356521725654602,0.235481559100255,female
"[20,80]",fall,19,1905,0.464051927635911,0.449213147163391,0.259886836661178,female
