age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,61741,0.528794413497734,0.526435196399689,0.274173104195366,male
"[20,80]",fall,1,50572,0.537758489502611,0.528064906597138,0.279929601253804,male
"[20,80]",fall,2,50255,0.54011043088264,0.530369520187378,0.279324681156872,male
"[20,80]",fall,3,40216,0.53174182974389,0.527484357357025,0.279346214198319,male
"[20,80]",fall,4,17666,0.497519166580468,0.515631318092346,0.286766854379164,male
"[20,80]",fall,5,11113,0.475622081552041,0.491771757602692,0.284274409025163,male
"[20,80]",fall,6,7232,0.425849314193747,0.345402002334595,0.287096920001535,male
"[20,80]",fall,7,5724,0.385355808686564,0.335014522075653,0.282171833190211,male
"[20,80]",fall,8,5996,0.379396019946924,0.33464252948761,0.280372079502695,male
"[20,80]",fall,9,6184,0.388815043615189,0.336171597242355,0.279412145700959,male
"[20,80]",fall,10,5589,0.382978404892282,0.335235208272934,0.276035576092898,male
"[20,80]",fall,11,4407,0.367661100181865,0.333557546138763,0.269063174830887,male
"[20,80]",fall,12,4009,0.356934263619965,0.331089586019516,0.265350524854435,male
"[20,80]",fall,13,3201,0.360792389654801,0.333557546138763,0.266680558907597,male
"[20,80]",fall,14,2626,0.346976000362027,0.329295665025711,0.263872896290191,male
"[20,80]",fall,15,2059,0.34714145174421,0.329295665025711,0.265924892165414,male
"[20,80]",fall,16,1765,0.343932290894979,0.329295665025711,0.264927722180554,male
"[20,80]",fall,17,1707,0.340609669485132,0.304475456476212,0.272803021169902,male
"[20,80]",fall,18,5784,0.472502245029942,0.492987781763077,0.279938317600749,male
"[20,80]",fall,19,147021,0.538122225259352,0.53376704454422,0.249521543443854,male
"[20,80]",fall,20,248894,0.525015215576575,0.528064906597138,0.249986155770587,male
"[20,80]",fall,21,163104,0.513217656562863,0.525894343852997,0.25614044168897,male
"[20,80]",fall,22,60333,0.492432037205069,0.515631318092346,0.266589868366357,male
"[20,80]",fall,23,58451,0.505279503719829,0.519864320755005,0.273021229136661,male
"[20,80]",spring,0,68296,0.560851280977359,0.543058931827545,0.27472691568063,male
"[20,80]",spring,1,56128,0.566067391894083,0.554544031620026,0.282338510065707,male
"[20,80]",spring,2,57543,0.56315672147105,0.548729062080383,0.281937471841474,male
"[20,80]",spring,3,46356,0.545769651329765,0.532634735107422,0.28423673539559,male
"[20,80]",spring,4,21108,0.505417747592833,0.519864320755005,0.290255734231035,male
"[20,80]",spring,5,11844,0.471211020089466,0.482460170984268,0.290930761876544,male
"[20,80]",spring,6,7846,0.434171045733069,0.372278958559036,0.292188927106423,male
"[20,80]",spring,7,6125,0.394111984261445,0.335472047328949,0.288979878807849,male
"[20,80]",spring,8,5969,0.385790208989152,0.335014522075653,0.282784317241221,male
"[20,80]",spring,9,6055,0.367229215056781,0.331089586019516,0.283384271351415,male
"[20,80]",spring,10,6030,0.368174026638214,0.333452850580215,0.283285483010724,male
"[20,80]",spring,11,4998,0.361548793966882,0.33054581284523,0.276131493010026,male
"[20,80]",spring,12,4464,0.357473821027078,0.332271218299866,0.268107244109348,male
"[20,80]",spring,13,3621,0.348711374064805,0.323710978031158,0.265378856373372,male
"[20,80]",spring,14,2832,0.356994931459806,0.330146759748459,0.269408037991383,male
"[20,80]",spring,15,2210,0.343398786800159,0.321889966726303,0.269747772669177,male
"[20,80]",spring,16,1768,0.346451457814267,0.325341641902924,0.274665111114195,male
"[20,80]",spring,17,1683,0.342868070243744,0.329710096120834,0.267165214713415,male
"[20,80]",spring,18,5571,0.457751419662017,0.477371573448181,0.279385710871681,male
"[20,80]",spring,19,145813,0.540214809172093,0.534439027309418,0.249959270364412,male
"[20,80]",spring,20,241858,0.528339564201032,0.531057000160217,0.251523274912817,male
"[20,80]",spring,21,161306,0.517165448759585,0.527174413204193,0.257923204808836,male
"[20,80]",spring,22,61763,0.509269327767107,0.522634923458099,0.273015073362392,male
"[20,80]",spring,23,64406,0.534283443989248,0.527867615222931,0.27403893134597,male
"[20,80]",summer,0,66829,0.550576108796689,0.533163368701935,0.273901236922244,male
"[20,80]",summer,1,56409,0.570092873294194,0.573939561843872,0.278431293067147,male
"[20,80]",summer,2,54747,0.561455968962695,0.542559206485748,0.280318346462481,male
"[20,80]",summer,3,42603,0.548563808113291,0.533400654792786,0.280710669278449,male
"[20,80]",summer,4,19481,0.517546234652496,0.525305390357971,0.284222748422301,male
"[20,80]",summer,5,11928,0.488743970250726,0.511890113353729,0.289829325752387,male
"[20,80]",summer,6,7665,0.439818022371223,0.383776992559433,0.293126530321753,male
"[20,80]",summer,7,5968,0.40490484134879,0.336910039186478,0.291289609258797,male
"[20,80]",summer,8,5994,0.392942186042574,0.335472047328949,0.288499299634119,male
"[20,80]",summer,9,6306,0.402130473085082,0.336910039186478,0.288776123641171,male
"[20,80]",summer,10,6237,0.392392015829145,0.336171597242355,0.285028397162551,male
"[20,80]",summer,11,5082,0.37817661771833,0.335014522075653,0.281340456754361,male
"[20,80]",summer,12,4849,0.374731792946388,0.33464252948761,0.274380374978061,male
"[20,80]",summer,13,4067,0.37263358101333,0.334244698286057,0.277119577303519,male
"[20,80]",summer,14,3103,0.350737550836735,0.330146759748459,0.257726695946637,male
"[20,80]",summer,15,2448,0.344951297302983,0.329502880573273,0.261892019191928,male
"[20,80]",summer,16,2063,0.347834284664269,0.329295665025711,0.268936012660537,male
"[20,80]",summer,17,1937,0.333650895059743,0.306989878416061,0.264982887610445,male
"[20,80]",summer,18,5795,0.461133529867485,0.479941666126251,0.282311458610737,male
"[20,80]",summer,19,145436,0.538591152021601,0.533876836299896,0.248547574450538,male
"[20,80]",summer,20,243131,0.528502021274553,0.531057000160217,0.250166541402574,male
"[20,80]",summer,21,162067,0.517322233140975,0.527174413204193,0.256781199675519,male
"[20,80]",summer,22,61889,0.499589196007721,0.521093606948853,0.269983770168234,male
"[20,80]",summer,23,60904,0.523813326136915,0.525894343852997,0.271295522038241,male
"[20,80]",winter,0,69977,0.537702793828187,0.527867615222931,0.274219609784825,male
"[20,80]",winter,1,58341,0.543645857031148,0.531057000160217,0.280178226964769,male
"[20,80]",winter,2,59732,0.539125515480957,0.528064906597138,0.281390346434029,male
"[20,80]",winter,3,45646,0.530473987053777,0.527166724205017,0.280645794650394,male
"[20,80]",winter,4,20667,0.502848428589008,0.517893016338348,0.287419357405423,male
"[20,80]",winter,5,12925,0.469202030023391,0.482322931289673,0.287322619852916,male
"[20,80]",winter,6,7364,0.40794595306975,0.341270282864571,0.285359222739624,male
"[20,80]",winter,7,5894,0.379360265627062,0.334244698286057,0.282656558999097,male
"[20,80]",winter,8,5839,0.365074672915346,0.331089586019516,0.277954768806647,male
"[20,80]",winter,9,5813,0.366697367302671,0.33054581284523,0.281125618693715,male
"[20,80]",winter,10,5434,0.357475760339029,0.329710096120834,0.279355534225059,male
"[20,80]",winter,11,4131,0.342420724673497,0.32044792175293,0.267095765395936,male
"[20,80]",winter,12,3661,0.355167402021945,0.33014041185379,0.274326506110889,male
"[20,80]",winter,13,2948,0.332992394573878,0.307716250419617,0.264175247352623,male
"[20,80]",winter,14,2315,0.348170904997439,0.33054581284523,0.265322836732843,male
"[20,80]",winter,15,1814,0.340756897884909,0.308078944683075,0.271469400512916,male
"[20,80]",winter,16,1544,0.337957454152246,0.307716250419617,0.269602461713958,male
"[20,80]",winter,17,1432,0.326755088272078,0.300575226545334,0.268594547715813,male
"[20,80]",winter,18,5208,0.444631411593133,0.406181395053864,0.277182198615415,male
"[20,80]",winter,19,148113,0.539985967493888,0.533876836299896,0.248981044571719,male
"[20,80]",winter,20,254856,0.526330570213374,0.530369520187378,0.24859856393566,male
"[20,80]",winter,21,165690,0.518039954321369,0.527166724205017,0.254849649663033,male
"[20,80]",winter,22,62394,0.503645006816691,0.522421300411224,0.266969109872035,male
"[20,80]",winter,23,64911,0.516330856487087,0.522634923458099,0.272282671229512,male
"[20,80]",fall,0,81116,0.523813063970845,0.516840636730194,0.278045752899267,female
"[20,80]",fall,1,68170,0.530404631166151,0.543880343437195,0.281625268655092,female
"[20,80]",fall,2,69060,0.530078217359419,0.543880343437195,0.281659817980302,female
"[20,80]",fall,3,55521,0.525577180484042,0.52835750579834,0.282111071537633,female
"[20,80]",fall,4,23941,0.500287715847518,0.489373713731766,0.284729556830958,female
"[20,80]",fall,5,14136,0.486732519669991,0.48411101102829,0.284156063906099,female
"[20,80]",fall,6,7905,0.43660670750887,0.410471022129059,0.288432330554483,female
"[20,80]",fall,7,5690,0.394678463226083,0.301128908991814,0.286666413158081,female
"[20,80]",fall,8,5684,0.390117477303971,0.311074882745743,0.283242522140445,female
"[20,80]",fall,9,5844,0.399810793876526,0.378377437591553,0.281977359641598,female
"[20,80]",fall,10,5085,0.393500178413522,0.307577013969421,0.281214797821488,female
"[20,80]",fall,11,4016,0.382877563533607,0.296282052993774,0.28032058494271,female
"[20,80]",fall,12,3504,0.376893748000602,0.294876039028168,0.278203759035781,female
"[20,80]",fall,13,2832,0.369998297034526,0.290719449520111,0.277410366623956,female
"[20,80]",fall,14,2162,0.355462144993532,0.290636539459229,0.265857247291085,female
"[20,80]",fall,15,1623,0.360865447595624,0.288772881031036,0.272273446139408,female
"[20,80]",fall,16,1322,0.358205525804052,0.287572368979454,0.282142607665794,female
"[20,80]",fall,17,1247,0.365674056851401,0.290719449520111,0.279951216452457,female
"[20,80]",fall,18,4348,0.481967828841837,0.484352171421051,0.275495445513252,female
"[20,80]",fall,19,162081,0.531430550051166,0.538888812065125,0.253513400187109,female
"[20,80]",fall,20,338494,0.518950804568389,0.50827169418335,0.253804451128224,female
"[20,80]",fall,21,224566,0.51263100652641,0.497199863195419,0.258192827782358,female
"[20,80]",fall,22,75424,0.49845744256615,0.488209307193756,0.26673983647438,female
"[20,80]",fall,23,74837,0.502992875296759,0.491666942834854,0.273507541774251,female
"[20,80]",spring,0,93184,0.55317595222824,0.570027947425842,0.276749447772103,female
"[20,80]",spring,1,78475,0.562540674302685,0.573200583457947,0.282214376393474,female
"[20,80]",spring,2,81739,0.553362404837805,0.570772290229797,0.283369348094781,female
"[20,80]",spring,3,67039,0.536344377384194,0.56465882062912,0.285629633513259,female
"[20,80]",spring,4,29758,0.495503684233165,0.484743773937225,0.287820320667199,female
"[20,80]",spring,5,14838,0.480642519916494,0.481156259775162,0.287015856105624,female
"[20,80]",spring,6,8448,0.445616526511554,0.450947940349579,0.281996782900021,female
"[20,80]",spring,7,5790,0.391843963091283,0.307478174567223,0.284593916209025,female
"[20,80]",spring,8,5843,0.38003087653274,0.296341896057129,0.2807228324281,female
"[20,80]",spring,9,5611,0.379150815418306,0.296341896057129,0.279218687597264,female
"[20,80]",spring,10,5408,0.374439890181629,0.29123267531395,0.280646508512062,female
"[20,80]",spring,11,4524,0.373926039003898,0.29123267531395,0.280228308848287,female
"[20,80]",spring,12,3947,0.365195720688722,0.290719449520111,0.277424308954178,female
"[20,80]",spring,13,2911,0.363077907608032,0.290636539459229,0.269854110736295,female
