age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,15284,102.659362081145,103,2.61587511420992,male
"[20,80]",fall,1,11559,102.184331685183,102,2.69206755269186,male
"[20,80]",fall,2,10736,102.092199143639,102,2.69545694846095,male
"[20,80]",fall,3,7565,102.176063451874,102,2.66194167982662,male
"[20,80]",fall,4,3881,102.716395261392,103,2.75988876851782,male
"[20,80]",fall,5,3663,102.973565385148,103,2.58395964065825,male
"[20,80]",fall,6,3810,103.112057719393,103,2.72653029201736,male
"[20,80]",fall,7,3978,102.86969330348,103,2.64020690120271,male
"[20,80]",fall,8,4036,102.817066402454,103,2.63442025266656,male
"[20,80]",fall,9,4457,102.798092878691,103,2.61594997345291,male
"[20,80]",fall,10,4086,102.920435634245,103,2.56445450260466,male
"[20,80]",fall,11,3005,103.075108131751,103,2.43327864804893,male
"[20,80]",fall,12,2824,103.111366860927,103,2.44977210200485,male
"[20,80]",fall,13,2235,103.214988831386,103,2.40907599776776,male
"[20,80]",fall,14,1965,103.292417294257,103,2.40295527027403,male
"[20,80]",fall,15,1519,103.516589859742,104,2.40858720382248,male
"[20,80]",fall,16,1270,103.554803130383,104,2.31258347256709,male
"[20,80]",fall,17,1247,103.581475546194,104,2.5213346887714,male
"[20,80]",fall,18,2220,103.817027018092,104,2.80575411859704,male
"[20,80]",fall,19,16146,103.63902514394,104,1.92762127605361,male
"[20,80]",fall,20,31274,103.519081982977,104,1.81996275880238,male
"[20,80]",fall,21,26626,103.44021107122,103,2.11859451874884,male
"[20,80]",fall,22,12686,103.141907606105,103,2.37575048129951,male
"[20,80]",fall,23,13781,102.723922066259,103,2.61470069372493,male
"[20,80]",spring,0,16244,102.790919730593,103,2.5470789803371,male
"[20,80]",spring,1,12170,102.378759239028,103,2.56295952688185,male
"[20,80]",spring,2,11296,102.20963172737,102,2.62472076143868,male
"[20,80]",spring,3,8136,102.341654373364,102,2.73980590242119,male
"[20,80]",spring,4,4202,102.874131381994,103,2.65363436917119,male
"[20,80]",spring,5,4156,103.122641966364,103,2.80195218584928,male
"[20,80]",spring,6,4101,103.256083894258,103,2.69433373589296,male
"[20,80]",spring,7,4338,103.116897146841,103,2.76135222311743,male
"[20,80]",spring,8,4063,102.907285233539,103,2.64366267276695,male
"[20,80]",spring,9,4175,102.92701796663,103,2.59779644345617,male
"[20,80]",spring,10,4300,102.940139550497,103,2.60903168111236,male
"[20,80]",spring,11,3446,103.20473012188,103,2.47476393800681,male
"[20,80]",spring,12,3104,103.263981951881,103,2.449760316331,male
"[20,80]",spring,13,2549,103.303060014559,103,2.41999100421862,male
"[20,80]",spring,14,2101,103.370252254292,103,2.40846432559783,male
"[20,80]",spring,15,1622,103.263501859917,103,2.47967921318081,male
"[20,80]",spring,16,1346,103.565601768324,103.599998474121,2.60564119562652,male
"[20,80]",spring,17,1226,103.674225121105,104,2.57429452462237,male
"[20,80]",spring,18,2082,104.149759836774,104,2.96050284376827,male
"[20,80]",spring,19,15136,103.877629490786,104,1.95411225422349,male
"[20,80]",spring,20,31694,103.821250077098,104,1.94523234734751,male
"[20,80]",spring,21,26739,103.572392384113,104,2.1792008040239,male
"[20,80]",spring,22,13133,103.23876493665,103,2.40309436714624,male
"[20,80]",spring,23,14690,102.997576581774,103,2.43487932117812,male
"[20,80]",summer,0,16644,103.05225125748,103,2.50123673664509,male
"[20,80]",summer,1,12993,102.843185563969,103,2.53947656396315,male
"[20,80]",summer,2,12036,102.559224827577,103,2.68147659978385,male
"[20,80]",summer,3,7949,102.826461184443,103,2.61680984390652,male
"[20,80]",summer,4,4264,103.279261270562,103,2.75052889286613,male
"[20,80]",summer,5,4101,103.332396964218,103,2.74558043889782,male
"[20,80]",summer,6,4022,103.464741422785,103.649997711182,2.90171075742449,male
"[20,80]",summer,7,4172,103.472291461802,103.400001525879,2.66167329637244,male
"[20,80]",summer,8,4152,103.39073940233,103.099998474121,2.62442839335409,male
"[20,80]",summer,9,4366,103.293703613072,103,2.51718158915437,male
"[20,80]",summer,10,4420,103.344852946355,103.099998474121,2.4922537224474,male
"[20,80]",summer,11,3531,103.331333887472,103,2.43277876976709,male
"[20,80]",summer,12,3399,103.457222698646,104,2.45456178731078,male
"[20,80]",summer,13,2911,103.382432133666,103.800003051758,2.43085268611021,male
"[20,80]",summer,14,2309,103.573581647646,104,2.28437996648311,male
"[20,80]",summer,15,1777,103.619330329444,104,2.25310828143027,male
"[20,80]",summer,16,1537,104.041509435948,104,2.36888078470899,male
"[20,80]",summer,17,1438,103.736717664483,104,2.56947463195909,male
"[20,80]",summer,18,2393,104.256038447379,104,3.09328051004993,male
"[20,80]",summer,19,15405,103.994462836543,104,1.95279293871993,male
"[20,80]",summer,20,31094,103.917140282503,104,1.97082531836113,male
"[20,80]",summer,21,27381,103.690702682511,104,2.19718997153976,male
"[20,80]",summer,22,13103,103.331457680003,103,2.44526214072933,male
"[20,80]",summer,23,13912,103.134569436809,103,2.43751929752413,male
"[20,80]",winter,0,17098,102.233875309017,102,2.54335006722447,male
"[20,80]",winter,1,12631,102.057105539681,102,2.55963520307469,male
"[20,80]",winter,2,11668,101.783579023072,102,2.73212672887723,male
"[20,80]",winter,3,7853,101.912950470814,102,2.73475892948671,male
