age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,33,0.523710532170354,0.527272701263428,0.278429313916561,male
"[20,80]",1,2003,49,0.526890950011356,0.552204191684723,0.264223130936321,male
"[20,80]",1,2004,59,0.574359870184276,0.556701004505158,0.247163412053535,male
"[20,80]",1,2005,61,0.534044537021488,0.544642865657806,0.312092588735713,male
"[20,80]",1,2006,51,0.492595330757253,0.523178815841675,0.266318267759468,male
"[20,80]",1,2007,37,0.58046178781503,0.575539588928223,0.276212800582043,male
"[20,80]",1,2008,41,0.463216834133718,0.45762711763382,0.21730596105592,male
"[20,80]",1,2009,73,0.48280483218905,0.455205798149109,0.245015175378747,male
"[20,80]",1,2010,48,0.505398647549252,0.496495321393013,0.257174001816103,male
"[20,80]",1,2011,41,0.478290335979404,0.433333337306976,0.267699373039925,male
"[20,80]",1,2012,73,0.51717063662124,0.571428596973419,0.266339227033627,male
"[20,80]",1,2013,65,0.548689331114292,0.513274312019348,0.240551961605889,male
"[20,80]",1,2014,63,0.549910874830352,0.525252521038055,0.219745574965724,male
"[20,80]",1,2015,61,0.536803993778151,0.60546875,0.263520554650003,male
"[20,80]",1,2016,73,0.490174606085232,0.440835267305374,0.285528463116942,male
"[20,80]",1,2017,64,0.526284866733477,0.571542054414749,0.25834124311739,male
"[20,80]",1,2018,73,0.538366237323578,0.59112149477005,0.25896495021463,male
"[20,80]",1,2019,20,0.424965882301331,0.422386854887009,0.23999713392872,male
"[20,80]",2,2002,31,0.467855996422229,0.5,0.214202607026065,male
"[20,80]",2,2003,36,0.594538590560357,0.593643933534622,0.256644136854574,male
"[20,80]",2,2004,58,0.486798045835618,0.490656957030296,0.279216366309476,male
"[20,80]",2,2005,54,0.525229343385608,0.587407886981964,0.229550997868811,male
"[20,80]",2,2006,38,0.429069126515012,0.384597897529602,0.235369284374682,male
"[20,80]",2,2007,40,0.494017563387752,0.50641331076622,0.244963005126463,male
"[20,80]",2,2008,55,0.501241036910902,0.492424249649048,0.249470657638958,male
"[20,80]",2,2009,52,0.553917163839707,0.535885185003281,0.23551987652271,male
"[20,80]",2,2010,54,0.497291686220302,0.515593111515045,0.259489338076354,male
"[20,80]",2,2011,48,0.52302145306021,0.518791913986206,0.252656964784331,male
"[20,80]",2,2012,68,0.520770947722828,0.487951800227165,0.247018400958787,male
"[20,80]",2,2013,51,0.498585678783118,0.52900230884552,0.247694006677755,male
"[20,80]",2,2014,78,0.576162693019097,0.611750811338425,0.228936350190902,male
"[20,80]",2,2015,53,0.651199571928888,0.71484375,0.243609674597308,male
"[20,80]",2,2016,73,0.470911770038409,0.454545468091965,0.246304648710781,male
"[20,80]",2,2017,76,0.536845066633664,0.539927065372467,0.256413378371803,male
"[20,80]",2,2018,81,0.521109088473482,0.52747255563736,0.243261465502844,male
"[20,80]",3,2002,31,0.568695023175209,0.586309552192688,0.24611461084448,male
"[20,80]",3,2003,42,0.533860818793376,0.554789274930954,0.249451305655474,male
"[20,80]",3,2004,42,0.45884204443012,0.426884144544601,0.227784426897281,male
"[20,80]",3,2005,49,0.459792181431335,0.470238089561462,0.238065175122579,male
"[20,80]",3,2006,54,0.442923721615915,0.374634504318237,0.24100983089248,male
"[20,80]",3,2007,44,0.492005861787633,0.475323468446732,0.261754896407662,male
"[20,80]",3,2008,43,0.497029657627261,0.451327443122864,0.276945247177549,male
"[20,80]",3,2009,54,0.42492658286183,0.354837954044342,0.251820746430465,male
"[20,80]",3,2010,37,0.481886027733216,0.437956213951111,0.278290942077626,male
"[20,80]",3,2011,59,0.462387194509729,0.478873252868652,0.242596739239503,male
"[20,80]",3,2012,93,0.49080799760357,0.484848499298096,0.227201019681822,male
"[20,80]",3,2013,65,0.461349080617611,0.381443291902542,0.277581689616688,male
"[20,80]",3,2014,62,0.551902367943718,0.556701004505158,0.226699900511474,male
"[20,80]",3,2015,54,0.539025559883427,0.547347038984299,0.239609053442685,male
"[20,80]",3,2016,69,0.495076282300811,0.492907792329788,0.281881094044431,male
"[20,80]",3,2017,77,0.482643485770791,0.482758611440659,0.271036719638656,male
"[20,80]",3,2018,80,0.505385068431497,0.509353548288345,0.244937299471277,male
"[20,80]",4,2002,32,0.52910344209522,0.505502015352249,0.234641523431525,male
"[20,80]",4,2003,21,0.684488285155523,0.758241772651672,0.264222564382416,male
"[20,80]",4,2004,46,0.440166273194811,0.405635297298431,0.247627466787068,male
"[20,80]",4,2005,38,0.52192294479985,0.478779390454292,0.239789544315224,male
"[20,80]",4,2006,42,0.465162562827269,0.397397592663765,0.289287526372786,male
"[20,80]",4,2007,36,0.444051669289668,0.403792560100555,0.21788212781465,male
"[20,80]",4,2008,41,0.541900647486128,0.529411792755127,0.239502832490683,male
"[20,80]",4,2009,48,0.48071617136399,0.369403645396233,0.270311300869868,male
"[20,80]",4,2010,42,0.583672050120575,0.6119804084301,0.266533972293576,male
"[20,80]",4,2011,47,0.449331372104427,0.4375,0.248034575983284,male
"[20,80]",4,2012,75,0.458391740520795,0.40326976776123,0.230989433601027,male
"[20,80]",4,2013,42,0.459232651229416,0.449393913149834,0.260398002943131,male
"[20,80]",4,2014,40,0.538388577662408,0.580964595079422,0.234437317569326,male
"[20,80]",4,2015,53,0.534993435765775,0.569832384586334,0.26765755625842,male
"[20,80]",4,2016,40,0.519576644524932,0.544934928417206,0.211376881975368,male
"[20,80]",4,2017,58,0.526436022900302,0.519849300384522,0.231925019315954,male
"[20,80]",4,2018,69,0.570777242328378,0.599337756633759,0.249622418385007,male
"[20,80]",5,2002,52,0.455188039546976,0.440789476037025,0.259506224630807,male
"[20,80]",5,2003,37,0.483472984183479,0.434782594442368,0.264241004228226,male
"[20,80]",5,2004,36,0.384849955431289,0.265016227960587,0.267300819986383,male
"[20,80]",5,2005,39,0.552988397387358,0.57558137178421,0.256691735999336,male
"[20,80]",5,2006,34,0.467436093398753,0.398453608155251,0.258030275061569,male
"[20,80]",5,2007,48,0.458551391571139,0.415129005908966,0.262865721279879,male
"[20,80]",5,2008,42,0.428471330375898,0.432900115847588,0.231181062193621,male
"[20,80]",5,2009,56,0.480929528096957,0.455326452851296,0.259324968818833,male
"[20,80]",5,2010,55,0.512291091409597,0.540603220462799,0.246150100371474,male
"[20,80]",5,2011,41,0.476261528163421,0.5,0.236216253304272,male
"[20,80]",5,2012,84,0.447519944448556,0.423007950186729,0.246671316972562,male
"[20,80]",5,2013,80,0.517854566406459,0.509478658437729,0.25013619812138,male
"[20,80]",5,2014,43,0.470359254541785,0.476744174957275,0.235577019843856,male
"[20,80]",5,2015,73,0.471945664551977,0.454117655754089,0.283711323321955,male
"[20,80]",5,2016,60,0.502398009970784,0.51240199804306,0.243257383029345,male
"[20,80]",5,2017,50,0.533205003738403,0.540254235267639,0.257589964136395,male
"[20,80]",5,2018,74,0.506004701494365,0.456902921199799,0.279961571059188,male
"[20,80]",6,2002,36,0.534802579838369,0.520376116037369,0.218125967181507,male
"[20,80]",6,2003,46,0.551436022976818,0.600196570158005,0.286309174328601,male
"[20,80]",6,2004,40,0.615922798402607,0.619036942720413,0.249975856144244,male
"[20,80]",6,2005,54,0.543816953897476,0.557496011257172,0.272255064349492,male
"[20,80]",6,2006,49,0.42094512511881,0.371882081031799,0.281179127661452,male
"[20,80]",6,2007,59,0.446946145366814,0.473684221506119,0.273402455728149,male
"[20,80]",6,2008,43,0.421787942044957,0.414117634296417,0.285327745018431,male
"[20,80]",6,2009,47,0.488154152606396,0.463414639234543,0.251862486983019,male
"[20,80]",6,2010,64,0.484615227789618,0.463324964046478,0.25698605284928,male
"[20,80]",6,2011,50,0.486736906468868,0.494376122951508,0.236808837200169,male
"[20,80]",6,2012,79,0.586584572173372,0.575757563114166,0.271089418213163,male
"[20,80]",6,2013,72,0.454828753239579,0.43409438431263,0.241735037551806,male
"[20,80]",6,2014,47,0.545197744318779,0.569832384586334,0.228753325441326,male
"[20,80]",6,2015,51,0.404740826354599,0.403973519802094,0.280132365453242,male
"[20,80]",6,2016,54,0.456473759341019,0.425098568201065,0.253123908532911,male
"[20,80]",6,2017,67,0.530248090179999,0.566893398761749,0.275312012849248,male
"[20,80]",6,2018,71,0.512563219687469,0.516746401786804,0.261702860945786,male
"[20,80]",7,2002,37,0.465699847888302,0.497175127267838,0.223696385745768,male
"[20,80]",7,2003,33,0.408502513034777,0.354609936475754,0.267672737423512,male
"[20,80]",7,2004,65,0.463186123852546,0.463917523622513,0.275372602194335,male
"[20,80]",7,2005,38,0.408695424955926,0.405741631984711,0.276226474335041,male
"[20,80]",7,2006,38,0.408858132597647,0.377659574151039,0.211918449074561,male
"[20,80]",7,2007,47,0.424476262895351,0.413793116807938,0.246462481317602,male
"[20,80]",7,2008,49,0.469165233477038,0.467181473970413,0.251539486754984,male
"[20,80]",7,2009,58,0.503586095147606,0.537859469652176,0.287300578369174,male
"[20,80]",7,2010,70,0.459214272243636,0.397649973630905,0.268495513820479,male
"[20,80]",7,2011,64,0.437155342893675,0.437878787517548,0.241457209883203,male
"[20,80]",7,2012,82,0.571920490301237,0.567303031682968,0.241196827432187,male
"[20,80]",7,2013,54,0.45589816459903,0.410277798771858,0.257617465420995,male
"[20,80]",7,2014,54,0.506008084932411,0.556038558483124,0.260683263090666,male
"[20,80]",7,2015,70,0.542200091640864,0.558445394039154,0.271075949389538,male
"[20,80]",7,2016,62,0.495088821577449,0.480717420578003,0.253602175696095,male
"[20,80]",7,2017,57,0.499205417408232,0.501930475234985,0.24882112184571,male
"[20,80]",7,2018,66,0.47345602026943,0.478879913687706,0.261242590963121,male
