age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,350,0.487915315085224,0.489673629403114,0.271948008125853,male
"[20,80]",1,2003,444,0.478682334820094,0.498734816908836,0.271140822182906,male
"[20,80]",1,2004,451,0.535193435170434,0.522839069366455,0.26849099870556,male
"[20,80]",1,2005,442,0.499074985926372,0.482372954487801,0.260416787827665,male
"[20,80]",1,2006,381,0.471943021720163,0.452587485313416,0.262377224916118,male
"[20,80]",1,2007,319,0.515838173863282,0.510209798812866,0.262268252983137,male
"[20,80]",1,2008,372,0.473853749353238,0.458715423941612,0.279140264183038,male
"[20,80]",1,2009,416,0.469689726041487,0.456730768084526,0.256491452775695,male
"[20,80]",1,2010,433,0.473263239337445,0.476283818483353,0.27649128348157,male
"[20,80]",1,2011,376,0.509021980905945,0.491177514195442,0.259693160776821,male
"[20,80]",1,2012,425,0.51540087888346,0.514507949352264,0.252479360685536,male
"[20,80]",1,2013,441,0.493588032720446,0.4946328997612,0.268490319387521,male
"[20,80]",1,2014,433,0.496082829272775,0.47765526175499,0.248553698906715,male
"[20,80]",1,2015,475,0.504411095020018,0.513525128364563,0.25039393166214,male
"[20,80]",1,2016,480,0.521386210806668,0.534950464963913,0.255656087474453,male
"[20,80]",1,2017,522,0.524115531266421,0.542744398117065,0.254362666878866,male
"[20,80]",1,2018,477,0.517599123930344,0.534751057624817,0.257247573586196,male
"[20,80]",1,2019,89,0.575747081988983,0.606159448623657,0.253756068519541,male
"[20,80]",2,2002,394,0.535640073533591,0.537450909614563,0.268258635429893,male
"[20,80]",2,2003,374,0.485320429362476,0.491774186491966,0.260418591276167,male
"[20,80]",2,2004,450,0.529541875620683,0.554570436477661,0.262815167963347,male
"[20,80]",2,2005,384,0.493588687502779,0.508909702301025,0.256027908611475,male
"[20,80]",2,2006,352,0.509274959490127,0.514385610818863,0.264760968575241,male
"[20,80]",2,2007,319,0.55935870475343,0.589604318141937,0.273546054451669,male
"[20,80]",2,2008,403,0.516455825630843,0.508946299552918,0.264864031097221,male
"[20,80]",2,2009,376,0.49287830342717,0.477972686290741,0.263583284759266,male
"[20,80]",2,2010,364,0.467590640585583,0.443855687975884,0.27069461831686,male
"[20,80]",2,2011,382,0.504557182446746,0.509027808904648,0.2540640528405,male
"[20,80]",2,2012,355,0.517391192136516,0.554405570030212,0.254101129297954,male
"[20,80]",2,2013,406,0.534116141920166,0.537099540233612,0.261728346495223,male
"[20,80]",2,2014,411,0.508153221313898,0.51142680644989,0.263187520157545,male
"[20,80]",2,2015,410,0.527528831780684,0.514212042093277,0.255405457025558,male
"[20,80]",2,2016,421,0.537964288401915,0.56476217508316,0.23982502463455,male
"[20,80]",2,2017,482,0.526375981812902,0.539269030094147,0.254424542476546,male
"[20,80]",2,2018,454,0.522967285308413,0.524023056030273,0.247726525829739,male
"[20,80]",3,2002,395,0.482259776928945,0.455971658229828,0.27990873008122,male
"[20,80]",3,2003,424,0.471964960759681,0.469234198331833,0.270378614363719,male
"[20,80]",3,2004,396,0.488571320613376,0.502908229827881,0.273537984101809,male
"[20,80]",3,2005,409,0.507607963628393,0.51360809803009,0.274696081956908,male
"[20,80]",3,2006,398,0.501644497456488,0.529214560985565,0.25861948831929,male
"[20,80]",3,2007,378,0.501693540444923,0.504901975393295,0.24915749132912,male
"[20,80]",3,2008,360,0.480563624730955,0.464596629142761,0.267319950102985,male
"[20,80]",3,2009,347,0.480312919711173,0.483828097581863,0.262621697785595,male
"[20,80]",3,2010,314,0.46154549580281,0.452482610940933,0.264688245816704,male
"[20,80]",3,2011,339,0.519385935062856,0.532758593559265,0.259072849236012,male
"[20,80]",3,2012,408,0.524923838565455,0.535347551107407,0.257754611611882,male
"[20,80]",3,2013,438,0.519149555684361,0.530877768993378,0.248282428830693,male
"[20,80]",3,2014,414,0.49940266886699,0.497957944869995,0.257869957676892,male
"[20,80]",3,2015,405,0.507979690918216,0.515517234802246,0.243156453177409,male
"[20,80]",3,2016,473,0.524704717587971,0.526125013828278,0.247477444246693,male
"[20,80]",3,2017,523,0.524089667369143,0.534589231014252,0.256325576749668,male
"[20,80]",3,2018,480,0.520137475469771,0.528629094362259,0.248093196522868,male
"[20,80]",4,2002,348,0.508431374983883,0.509770661592484,0.268346816414395,male
"[20,80]",4,2003,277,0.472230655030223,0.45890411734581,0.272068255617985,male
"[20,80]",4,2004,368,0.518558706136663,0.520396381616592,0.264142544245799,male
"[20,80]",4,2005,324,0.501875646653827,0.517503350973129,0.268147072391501,male
"[20,80]",4,2006,328,0.545306906740113,0.560558795928955,0.236226092062361,male
"[20,80]",4,2007,276,0.524673670570811,0.53202149271965,0.262149881842012,male
"[20,80]",4,2008,289,0.482211008661501,0.490787923336029,0.284251681866552,male
"[20,80]",4,2009,322,0.523979095105799,0.556257694959641,0.267410117099116,male
"[20,80]",4,2010,311,0.465028378333884,0.442156851291657,0.259328200687402,male
"[20,80]",4,2011,325,0.513502655946291,0.546719670295715,0.254151606361376,male
"[20,80]",4,2012,343,0.516042013275206,0.51142680644989,0.248472403473685,male
"[20,80]",4,2013,313,0.529953936632639,0.534223258495331,0.251191057909984,male
"[20,80]",4,2014,330,0.498263313124577,0.515755712985992,0.258735100548332,male
"[20,80]",4,2015,378,0.50063603714345,0.489336535334587,0.252945824599595,male
"[20,80]",4,2016,373,0.521067059431575,0.534223258495331,0.246851478680475,male
"[20,80]",4,2017,416,0.497791009444672,0.510981231927872,0.25692582413627,male
"[20,80]",4,2018,412,0.503464484659648,0.507498323917389,0.260481326184849,male
