age_group,month,n,mean,median,std,type
"[20,30)",1,81903,0.579804352951391,0.66248893737793,0.265071802537935,male
"[20,30)",2,75728,0.573337448643197,0.653206884860992,0.267000788387072,male
"[20,30)",3,81100,0.542938238412656,0.579364538192749,0.269328065803565,male
"[20,30)",4,75055,0.505802219094432,0.562991082668304,0.27176388564066,male
"[20,30)",5,82913,0.470629613751873,0.371925741434097,0.270455900081204,male
"[20,30)",6,84952,0.456392717774713,0.368416666984558,0.268024010228213,male
"[20,30)",7,87735,0.441846771129764,0.364990830421448,0.264751548397486,male
"[20,30)",8,85458,0.43501923671591,0.359711915254593,0.264485272940116,male
"[20,30)",9,75270,0.44249611442313,0.364990830421448,0.266809892214004,male
"[20,30)",10,77726,0.473238139596672,0.451877027750015,0.270445183118052,male
"[20,30)",11,80722,0.516535705884912,0.573927581310272,0.270630323953547,male
"[20,30)",12,82145,0.555501684497674,0.582200765609741,0.266838236421277,male
"[30,40)",1,106583,0.584249090098222,0.643755674362183,0.265880996483204,male
"[30,40)",2,99336,0.579397101725837,0.628831326961517,0.26691307282496,male
"[30,40)",3,103267,0.552666922354546,0.600328087806702,0.270093654361978,male
"[30,40)",4,96065,0.506901355609449,0.535029232501984,0.273562229105043,male
"[30,40)",5,104817,0.477526036865416,0.504838645458221,0.270378395909914,male
"[30,40)",6,107790,0.455006168029376,0.481515824794769,0.269227807571822,male
"[30,40)",7,108678,0.438450831319799,0.467927902936935,0.265501764847433,male
"[30,40)",8,103388,0.430303902107674,0.459215581417084,0.26513303774791,male
"[30,40)",9,91401,0.438723150795218,0.467927902936935,0.268740200347823,male
"[30,40)",10,97746,0.475460070449365,0.504838645458221,0.270746913806343,male
"[30,40)",11,104222,0.522789223161687,0.572717607021332,0.270005471896805,male
"[30,40)",12,106025,0.564161632712777,0.616423726081848,0.267392290324916,male
"[40,50)",1,130325,0.584985189897793,0.636719644069672,0.267592922132156,male
"[40,50)",2,121402,0.580001607013804,0.636480569839478,0.268304500493967,male
"[40,50)",3,126660,0.551744266794622,0.624820828437805,0.273057486217437,male
"[40,50)",4,116621,0.50642595937255,0.536234498023987,0.277102983390376,male
"[40,50)",5,124725,0.472860713098135,0.518248975276947,0.273607442755848,male
"[40,50)",6,127589,0.453717292280185,0.444447666406631,0.272115885842068,male
"[40,50)",7,128887,0.432266809887506,0.429743945598602,0.271377179189163,male
"[40,50)",8,122311,0.42391131156617,0.425893306732178,0.269309574107162,male
"[40,50)",9,110275,0.434123532250693,0.429743945598602,0.271482320423487,male
"[40,50)",10,118105,0.470443301754577,0.511550962924957,0.274521663286901,male
"[40,50)",11,126239,0.520080572313644,0.548133134841919,0.274126507120932,male
"[40,50)",12,130193,0.563121949248033,0.631177306175232,0.269887622367127,male
"[50,60)",1,196985,0.583157479477845,0.617202758789063,0.275234772974901,male
"[50,60)",2,183212,0.57468538297812,0.614988446235657,0.277791595804988,male
"[50,60)",3,191806,0.54999312619447,0.609263002872467,0.282186414811629,male
"[50,60)",4,175005,0.516596195903632,0.517490327358246,0.282835130323997,male
"[50,60)",5,188900,0.481889897094277,0.504136741161346,0.281634742221828,male
"[50,60)",6,191685,0.461493284327465,0.500616371631622,0.279842835094918,male
"[50,60)",7,194486,0.447086627084701,0.496996074914932,0.27938472525051,male
"[50,60)",8,183801,0.436285916790335,0.41074812412262,0.277424571381256,male
"[50,60)",9,164903,0.441092394957428,0.412676274776459,0.280241332659859,male
"[50,60)",10,175337,0.479462170634162,0.504136741161346,0.282097364930201,male
"[50,60)",11,190758,0.523299673219257,0.602907180786133,0.281617466556678,male
"[50,60)",12,196688,0.564815669439752,0.610375225543976,0.277114759971383,male
"[60,70)",1,257763,0.589999502797053,0.612031161785126,0.283650915605003,male
"[60,70)",2,238598,0.583704282259223,0.611577749252319,0.284921362500132,male
"[60,70)",3,249864,0.564004615899148,0.608474671840668,0.288220024502091,male
"[60,70)",4,233293,0.533734658781506,0.60267436504364,0.290834460160904,male
"[60,70)",5,251987,0.512177704136439,0.514606893062592,0.289780386673843,male
"[60,70)",6,253700,0.495867898329493,0.506563901901245,0.288842879933485,male
"[60,70)",7,255665,0.478936122855554,0.500134646892548,0.287573748295242,male
"[60,70)",8,241846,0.466408995248779,0.499762028455734,0.288924848437438,male
"[60,70)",9,218118,0.471041173544552,0.499762028455734,0.289613934904845,male
"[60,70)",10,238511,0.504669882121025,0.508028626441956,0.290005935367783,male
"[60,70)",11,255095,0.543678246801971,0.604942679405212,0.287074777536819,male
"[60,70)",12,260509,0.573805230517957,0.610130667686462,0.285578658379618,male
"[70,80]",1,240369,0.591068486396644,0.623687326908112,0.293015561530291,male
"[70,80]",2,223608,0.587922718941176,0.623687326908112,0.294632067831053,male
"[70,80]",3,236245,0.573855032680769,0.617338359355927,0.295697993159377,male
"[70,80]",4,223434,0.552824972812376,0.615791082382202,0.296511723685099,male
"[70,80]",5,240287,0.53736541618946,0.613343834877014,0.29566890718459,male
"[70,80]",6,237225,0.525342753302349,0.607070684432983,0.294492490646921,male
"[70,80]",7,237020,0.508247159636455,0.515905737876892,0.295343025707408,male
"[70,80]",8,224283,0.493852693894548,0.511843681335449,0.295569171096882,male
"[70,80]",9,206825,0.495933760938502,0.511843681335449,0.296184410344717,male
"[70,80]",10,225621,0.526638663370309,0.607190012931824,0.296219676982187,male
"[70,80]",11,236529,0.560153944046698,0.616067886352539,0.293220886115402,male
"[70,80]",12,240680,0.580045674090999,0.617898643016815,0.292738486943663,male
"[20,30)",1,144578,0.518343919186281,0.587073504924774,0.278559819514576,female
"[20,30)",2,135970,0.514327780271029,0.587073504924774,0.279126114639958,female
"[20,30)",3,144681,0.496682255304966,0.494555562734604,0.277905087877796,female
"[20,30)",4,137256,0.470211485473032,0.390676915645599,0.275810647092544,female
"[20,30)",5,151860,0.454387242359795,0.383476585149765,0.272604563186601,female
"[20,30)",6,153830,0.44020838570661,0.370417982339859,0.271300272492969,female
"[20,30)",7,158787,0.427277408146293,0.364019423723221,0.26845314279086,female
"[20,30)",8,155734,0.422644558290535,0.364019423723221,0.268148407501577,female
"[20,30)",9,139920,0.429143965551992,0.364019423723221,0.270070255366729,female
"[20,30)",10,146146,0.453482571428794,0.383476585149765,0.273421362130274,female
"[20,30)",11,149479,0.479880213149781,0.395516455173492,0.274102881649308,female
"[20,30)",12,147027,0.499843633167087,0.507369101047516,0.276238132641155,female
"[30,40)",1,156342,0.519613131797077,0.556557416915894,0.279694074986528,female
"[30,40)",2,148852,0.519257603116312,0.556557416915894,0.279899620452439,female
"[30,40)",3,157865,0.501266845490697,0.546283483505249,0.28085973246462,female
"[30,40)",4,147911,0.475240742830862,0.524892330169678,0.27797484127649,female
"[30,40)",5,165548,0.458541237806699,0.507214367389679,0.275493125909452,female
"[30,40)",6,169650,0.446265563685848,0.414986431598663,0.27303237138073,female
"[30,40)",7,170230,0.433417964994228,0.334066540002823,0.271481369669255,female
"[30,40)",8,161225,0.421989659330462,0.327926337718964,0.269599431210705,female
"[30,40)",9,145455,0.427735349666572,0.332865208387375,0.272041861215644,female
"[30,40)",10,156304,0.456503776712102,0.461251705884934,0.276553990462617,female
"[30,40)",11,162216,0.484921483757051,0.53141713142395,0.277358327142591,female
"[30,40)",12,158926,0.50695034641226,0.546614170074463,0.280219194263525,female
"[40,50)",1,158076,0.554131273236264,0.599302589893341,0.276087055924582,female
"[40,50)",2,150793,0.554191290229775,0.599302589893341,0.275226507823341,female
"[40,50)",3,157944,0.534779500428898,0.581837058067322,0.276147357871144,female
"[40,50)",4,147262,0.504689215936113,0.551008701324463,0.276722234151136,female
"[40,50)",5,164450,0.482351516237243,0.494973212480545,0.275970626739775,female
"[40,50)",6,169029,0.468702123009981,0.48584058880806,0.273164838532601,female
"[40,50)",7,171168,0.451038713370507,0.469009548425674,0.27193669049131,female
"[40,50)",8,161420,0.442194475461049,0.463248521089554,0.270722200456105,female
"[40,50)",9,143256,0.449364712306999,0.469009548425674,0.27315746089112,female
"[40,50)",10,152987,0.476496985398763,0.494294375181198,0.275803278178591,female
"[40,50)",11,161420,0.512532153954583,0.561452269554138,0.274944905448488,female
"[40,50)",12,160023,0.53878940107401,0.581837058067322,0.274516911495382,female
"[50,60)",1,226097,0.561746949926414,0.615643203258514,0.276576168008196,female
"[50,60)",2,214688,0.558934437386346,0.615643203258514,0.276615419263016,female
"[50,60)",3,223550,0.539883211245858,0.604760408401489,0.278832518742352,female
"[50,60)",4,207368,0.509106926927705,0.526510000228882,0.279781153743306,female
