age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,21605,34.0699745435125,33,8.9143975992543,male
"[20,80]",1,2003,26477,32.9108282651057,32,7.55083683590003,male
"[20,80]",1,2004,24909,32.4445903086166,32,7.07037317202632,male
"[20,80]",1,2005,24587,31.8193557560214,31,7.01542686050375,male
"[20,80]",1,2006,24146,31.3435061701308,31,6.6735447760546,male
"[20,80]",1,2007,17194,31.2130277994637,31,6.5991948382568,male
"[20,80]",1,2008,23453,32.2732869995147,32,6.68033622919361,male
"[20,80]",1,2009,24493,31.693634915896,31,6.49009697278831,male
"[20,80]",1,2010,25254,31.8942068590445,31,6.50064480473544,male
"[20,80]",1,2011,23980,31.7915095920261,31,6.44297719393686,male
"[20,80]",1,2012,24459,31.4480027824554,31,6.24862464254736,male
"[20,80]",1,2013,23394,31.3825254332686,31,6.26294149749217,male
"[20,80]",1,2014,25513,31.3007682358014,31,6.25420863253401,male
"[20,80]",1,2015,23477,30.8656003751112,30,6.10964059910665,male
"[20,80]",1,2016,24548,30.481473032302,30,6.29756003522425,male
"[20,80]",1,2017,22542,30.6978440254691,30,6.08203933770878,male
"[20,80]",1,2018,22923,30.4409239637141,30,6.26936472911179,male
"[20,80]",1,2019,4757,30.816249738352,30.3999996185303,6.12475851593195,male
"[20,80]",2,2002,28673,33.7860461060662,33,8.37496091083565,male
"[20,80]",2,2003,23484,32.8497785730838,32,7.32838700505988,male
"[20,80]",2,2004,23313,32.7248874029096,32,7.21016902883476,male
"[20,80]",2,2005,22663,31.8371133564882,31,6.97603318563865,male
"[20,80]",2,2006,22225,31.5534893131149,31,6.50500420628704,male
"[20,80]",2,2007,19004,31.5862449999484,31,6.45447907820988,male
"[20,80]",2,2008,23212,32.3754954334787,32,6.51140385470387,male
"[20,80]",2,2009,22524,31.757258924492,31,6.47598003558775,male
"[20,80]",2,2010,22174,31.9101515275617,31.2999992370606,6.50531085612871,male
"[20,80]",2,2011,21935,31.7878139964535,31,6.47707311785042,male
"[20,80]",2,2012,23583,31.4841071950041,31,6.28355196777931,male
"[20,80]",2,2013,22290,31.4480080747883,31,6.33738237589659,male
"[20,80]",2,2014,23107,31.3413078298035,31,6.26879730742119,male
"[20,80]",2,2015,20753,31.1242711899832,31,6.25894257915697,male
"[20,80]",2,2016,22216,30.5007157006365,30,6.25883002973662,male
"[20,80]",2,2017,21636,30.8712331272357,30,6.10332675019959,male
"[20,80]",2,2018,21602,30.75348578664,30,6.1070137548096,male
"[20,80]",3,2002,29682,33.8799575510456,33,8.30504525747754,male
"[20,80]",3,2003,25433,32.9988990674649,32,7.5096080558358,male
"[20,80]",3,2004,22134,32.57802927633,32,7.09532981097935,male
"[20,80]",3,2005,24868,31.9797651599377,31,7.17696625085185,male
"[20,80]",3,2006,22855,31.5216845337762,31,6.59891182201961,male
"[20,80]",3,2007,22620,31.7960167995288,31,6.68564877989513,male
"[20,80]",3,2008,24711,32.1597223915173,32,6.7066947165444,male
