age_group,month,year,n,mean,median,std,type
"[20,80]",1,2002,521,16.4922086291029,16,6.07847054724875,male
"[20,80]",1,2003,736,17.210501415574,16.3999996185303,5.6850589874012,male
"[20,80]",1,2004,775,17.1897337316698,16.2958393096924,6.11361505004005,male
"[20,80]",1,2005,715,16.3676947687056,15.8000001907349,4.95873477242876,male
"[20,80]",1,2006,617,16.9360250445201,16.2958393096924,4.87912039206586,male
"[20,80]",1,2007,478,15.5279934276597,14.6999998092651,4.60086581703111,male
"[20,80]",1,2008,575,16.5257054337211,16.3999996185303,4.74381502533911,male
"[20,80]",1,2009,674,15.9097300757286,15.7032079696655,4.95845428785523,male
"[20,80]",1,2010,744,15.7749591873538,15.75,4.75416148007644,male
"[20,80]",1,2011,720,15.5695866942406,15.1500000953674,4.88732828361837,male
"[20,80]",1,2012,725,15.0364764772612,14.6000003814697,4.73066951564881,male
"[20,80]",1,2013,792,14.9377522215699,14.8999996185303,4.49120487826176,male
"[20,80]",1,2014,782,14.2600215841132,13.8999996185303,4.61322823180448,male
"[20,80]",1,2015,914,14.2883496034067,13.5283761024475,4.4597364807567,male
"[20,80]",1,2016,826,15.0320686376124,14.4291119575501,4.79164954425291,male
"[20,80]",1,2017,833,14.4415488666704,14.1461763381958,4.39096037869238,male
"[20,80]",1,2018,872,13.9026551383351,13.4499998092651,4.39152225035197,male
"[20,80]",1,2019,189,15.7632404357668,15.3000001907349,4.79954618386925,male
"[20,80]",2,2002,616,16.9050151055509,16.5866088867188,6.07834108866781,male
"[20,80]",2,2003,608,16.8580619951612,16.5700006484985,5.56768973851746,male
"[20,80]",2,2004,758,16.9483503905324,16.5,6.04047572901151,male
"[20,80]",2,2005,658,15.9544154162827,15.6012001037598,5.01391682392543,male
"[20,80]",2,2006,548,16.490526911116,16,4.64813146483836,male
"[20,80]",2,2007,495,15.3776945586156,14.6000003814697,4.77478035599992,male
"[20,80]",2,2008,620,16.0826540131723,15.8000001907349,4.76182318562381,male
"[20,80]",2,2009,646,15.75101236367,14.8049440383911,5.3942621695876,male
"[20,80]",2,2010,645,15.2661788171576,15,5.03457076958918,male
