age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,2403,16.1033268437205,15.5,5.18552922183981,male
"[20,80]",fall,1,2450,16.5061263740306,15.9491195678711,5.33428378931041,male
"[20,80]",fall,2,1893,16.8428181443212,16.3999996185303,5.57699155318011,male
"[20,80]",fall,3,1135,16.291842177891,15.8000001907349,5.04811169329839,male
"[20,80]",fall,4,179,17.0272308088548,16.8400001525879,5.71313331899996,male
"[20,80]",fall,5,36,17.110778676139,17.039999961853,6.3942348847993,male
"[20,80]",fall,6,9,18.7599875132243,18.2999992370605,6.34276565021448,male
"[20,80]",fall,7,3,14.6433331171672,15.1999998092651,4.80922362697997,male
"[20,80]",fall,8,1,6.19999980926514,6.19999980926514,,male
"[20,80]",fall,12,1,7.69718408584595,7.69718408584595,,male
"[20,80]",fall,17,1,10.3999996185303,10.3999996185303,,male
"[20,80]",fall,18,122,14.4099943872358,14.2000002861023,5.03275667823034,male
"[20,80]",fall,19,4931,14.9090271796786,14.4399995803833,4.72374363277995,male
"[20,80]",fall,20,9123,14.8462332998675,14.3000001907349,4.83100488472427,male
"[20,80]",fall,21,6505,15.1343537349686,14.6999998092651,4.93796085223206,male
"[20,80]",fall,22,2129,15.1907774381875,14.6999998092651,4.9503188309939,male
"[20,80]",fall,23,2031,15.884298219169,15.2556800842285,4.94218260272663,male
"[20,80]",spring,0,2517,16.1403136603833,15.6000003814697,5.28050555444106,male
"[20,80]",spring,1,2380,16.0234187621029,15.6000003814697,5.40134732266255,male
"[20,80]",spring,2,2222,16.2517467764023,15.6023998260498,5.42522062954245,male
"[20,80]",spring,3,1341,16.7855796309037,16.3999996185303,5.65473494956626,male
"[20,80]",spring,4,343,16.7643895969446,16.2958393096924,6.08142324810422,male
"[20,80]",spring,5,59,14.7352772971331,14.3999996185303,6.10400308214789,male
"[20,80]",spring,6,18,14.5664941469828,14.4984560012817,5.15843708614554,male
"[20,80]",spring,7,6,13.7948641777039,11.9445037841797,5.5149742882616,male
"[20,80]",spring,11,1,17.3999996185303,17.3999996185303,,male
"[20,80]",spring,17,1,18.1000003814697,18.1000003814697,,male
"[20,80]",spring,18,126,14.5509031159537,13.9364080429077,4.40425950723352,male
"[20,80]",spring,19,4645,14.6102838346853,14.1999998092651,4.60954882354974,male
"[20,80]",spring,20,8479,14.8122822126278,14.3999996185303,4.74473216876325,male
"[20,80]",spring,21,6063,14.9019694268536,14.3000001907349,4.89079994356736,male
"[20,80]",spring,22,1981,15.171730584535,14.8000001907349,5.11299695291757,male
"[20,80]",spring,23,2053,16.0495252999456,15.5,5.32698492386333,male
"[20,80]",summer,0,2383,16.136944734595,15.8000001907349,5.20627630934617,male
"[20,80]",summer,1,2431,16.2958621098053,15.6999998092651,5.52355887597483,male
"[20,80]",summer,2,1956,16.5738042154195,16.0315685272217,5.71186348010428,male
"[20,80]",summer,3,1158,17.1447374977184,16.75,5.71434767941094,male
"[20,80]",summer,4,314,17.0384942817081,16.25,6.23930312287568,male
"[20,80]",summer,5,48,14.9768400490284,14,5.82643320006846,male
"[20,80]",summer,6,5,15.7007774353027,15.5677280426025,4.52545334030535,male
"[20,80]",summer,7,11,20.54909064553,21.9400005340576,8.21216787022793,male
"[20,80]",summer,8,1,16.2000007629395,16.2000007629395,,male
"[20,80]",summer,11,1,9.60999965667725,9.60999965667725,,male
"[20,80]",summer,13,1,23.3999996185303,23.3999996185303,,male
"[20,80]",summer,18,147,15.2552538501973,14.5,4.81637805514667,male
"[20,80]",summer,19,4623,14.9816096886757,14.5299997329712,4.76049257767303,male
"[20,80]",summer,20,8553,14.8512520823551,14.3542079925537,4.85414820994594,male
"[20,80]",summer,21,6143,15.21211943385,14.6999998092651,5.04686395364647,male
"[20,80]",summer,22,1945,15.4491253134524,14.9783039093018,5.10232248296069,male
"[20,80]",summer,23,2060,16.2577291803453,15.8000001907349,5.41577484210568,male
"[20,80]",winter,0,2929,16.3024046420237,15.7757606506348,5.22249503288196,male
"[20,80]",winter,1,2921,16.2856921770931,15.6999998092651,5.35941907776828,male
"[20,80]",winter,2,2347,16.6397401265606,15.9099998474121,5.47726883182719,male
"[20,80]",winter,3,1367,16.6406604771032,16,5.58999433535403,male
"[20,80]",winter,4,327,17.6655555398457,17.2000007629395,6.32374390615607,male
"[20,80]",winter,5,62,16.2453861082754,16.2650003433228,6.08904958756771,male
"[20,80]",winter,6,18,14.6403876145681,13.8847279548645,4.8462096019213,male
"[20,80]",winter,7,6,12.7383332252502,11.164999961853,5.03150213273086,male
"[20,80]",winter,18,110,15.1069636258212,14.4499998092651,4.1063419542355,male
"[20,80]",winter,19,4991,14.8660989122958,14.3999996185303,4.62013608016489,male
"[20,80]",winter,20,9527,14.908205495672,14.5,4.70026625596715,male
"[20,80]",winter,21,6946,15.0018404138353,14.6000003814697,4.82081878964134,male
"[20,80]",winter,22,2156,15.5317682439188,15.0064878463745,5.14483690272095,male
"[20,80]",winter,23,2272,16.0489419123656,15.3943681716919,5.23570926929049,male
"[20,80]",fall,0,3843,1.59851356659151,1.55999994277954,0.52748889472261,female
"[20,80]",fall,1,3959,1.62079929042326,1.60000002384186,0.526251397470773,female
"[20,80]",fall,2,3410,1.70830120498484,1.70000004768372,0.518362909582383,female
"[20,80]",fall,3,2189,1.75282529261952,1.70000004768372,0.528215851863689,female
"[20,80]",fall,4,422,1.78730691736343,1.79999995231628,0.556679691300775,female
"[20,80]",fall,5,71,1.64903008266234,1.5,0.522922671063221,female
"[20,80]",fall,6,22,1.33484654264017,1.44499999284744,0.784591990609902,female
"[20,80]",fall,7,6,1.40875465671221,1.15000003576279,0.695867826187318,female
"[20,80]",fall,8,4,1.39614400267601,1.49089598655701,0.45670053402896,female
"[20,80]",fall,11,1,1.5,1.5,,female
"[20,80]",fall,18,90,1.46551590032048,1.39999997615814,0.380334504450752,female
"[20,80]",fall,19,6065,1.46552701145779,1.39999997615814,0.462342753678861,female
"[20,80]",fall,20,15938,1.43191203573729,1.39999997615814,0.462606503835374,female
"[20,80]",fall,21,11873,1.42843875836414,1.38688004016876,0.467496213285172,female
"[20,80]",fall,22,3815,1.46315751016374,1.39999997615814,0.495190627865089,female
"[20,80]",fall,23,3266,1.5768135564136,1.5,0.514316796763527,female
"[20,80]",spring,0,3982,1.62463802729403,1.59491205215454,0.541176023634464,female
"[20,80]",spring,1,3891,1.61946805108332,1.60000002384186,0.536939410408035,female
"[20,80]",spring,2,3731,1.71115278116151,1.70000004768372,0.517201514360018,female
"[20,80]",spring,3,2465,1.74803203216189,1.70000004768372,0.497242065477055,female
"[20,80]",spring,4,775,1.82088301204866,1.79999995231628,0.504997273822648,female
"[20,80]",spring,5,132,1.76776727401849,1.70000004768372,0.507723261052244,female
"[20,80]",spring,6,27,1.50544591965499,1.38999998569489,0.599886146869567,female
"[20,80]",spring,7,11,1.5854545452378,1.5,0.518697675736374,female
"[20,80]",spring,8,1,0.899999976158142,0.899999976158142,,female
"[20,80]",spring,18,97,1.57679505077834,1.5,0.469804837301906,female
"[20,80]",spring,19,5170,1.52596627147562,1.5,0.461892902000936,female
"[20,80]",spring,20,13716,1.50029247241314,1.39999997615814,0.466822897240892,female
"[20,80]",spring,21,10338,1.49165589169668,1.39999997615814,0.484826470505497,female
"[20,80]",spring,22,3445,1.5062192421001,1.42155194282532,0.50173690856403,female
"[20,80]",spring,23,3113,1.58575475878398,1.52556800842285,0.521171249674685,female
"[20,80]",summer,0,3901,1.60160538917076,1.54999995231628,0.520021197682855,female
"[20,80]",summer,1,4196,1.63241905927147,1.60000002384186,0.515400881226553,female
"[20,80]",summer,2,3723,1.70241149629984,1.69892799854279,0.497028850575307,female
"[20,80]",summer,3,2517,1.76723840836262,1.73360002040863,0.498703351064934,female
"[20,80]",summer,4,755,1.84102069107902,1.79999995231628,0.508109421092053,female
"[20,80]",summer,5,102,1.72538070117726,1.70500004291534,0.486866841957681,female
"[20,80]",summer,6,19,1.68315788946654,1.66999995708466,0.352783428857316,female
"[20,80]",summer,7,7,1.4229485818318,1.35220801830292,0.291708503846386,female
"[20,80]",summer,8,1,1.60000002384186,1.60000002384186,,female
"[20,80]",summer,9,1,1.39999997615814,1.39999997615814,,female
"[20,80]",summer,10,1,0.899999976158142,0.899999976158142,,female
"[20,80]",summer,11,1,1,1,,female
"[20,80]",summer,17,1,0.600000023841858,0.600000023841858,,female
"[20,80]",summer,18,163,1.60748123062169,1.60000002384186,0.535646155842928,female
"[20,80]",summer,19,5545,1.46393527261194,1.39999997615814,0.456163369330555,female
"[20,80]",summer,20,14561,1.43911800557838,1.39999997615814,0.461046131065722,female
"[20,80]",summer,21,11327,1.4361036514535,1.39999997615814,0.472162699378325,female
"[20,80]",summer,22,3407,1.47109958894238,1.39999997615814,0.480539196162694,female
"[20,80]",summer,23,3159,1.57542366719616,1.52556800842285,0.499860113228325,female
"[20,80]",winter,0,4388,1.61397536301352,1.57500004768372,0.539033269981979,female
"[20,80]",winter,1,4441,1.63363136753416,1.60000002384186,0.532014678630203,female
"[20,80]",winter,2,3912,1.69460494066674,1.69892799854279,0.499369747481602,female
"[20,80]",winter,3,2471,1.72375788991628,1.70000004768372,0.514468822369235,female
"[20,80]",winter,4,653,1.74973907341088,1.70000004768372,0.500488973034131,female
"[20,80]",winter,5,70,1.85695863451277,1.75999999046326,0.511617448913071,female
"[20,80]",winter,6,28,1.51665657545839,1.62000000476837,0.494678880664772,female
"[20,80]",winter,7,6,1.16000002622604,1.15000003576279,0.123288286247637,female
"[20,80]",winter,9,1,2.08032011985779,2.08032011985779,,female
"[20,80]",winter,18,78,1.45191958623055,1.29999995231628,0.456773764840914,female
"[20,80]",winter,19,5451,1.49257455605189,1.39999997615814,0.438123603956432,female
"[20,80]",winter,20,14867,1.50206702664969,1.39999997615814,0.465228047537629,female
"[20,80]",winter,21,11801,1.47400313954709,1.39999997615814,0.469356547826316,female
"[20,80]",winter,22,3642,1.51570430931516,1.44000005722046,0.497861699485738,female
"[20,80]",winter,23,3362,1.61600186713461,1.59491205215454,0.496371624544103,female
"[20,80]",fall,0,6226,6.52378206851587,2.19500005245209,6.91967861498937,both
"[20,80]",fall,1,6385,6.65468198683641,2.20000004768372,7.08795378216949,both
"[20,80]",fall,2,5275,6.37710171678055,2.20000004768372,7.00904463419042,both
"[20,80]",fall,3,3351,5.97863162257571,2.20000004768372,6.5836088726742,both
"[20,80]",fall,4,603,5.56198646140534,2.09999990463257,6.54818180761024,both
"[20,80]",fall,5,107,6.04937688101118,2.09999990463257,7.20573086613306,both
"[20,80]",fall,6,33,5.54140946539966,1.89999997615814,7.40993299435918,both
"[20,80]",fall,7,11,5.56204790960659,2.49638390541077,6.39349221542241,both
"[20,80]",fall,8,5,1.49691519737244,1.5602400302887,0.455198530027809,both
"[20,80]",fall,11,1,1.5,1.5,,both
"[20,80]",fall,12,1,7.69718408584595,7.69718408584595,,both
"[20,80]",fall,17,1,10.3999996185303,10.3999996185303,,both
"[20,80]",fall,18,216,8.33541178758498,7.59999990463257,6.98917757563478,both
"[20,80]",fall,19,11027,6.94269945775651,2.29999995231628,6.76724442328822,both
"[20,80]",fall,20,24946,5.6896484065441,1.89999997615814,6.23420801479311,both
"[20,80]",fall,21,18594,5.57353388745451,1.79999995231628,6.29760285054194,both
"[20,80]",fall,22,5999,5.67639318673407,1.89999997615814,6.32633327865447,both
"[20,80]",fall,23,5241,6.47056918366222,2.13000011444092,6.80519003897115,both
"[20,80]",spring,0,6457,6.62353377552137,2.21900796890259,6.9670963794386,both
"[20,80]",spring,1,6204,6.43896243927327,2.20000004768372,6.87337069689597,both
"[20,80]",spring,2,5987,6.37984027525251,2.20000004768372,6.87405543906928,both
"[20,80]",spring,3,3806,6.27159040076321,2.20000004768372,6.92765253958247,both
"[20,80]",spring,4,1110,5.58504565879031,2.09999990463257,6.54125711872483,both
"[20,80]",spring,5,188,5.06136509839525,2.20000004768372,5.75548940245823,both
"[20,80]",spring,6,45,5.9553799006674,2.26999998092651,6.20870376812753,both
"[20,80]",spring,7,19,5.85311500335995,2.20000004768372,6.42307049597322,both
"[20,80]",spring,8,1,5.68620777130127,5.68620777130127,,both
"[20,80]",spring,11,1,17.3999996185303,17.3999996185303,,both
"[20,80]",spring,17,1,18.1000003814697,18.1000003814697,,both
"[20,80]",spring,18,225,8.57725895881653,8.69999980926514,6.82397600942658,both
"[20,80]",spring,19,9886,7.18954074224817,2.59999990463257,6.68888858428843,both
"[20,80]",spring,20,22082,6.00448853797794,2,6.34026867612695,both
"[20,80]",spring,21,16406,5.81650838186127,2,6.29147103421239,both
"[20,80]",spring,22,5406,5.88147299723232,2,6.42873426730279,both
"[20,80]",spring,23,5126,6.74887236607433,2.21900796890259,7.0194044550932,both
"[20,80]",summer,0,6258,6.48717236889365,2.14000010490417,6.92933115944405,both
"[20,80]",summer,1,6549,6.37472952513463,2.09999990463257,6.91831242666498,both
"[20,80]",summer,2,5729,5.98478282143005,2.09999990463257,6.78179704420908,both
"[20,80]",summer,3,3665,5.78632800244049,2.09999990463257,6.70056502747851,both
"[20,80]",summer,4,1048,5.53176333067071,2.14999997615814,6.49488914126992,both
"[20,80]",summer,5,148,5.26173753512872,2.02499997615814,5.89894125635495,both
"[20,80]",summer,6,24,4.20182867348194,1.8649999499321,5.06279984446148,both
"[20,80]",summer,7,18,11.5807581543922,10.9000000953674,10.0991502125297,both
"[20,80]",summer,8,4,7.05210819840431,5.20421600341797,6.62617018723559,both
"[20,80]",summer,9,1,15.2903518676758,15.2903518676758,,both
"[20,80]",summer,10,1,0.899999976158142,0.899999976158142,,both
"[20,80]",summer,13,1,23.3999996185303,23.3999996185303,,both
"[20,80]",summer,17,1,0.600000023841858,0.600000023841858,,both
"[20,80]",summer,18,312,7.61737332550379,2.90000009536743,7.01598929033991,both
"[20,80]",summer,19,10115,7.13571829677983,2.40000009536743,6.84686443541219,both
"[20,80]",summer,20,22988,5.80908572701023,1.89999997615814,6.31136086106628,both
"[20,80]",summer,21,17666,5.56024260352844,1.79999995231628,6.31373825942227,both
"[20,80]",summer,22,5418,5.82345780971174,1.89999997615814,6.50204822467859,both
"[20,80]",summer,23,5186,6.74275213016813,2.11999988555908,7.12352566592928,both
"[20,80]",winter,0,7272,6.90128221124312,2.29999995231628,7.13716583515147,both
"[20,80]",winter,1,7305,6.83838294609045,2.29999995231628,7.10261402885414,both
"[20,80]",winter,2,6279,6.54412949117511,2.20000004768372,7.0537998584107,both
"[20,80]",winter,3,3878,6.20371736620676,2.19500005245209,6.90201089989724,both
"[20,80]",winter,4,979,6.23032355272003,2.09999990463257,7.23385603339892,both
"[20,80]",winter,5,133,7.95579732539959,3.09999990463257,7.53351865896357,both
"[20,80]",winter,6,48,6.12407201652726,2.1800000667572,6.39739215755275,both
"[20,80]",winter,7,14,6.62785711458751,4.70000004768372,6.55146261734165,both
"[20,80]",winter,9,1,2.08032011985779,2.08032011985779,,both
"[20,80]",winter,18,196,9.02201900676805,9.5,7.13651072832814,both
