age_group,season,hour,n,mean,median,std,type
"[20,80]",fall,0,180,0.50575801908142,0.520506799221039,0.260321914027885,male
"[20,80]",fall,1,168,0.469569800244201,0.462912082672119,0.254113107502337,male
"[20,80]",fall,2,112,0.461465515163062,0.488831609487534,0.277233960304412,male
"[20,80]",fall,3,86,0.445221089346464,0.405215427279472,0.269638804850585,male
"[20,80]",fall,4,15,0.548480512698491,0.607748210430145,0.198198610848191,male
"[20,80]",fall,18,5,0.435611659288406,0.460992902517319,0.169490050663122,male
"[20,80]",fall,19,417,0.504840044335996,0.518181800842285,0.256709501265643,male
"[20,80]",fall,20,836,0.513983214848884,0.525919765233994,0.256916320833158,male
"[20,80]",fall,21,609,0.520331097892157,0.539568364620209,0.257411500697238,male
"[20,80]",fall,22,202,0.512124295687617,0.511461079120636,0.257867333362786,male
"[20,80]",fall,23,143,0.484185776640694,0.490347504615784,0.268666461196861,male
"[20,80]",spring,0,182,0.438449289025432,0.409933477640152,0.267512554300572,male
"[20,80]",spring,1,159,0.463031726485153,0.433823525905609,0.246631708929282,male
"[20,80]",spring,2,135,0.462585992890376,0.413793116807938,0.275995269959977,male
"[20,80]",spring,3,98,0.521454063757342,0.498344376683235,0.276405717686831,male
"[20,80]",spring,4,24,0.399681886658072,0.444425910711288,0.216618426565604,male
"[20,80]",spring,5,1,0.801724135875702,0.801724135875702,,male
"[20,80]",spring,18,11,0.616108384999362,0.573684215545654,0.258422928364213,male
"[20,80]",spring,19,368,0.502063333765482,0.5,0.254498353887801,male
"[20,80]",spring,20,816,0.499769130351898,0.509652495384216,0.253835520996786,male
"[20,80]",spring,21,534,0.497015598910243,0.48802225291729,0.259489172876534,male
"[20,80]",spring,22,166,0.521229635329401,0.520317912101746,0.260035391130906,male
"[20,80]",spring,23,167,0.501384701379045,0.493946731090546,0.268278915961583,male
"[20,80]",summer,0,212,0.517422885511,0.535799711942673,0.2653359171624,male
"[20,80]",summer,1,149,0.474837956762554,0.453488379716873,0.266694102869973,male
"[20,80]",summer,2,139,0.516815644508,0.508474588394165,0.281299144448031,male
"[20,80]",summer,3,83,0.426698985722769,0.419117659330368,0.255954304178075,male
"[20,80]",summer,4,28,0.375026023813656,0.385605245828629,0.275138322287134,male
"[20,80]",summer,5,4,0.31510909833014,0.315789476037025,0.214022852621618,male
"[20,80]",summer,6,1,0.92990654706955,0.92990654706955,,male
"[20,80]",summer,9,1,0.821637451648712,0.821637451648712,,male
"[20,80]",summer,18,11,0.566042772748254,0.677570104598999,0.282864655710682,male
"[20,80]",summer,19,378,0.491505802032493,0.483500242233276,0.261970012674261,male
"[20,80]",summer,20,824,0.501261087550411,0.483510062098503,0.255036711280922,male
"[20,80]",summer,21,564,0.487486623577668,0.47579525411129,0.263341270472787,male
"[20,80]",summer,22,169,0.465185414602947,0.502336442470551,0.250841804252499,male
"[20,80]",summer,23,155,0.479418016393339,0.494252860546112,0.258742551075452,male
"[20,80]",winter,0,231,0.504063396162285,0.488188982009888,0.273999206109171,male
"[20,80]",winter,1,186,0.513540700839091,0.537499070167542,0.267588857797655,male
"[20,80]",winter,2,151,0.509888670672447,0.508474588394165,0.274504395435875,male
"[20,80]",winter,3,77,0.471705305426345,0.474885851144791,0.269410474920506,male
"[20,80]",winter,4,28,0.412767783539104,0.369140625,0.194108486600284,male
"[20,80]",winter,5,7,0.51174761567797,0.404358357191086,0.261640663077585,male
"[20,80]",winter,6,1,0.649717509746552,0.649717509746552,,male
"[20,80]",winter,18,9,0.716294484006034,0.714285731315613,0.188702810099723,male
"[20,80]",winter,19,395,0.514423097990736,0.486111104488373,0.251126184573744,male
"[20,80]",winter,20,878,0.521136377999614,0.526674389839172,0.262028912493657,male
"[20,80]",winter,21,613,0.513069230516184,0.529801309108734,0.249264315518291,male
"[20,80]",winter,22,209,0.512552691240345,0.526315808296204,0.241168725330656,male
"[20,80]",winter,23,196,0.530929466481416,0.54627451300621,0.257303793305213,male
"[20,80]",fall,0,3404,0.496742141434155,0.494905427098274,0.26126890574858,female
"[20,80]",fall,1,3047,0.485522556932619,0.479605346918106,0.260918229858234,female
"[20,80]",fall,2,2501,0.498803736376124,0.497943848371506,0.261794950353607,female
"[20,80]",fall,3,1531,0.51507784156366,0.508384525775909,0.266245268277044,female
"[20,80]",fall,4,252,0.521189366038593,0.537185460329056,0.248012857521623,female
"[20,80]",fall,5,35,0.491113912952798,0.476603537797928,0.291899645567986,female
"[20,80]",fall,6,10,0.385184330493212,0.340357929468155,0.214844946832833,female
"[20,80]",fall,7,7,0.399526415126664,0.337506353855133,0.231589251928338,female
