age_group,month,n,mean,median,std,type
"[20,80]",1,21967,0.495632149365267,0.508203268051148,0.229951725612726,male
"[20,80]",2,20039,0.502927890273023,0.509318172931671,0.230178958736025,male
"[20,80]",3,20867,0.497934258525593,0.508203268051148,0.231446567603107,male
"[20,80]",4,19459,0.494003739458965,0.503585398197174,0.228107833544462,male
"[20,80]",5,21024,0.509228323619597,0.520033299922943,0.23031925916861,male
"[20,80]",6,21644,0.509953840333308,0.520033299922943,0.22907842681102,male
"[20,80]",7,22045,0.502749491237437,0.511542618274689,0.229929261353329,male
"[20,80]",8,21004,0.487849211309994,0.492677211761475,0.231425950539986,male
"[20,80]",9,18372,0.476859343028308,0.483642131090164,0.232550063244368,male
"[20,80]",10,20418,0.476064344956553,0.472216069698334,0.231850941936703,male
"[20,80]",11,22471,0.474881759316497,0.470682829618454,0.229492213767126,male
"[20,80]",12,23218,0.483346457563701,0.488622143864632,0.229228022187635,male
"[20,80]",1,24247,0.490587243072597,0.503396689891815,0.232360703203305,female
"[20,80]",2,22999,0.496265557942077,0.512330293655396,0.231904807920005,female
"[20,80]",3,24077,0.493273451809209,0.506449699401856,0.230706842770285,female
"[20,80]",4,23236,0.49221317129866,0.506449699401856,0.23148201017345,female
"[20,80]",5,26013,0.508320728397601,0.523692905902863,0.231985646511495,female
"[20,80]",6,26804,0.512277872181974,0.529751062393189,0.229413501869797,female
"[20,80]",7,26939,0.505083077124102,0.524815201759338,0.231220097034214,female
"[20,80]",8,25660,0.48659618254359,0.501166224479675,0.230731350485914,female
"[20,80]",9,22917,0.481267036765355,0.49337112903595,0.234266850597677,female
"[20,80]",10,24985,0.477790840004405,0.490477710962296,0.232351128248841,female
"[20,80]",11,26950,0.478384382108534,0.490477710962296,0.230512261744359,female
"[20,80]",12,26251,0.478791164453177,0.490477710962296,0.230697451823962,female
"[20,80]",1,46170,0.493007717984197,0.505454540252686,0.230987011762763,both
"[20,80]",2,43033,0.499391334582164,0.510213792324066,0.231061130644328,both
"[20,80]",3,44914,0.495432371110654,0.506449699401856,0.230871771801219,both
"[20,80]",4,42674,0.493230941144133,0.504043102264404,0.229816787948154,both
"[20,80]",5,47013,0.508785118964727,0.521997153759003,0.231089599844038,both
"[20,80]",6,48411,0.511228609379899,0.524738192558289,0.229037419980882,both
"[20,80]",7,48964,0.504385106688258,0.521931767463684,0.230475865894998,both
"[20,80]",8,46651,0.487508886640455,0.496479511260986,0.230951418814732,both
"[20,80]",9,41276,0.479149358906087,0.487300515174866,0.233406470638422,both
"[20,80]",10,45376,0.477280148623376,0.483642131090164,0.231972440908207,both
"[20,80]",11,49402,0.476711197406075,0.482739478349686,0.229915675860651,both
"[20,80]",12,49457,0.481038386813082,0.488723009824753,0.229938435092412,both
