age_group,month,n,mean,median,std,type
"[20,80]",1,254,1.22907938159944,0.311000004410744,2.19882907184233,male
"[20,80]",2,265,1.88669765178325,0.400000005960465,2.86603565376406,male
"[20,80]",3,272,1.45107202731785,0.400000005960465,2.10816579265275,male
"[20,80]",4,248,0.969702519311179,0.238000005483627,1.69976587201091,male
"[20,80]",5,261,1.19795605750091,0.216000005602837,1.99354184464507,male
"[20,80]",6,261,1.201477485427,0.400000005960465,1.89191195477057,male
"[20,80]",7,255,1.09236504350807,0.200000002980232,2.09876263854283,male
"[20,80]",8,259,1.17306947339916,0.300000011920929,1.87664610510734,male
"[20,80]",9,213,1.12680750922628,0.272000014781952,1.94936229660674,male
"[20,80]",10,176,0.863943180640821,0.364999994635582,1.31834771033698,male
"[20,80]",11,233,0.69542060136923,0.207000002264977,1.04009788821782,male
"[20,80]",12,253,1.31880886907222,0.400000005960465,2.12529736735541,male
"[20,80]",1,434,1.63233465292761,0.819999992847443,1.86693002860206,female
"[20,80]",2,378,1.91319928483831,0.991499990224838,2.25502582602488,female
"[20,80]",3,479,2.21999955883479,0.949999988079071,2.88092293381452,female
"[20,80]",4,434,1.8406179973229,0.985000014305115,2.13837677968215,female
"[20,80]",5,390,1.67368339877098,1,1.76370674777469,female
"[20,80]",6,413,1.58030733184722,0.800000011920929,1.8470921612978,female
"[20,80]",7,438,1.39263241930299,0.764999985694885,1.55533435435536,female
"[20,80]",8,405,1.55197447904466,0.699999988079071,1.86229521743227,female
"[20,80]",9,361,1.52725661273561,0.620000004768372,1.80982120530806,female
"[20,80]",10,399,1.50792872958016,0.699999988079071,1.7978297989289,female
"[20,80]",11,408,1.59826469361125,0.775999993085861,1.88775182404455,female
"[20,80]",12,399,1.32251202367377,0.730000019073486,1.48592044683399,female
"[20,80]",1,692,1.46810751627442,0.620000004768372,1.93583089446211,both
"[20,80]",2,643,1.88007652841821,0.769999980926514,2.47818876757236,both
"[20,80]",3,757,1.90740340762086,0.730000019073486,2.56884411548512,both
"[20,80]",4,689,1.51960004999131,0.600000023841858,2.03634808972092,both
"[20,80]",5,651,1.47649778197942,0.610000014305115,1.84748413194355,both
"[20,80]",6,674,1.43379903820175,0.639999985694885,1.87216634757489,both
"[20,80]",7,695,1.26641547260203,0.479999989271164,1.72791486658204,both
"[20,80]",8,666,1.39925473992218,0.600000023841858,1.87061939509034,both
"[20,80]",9,587,1.38672794371183,0.5,1.90490771626978,both
"[20,80]",10,571,1.31905352527801,0.5799999833107,1.69149660608608,both
"[20,80]",11,638,1.25684482253924,0.5,1.61595093726073,both
"[20,80]",12,650,1.31702093758835,0.519999980926514,1.73094692732013,both
