age_group,month,n,mean,median,std,type
"[20,80]",1,1107300,0.588841443290362,0.620765626430512,0.283923938364941,male
"[20,80]",2,1029397,0.59191259308775,0.625195264816284,0.283032676079116,male
"[20,80]",3,1085880,0.594964277382931,0.629041075706482,0.283267281019063,male
"[20,80]",4,1011654,0.59063215578122,0.623481392860413,0.284155048730996,male
"[20,80]",5,1095382,0.583475540120482,0.611290752887726,0.282833218950811,male
"[20,80]",6,1107709,0.57795186316084,0.603529930114746,0.282074649226168,male
"[20,80]",7,1119040,0.574199714685993,0.598398089408875,0.283416581269311,male
"[20,80]",8,1062931,0.574552999937856,0.598961055278778,0.284995310936554,male
"[20,80]",9,962627,0.58112541762124,0.607364296913147,0.285427484175394,male
"[20,80]",10,1032559,0.582793439003239,0.61004626750946,0.283435108543768,male
"[20,80]",11,1087919,0.582150511426251,0.609244465827942,0.28190367408159,male
"[20,80]",12,1111142,0.586008091390391,0.615534782409668,0.283215548534465,male
"[20,80]",1,1703097,0.62690604173843,0.677447319030762,0.282380482861871,female
"[20,80]",2,1603089,0.62726160348494,0.678134679794312,0.281619485153235,female
"[20,80]",3,1692530,0.627702276264378,0.678773283958435,0.282498939188515,female
"[20,80]",4,1601199,0.623203708692205,0.672655701637268,0.283729827239137,female
"[20,80]",5,1778364,0.613749180602319,0.656983494758606,0.284042300573351,female
"[20,80]",6,1799522,0.60586612369266,0.644688963890076,0.285011751866914,female
"[20,80]",7,1813644,0.600963902562049,0.636818110942841,0.287302884620738,female
"[20,80]",8,1724800,0.602127185504333,0.63949066400528,0.288458060498531,female
"[20,80]",9,1564925,0.613097742220046,0.656572282314301,0.286517613102998,female
"[20,80]",10,1676498,0.621042954068546,0.667027235031128,0.282254615767243,female
"[20,80]",11,1732347,0.622219875384988,0.668129324913025,0.280336240154487,female
"[20,80]",12,1717972,0.626158391158415,0.675426363945007,0.281425520914095,female
"[20,80]",1,2810348,0.611924466603398,0.654504895210266,0.283566880887443,both
"[20,80]",2,2632427,0.613453617698568,0.65696132183075,0.282669752175133,both
"[20,80]",3,2778403,0.614920817864345,0.658963978290558,0.283227444691211,both
"[20,80]",4,2612895,0.610603068195898,0.652821719646454,0.284321723282476,both
"[20,80]",5,2873735,0.602210376571426,0.639359176158905,0.283948508308677,both
"[20,80]",6,2907165,0.595236139002246,0.628724455833435,0.284202865259983,both
"[20,80]",7,2932670,0.590748169121283,0.621873736381531,0.286114037068906,both
"[20,80]",8,2787662,0.59161405603482,0.623312056064606,0.287441362632565,both
"[20,80]",9,2527494,0.600933562308231,0.637098610401154,0.286500099391756,both
"[20,80]",10,2709035,0.606479798816601,0.644959032535553,0.283281504035342,both
"[20,80]",11,2820257,0.606776737945604,0.644984185695648,0.281584909392604,both
"[20,80]",12,2829153,0.610399960846454,0.651117742061615,0.282784081521473,both
